bgg_id,image,description
291055,,
291057,https://cf.geekdo-images.com/rE_NiUOnQt2rWA1mqL5UVQ__original/img/xhquy3OGGcWf2i75oeCSFqrN8rc=/0x0/filters:format(png)/pic4986980.png,"War by Sail is a simple yet comprehensive age of sail wargame, aimed at small fleet actions of 3 to 30 ships per side, with a focus on historical accuracy and flavor.&#10;&#10;Researched and playtested for 10 months, War by Sail includes detailed ship rosters for 20 different conflicts, spanning from 1563 to 1812. Generic units are also provided for the 1300 - 1550 period.&#10;&#10;A Generic ship list is given for each period (such as &quot;Third Rate&quot;, &quot;Fourth Rate&quot; etc.), as well as individual named ships (over 1,700 in total!), showing each ship's weaponry, size, maneuverability and suchlike. Get ready to learn how many Demi-Cannons and Culverins your favorite 17th century English ship had...&#10;&#10;War by Sail emphasizes crew quality and morale, as well as real tactics of the periods, and carefully reflects changes in naval technology throughout the centuries.&#10;&#10;Conflicts Covered:&#10;&#10;Generic Ships &ndash; 1300 &ndash; 1550&#10;Northern Seven Years' War &ndash; 1563 - 1570&#10;Battle of Lepanto &ndash; 1571&#10;Spanish Armada &ndash; 1588&#10;First Anglo-Dutch War &ndash; 1652 - 1654&#10;Second Anglo-Dutch War &ndash;  1665 &ndash; 1667&#10;Third Anglo-Dutch War &ndash; 1672 - 1674&#10;Second Northern War &ndash; 1655 - 1660&#10;Scanian War &ndash; 1675 - 1679&#10;Nine Years' War &ndash; 1688 - 1697&#10;Great Northern War &ndash; 1700 - 1721&#10;War of the Spanish Succession &ndash; 1701 - 1714&#10;War of the Austrian Succession &ndash; 1740 - 1748&#10;Seven Years' War &ndash; 1756 - 1763&#10;American War of Independence &ndash; 1775 - 1783&#10;Russo-Turkish War &ndash; 1787 - 1792&#10;Russo-Swedish War &ndash; 1788 - 1790&#10;French Revolutionary Wars &ndash; 1792 - 1802&#10;Napoleonic Wars &ndash; 1803 - 1815&#10;War of 1812 &ndash; 1812 - 1815&#10;A game of War by Sail can last anywhere from an hour and a half to 2 or 3 hours, depending on the size of the battle. At the start of the turn all ships make a mandatory forward move based on their direction relative to the wind (SPILL SAIL! WE'RE ABOUT TO COLLIDE), after which individual ships activate, making turns, and attacks (providing their crew is on the ball enough...). Crew quality determines if a ship is able to activate and also the speed at which they reload.&#10;&#10;&mdash;description from the designer&#10;&#10;"
291061,,
291065,,"Departure on the Nile puts 2 to 4 players in the 1830s to 1880s in Egypt. During this period, Egypt under its rulers and the increased influence of Europeans experienced a tremendous upswing. The first railway lines were built, cotton was grown and exported, the Suez Canal was opened, as well as schools and hospitals built on the European model. Not least, the country also opened up for the emerging mass tourism, which brought a large number of people in the land of the pharaohs and pyramids. The players in Departure on the Nile embody young investors from Europe who want to contribute to the expansion of the country and invest in the Egyptian economy, solely with the aim of achieving the greatest fortune. Departure on the Nile is a classic worker placement game in which each player starts the game with only three of their own colonial officials. The construction of buildings, however, bring specialists into the country, who can recruit players using a novel mechanism (felucca travel and rail travel) and from now on can use. The game comes with a high level of interaction so it does not have the character of a multiplayer solitaire game. All players are involved at all times, whether through the use of the buildings (owners receive a bonus), by rail travel or the use of the Suez Canal where players can receive money and influence through their share certificates. Since the game is all about earning the most money at the end of the game, every investment in the game should be well considered. The game material is relatively extensive, the random game structure (bonus tiles, majority tiles, building tiles, personalities) guarantees a long game stimulus that prevents deadlocked strategies.&#10;&#10;"
291066,,
291099,https://cf.geekdo-images.com/QVzaTUXFJQIvcOf0KnaDPA__original/img/adlcxG3_pZT_U2u0DWtX6EbDaIc=/0x0/filters:format(png)/pic5038800.png,"&quot;Second Bull Run 1862&quot; is an American Civil War board wargame for two players that simulates the main battle of the &quot;Northern Virginia Campaign&quot; during the summer of 1862 between General Lee for the South and General Pope for the North. Despite being outnumbered, Lee wins the 3-day combat and takes advantage of his good defensive position before launching a counter attack that disperses Pope&rsquo;s troops. This simulation primarily uses the rules of the S&eacute;cession System (Vae Victis - American Civil War series) developed for Cedar Creek 1864 (VV94) and especially Stones River 1862 (VV121).&#10;&#10;Complexity : 6/10&#10;Playability for solo play : 7/10&#10;One turn = 1.5 hours approximately&#10;One counter  = one brigade&#10;&#10;Published in Vae Victis wargame magazine, in issue #148.&#10;&#10;"
291100,,
291105,https://cf.geekdo-images.com/REbMHDgh8cjuGdFj11wf4A__original/img/aFHoIjwwkfeQATT7EEpU_4edc_I=/0x0/filters:format(jpeg)/pic5464148.jpg,"Feel the excitement of an Escape Room in your own living room with 4 new adventures of this Escape Room The Game 2!&#10;&#10;Escape Room The Game 2 contains 4 new adventures (Panic on the Titanic, Dawn of the Zombies, Alice in Wonderland and Another Dimension) and an introduction game (The Basement).&#10;&#10;Note:&#10;This entry is for all of the editions that contain the 4 escape rooms mentioned above. In some languages, this was printed as the third expansion.&#10;&#10;There are several other versions of this game, with a varying set of escape rooms. Each of these has a separate BGG entry:&#10;&#10;     Escape Room: The Game 3 (US, UK as &quot;Escape Room: The Game 2&quot;) Panic on the Titanic + Dawn of the Zombies + Alice in Wonderland&#10;     Escape Room: Das Spiel 2 (German): Alice in Wonderland + Another Dimension + Wild West Express + The Break-In&#10;     Escape Room: The Game &#226;&#128;&#147; Expansion 4 (Chinese): Panic on the Titanic, Alice in Wonderland, Another Dimension&#10;&#10;&#10;And there are several versions numbered &quot;2&quot; with a completely different content:&#10;&#10;     Escape Room: The Game (Escape Rooms II) (English): Secret Agent + Space Station + The Dentist&#10;     Escape Room: The Game 2 (Spanish): Secret Agent + Space Station + The Dentist + Casino&#10;     Escape Room: Spillet 2 (Norwegian, Czech): Secret Agent + Space Station + The Dentist + Murder Mystery&#10;     &#236;&#157;&#180;&#236;&#138;&#164;&#236;&#188;&#128;&#236;&#157;&#180;&#237;&#148;&#132; &#235;&#163;&#184;: 2&#237;&#131;&#132; (Escape Room: The Game 2) (Korean): Secret Agent + Space Station + The Dentist + Nuclear Countdown&#10;&#10;&#10;"
291134,,
291135,https://cf.geekdo-images.com/XucSyS_tPdTgadwQlYSr-A__original/img/Myh4karMNH8ZZZsbMAmjyb7L3e8=/0x0/filters:format(png)/pic4988121.png,"The world is an irradiated wasteland, inhospitable to life. Hordes of bloodthirsty mutants roam this desolate hellscape in search of human flesh, but pockets of non-mutant survivors have managed to wait out the horror. They have gathered ranks, formed factions, and have emerged ready to rebuild utopia.&#10;&#10;Gameplay&#10;In Mutopia, each player represents a team of human survivors. Survivors are categorized by virtue&mdash;guts, brain, brawn, heart, and soul. Players must advance Survivors and build structures in order to ascend from their shabby Communes and achieve Utopia. However, the more structures they build, the better their chances of encountering the Skull of Ruin. Each time a Ruin is rolled, a Ruin card must be drawn and a skull token placed on the player&rsquo;s survivor board. If a player&rsquo;s board fills up before they reach 15 ascendency points, the player flips over their board and becomes&hellip;.A MUTANT.&#10;&#10;Objective&#10;It takes guts, brains, brawn, heart, and soul to ascend in Mutopia. These are Virtues and the currency with which players advance Survivors and purchase Items and Structures. Structures and some Items are worth Ascendency Points. The first player to achieve 15 Ascendancy Points before filling all 10 spaces on their Survivor Board wins the game.&#10;&#10;&mdash;description from the designer&#10;&#10;"
