bgg_id,image
6982,
6983,https://cf.geekdo-images.com/vbVUrEmh2nOC0vt3DGDQ6w__original/img/-2nSxkpChoGRpm074dA2pNiJuzk=/0x0/filters:format(jpeg)/pic814567.jpg
6984,https://cf.geekdo-images.com/BbitZmcsbbu1_AIuAbAwKg__original/img/FxNKz2Yaahn0QpdU83AFKFfQ_gw=/0x0/filters:format(jpeg)/pic89360.jpg
6985,https://cf.geekdo-images.com/4UoqkpmATm2jkkCN0WcyTA__original/img/uycGlU01-ch9YttQsft4x0qsgwM=/0x0/filters:format(jpeg)/pic6976202.jpg
6986,
6987,https://cf.geekdo-images.com/jzDG3OsnVq3v0e_DPZw4tA__original/img/1T-HuTiekm2uE1wGLDA42Jcmx00=/0x0/filters:format(jpeg)/pic28594.jpg
6988,
6989,https://cf.geekdo-images.com/0pGC4DuIcPBWiUJe9_b3sA__original/img/nNv7M6-hiS5xXIcDY4wT0PbOKCw=/0x0/filters:format(jpeg)/pic82947.jpg
6990,
6991,https://cf.geekdo-images.com/fITuVY1paaV33RAWYIlcbg__original/img/08wHCTCeA2Tx8lnZLzZYz6ktn7Y=/0x0/filters:format(jpeg)/pic56140.jpg
6992,https://cf.geekdo-images.com/GjgRwxU-VLvhCpDPA5WBng__original/img/LJShjUf6WRmvUkMcQVJfWsQ9FwM=/0x0/filters:format(jpeg)/pic874968.jpg
6993,
6994,https://cf.geekdo-images.com/zULHoaylERI4iqiqy1GAQg__original/img/HhcXm-GrFrF5E1khzK7VU61eGUw=/0x0/filters:format(jpeg)/pic154422.jpg
6995,
6996,https://cf.geekdo-images.com/IqYY8VTGa8dNDU9Jqaj0sA__original/img/n7jEF84WxIgXARvWBZZlgcarnKo=/0x0/filters:format(jpeg)/pic28610.jpg
6998,
7000,https://cf.geekdo-images.com/vdLf04BRRRdyxOHVkCf0Xw__original/img/VnlcwZhzA5EEg3wvG2m5WErd8KI=/0x0/filters:format(jpeg)/pic260164.jpg
7001,
7003,https://cf.geekdo-images.com/3DwIaN57Z_BTB8lVgwIlwQ__original/img/rhOLaJnT2MHA8MqUqftyGnUB99o=/0x0/filters:format(jpeg)/pic3656079.jpg
7004,
7005,https://cf.geekdo-images.com/GWS2urrBjOW7ri-qJSDQjQ__original/img/AMDDGt60WzJN89td3MzgOuiFFMo=/0x0/filters:format(jpeg)/pic5095104.jpg
7006,
7007,https://cf.geekdo-images.com/nMZEyMTvDEQ3Zvp4ONtkAA__original/img/1LS3O_HFuJln0QQ00oEx19bYkLA=/0x0/filters:format(jpeg)/pic202602.jpg
7008,
7009,https://cf.geekdo-images.com/xngzR2CSibBeNP5BVxen3w__original/img/gRpcpSQexqhvHkbx0GDSMA7_S5s=/0x0/filters:format(jpeg)/pic196861.jpg
7010,
7011,https://cf.geekdo-images.com/FMSY8uVbM4XrR9z86DpFSw__original/img/FyIk_1zWx6SuqssRhm9Gw-isKPI=/0x0/filters:format(jpeg)/pic771851.jpg
7012,
7013,https://cf.geekdo-images.com/SWk5umSu1ZUgsLQR9tJ_bA__original/img/zzDLXXwCge33J_fp9z3vuxaduSY=/0x0/filters:format(jpeg)/pic655363.jpg
7014,
7015,https://cf.geekdo-images.com/wunxhMKR41YxVFt4wyzRTA__original/img/r24WR4p9x6KqFEEWtm7fQksY9PY=/0x0/filters:format(jpeg)/pic771899.jpg
7016,
7017,https://cf.geekdo-images.com/lJqPc5seot_AoRqRdS7Jww__original/img/xCTx8E-ZlWe_MIvUXK1CH93NzG4=/0x0/filters:format(jpeg)/pic6516414.jpg
7018,
7019,https://cf.geekdo-images.com/HBMAOAjQNAIr1xg3y_JsQg__original/img/nqvw-4K-QQu7y18a4U2w9rf89GI=/0x0/filters:format(jpeg)/pic6026345.jpg
7020,
7021,https://cf.geekdo-images.com/Ne6elHlC1_YiPNDWRfUZ1g__original/img/uALRN4rHj28SlRGTcbfB4ncoMPI=/0x0/filters:format(jpeg)/pic423240.jpg
