bgg_id,image,description
69995,,
70012,https://cf.geekdo-images.com/7BB70DhYtVCncoZH-jvnGA__original/img/Mxr4YYBvn99dbSawsI-Ngu7g_oI=/0x0/filters:format(jpeg)/pic726198.jpg,"Art Express is a mix between a drawing game and a reflex game where everyone plays together.&#10;&#10;A game unfolds as follows:&#10;&#10;Each player receives a card on which are recorded seven common names, a name compounded, and a verb phrase. For the first round, participants will have to draw in less than 30 seconds the first word of their card.&#10;&#10;The start is given through the hourglass, and when a player has finished his drawing, he returns his paper and rushes to catch one of the chips placed in the center of the table by focusing on the strongest. Once the time fully elapsed, latecomers should stop drawing and rushing on the chips.&#10;&#10;All drawings will now be unveiled simultaneously and each participant can take one he thinks he can guess. Each player wins the number of points indicated on the token, if and only if an opponent manages to guess the drawing. To avoid distortion, the person who guesses also pockets of points, so no cheating!&#10;&#10;The following rounds are conducted in the same manner as the first and the game ends when each participant drew all the words of his card. At the end, the player with the most points is declared the winner.&#10;&#10;"
70018,,
70035,https://cf.geekdo-images.com/S9V_VE4U4OQ6Ri-qRYZtEA__original/img/Pk4K7jFKJU_GrNHEt-Jyvni2z-c=/0x0/filters:format(png)/pic974486.png,"From the back of the box:&#10;It's springtime in Pixie Hollow, and Tinker Bell and the rest of the Disney fairies want to make their gardens sparkle! Help them gather flowers, berries, and creatures to take care of. Players try to match their cards to the three pictures on the fairy pawns. If you only have two of the items in your hand, you can ask your friend for the third! Once you have a match, you get to take the fairy pawn and put it in front of you. The player that collects the most pawns wins the game!&#10;&#10;-Includes 7 Pixie Hollow Fairy Pawns &amp; Stands, 28 Cards and Instructions&#10;-For ages 5+&#10;&#10;"
70047,,
70053,https://cf.geekdo-images.com/XFX33ihY-ykIcRd6Czs3FA__original/img/mmfFplZYFlLUHwraTM2zzNDD7-E=/0x0/filters:format(jpeg)/pic711766.jpg,"Officail description from Wit Mine Games:&#10;&#10;&quot;Snack street&quot; is a light auction game for 2-6 players.&#10;&#10;Several snacks businessmen, launched a fierce scramble of the ownership of snack stores on the Snack Street&#239;&#188;&#140;in order to sell snacks to the gluttonous customers and made enormous profits&hellip;&hellip;&#10;&#10;As a businessman,players have to manage both the snacks stock, and the acquisition of stores at reasonable prices.&#10;&#10;At the end of the game ,certain snacks will be sold in the corresponding snack store and will score for the owner!Also be careful !If one don't have the corresponding snack store,that kind of snacks will rot and caused economic losses!&#10;&#10;Players who end with the highest score will win the game and become the commercial giant of Snack Street!&#10;&#10;"
70054,,
70074,https://cf.geekdo-images.com/DWsSitfaDf_T2Kh0xKO5Xw__original/img/celB4U0G3CJ6hySxftvLkGqmjlg=/0x0/filters:format(jpeg)/pic734848.jpg,"This is a series of pocket-sized Monopoly games with cartoon themes: there is a Pokemon themed set and a Ben 10 themed set at least. There's also a plain, unthemed version.&#10;The sets use small cardboard pieces and a thick cardboard board. Instead of dice, a 'digital roulette' is provided - a spinner with numbers from 1 to 12. The properties are capital cities of various countries and instead of railway stations, you get airport stations.  The rest of the board is similar to conventional Monopoly.&#10;&#10;The themes only affect the box design and the centre of the board and don't have any bearing on the game itself. No publisher is identified, though the back of the box does indicate it is made in China.&#10;&#10;"
70086,,
70087,https://cf.geekdo-images.com/xB66B_0dIdQKGhLUCmFlyw__original/img/DTdHn3PGpbWwXaKaRmdmnaRdF6U=/0x0/filters:format(jpeg)/pic1691534.jpg,"&quot;Fast and Furious Family Fun!&quot; (box)&#10;&#10;12 Players - 3 of 4 colours - race around the board while being chased by the purple Bogeyman. Choose to either take the long route and be safe, or take the short route and risk being sent back to start by the Bogeyman. (User description)&#10;&#10;"
