bgg_id,image
12418,
12420,https://cf.geekdo-images.com/kAKeu8eXkHMHiQbLz55hOg__original/img/ReMn7AQOvgO29SZ6YgYTqaJaqyA=/0x0/filters:format(jpeg)/pic66605.jpg
12421,
12422,https://cf.geekdo-images.com/c6o1tAeHWvqkzSNk_0B2tw__original/img/GIA7ZgDtlUzN48EAuugDslvHuAI=/0x0/filters:format(jpeg)/pic342878.jpg
12424,
12425,https://cf.geekdo-images.com/_iVi-B4KXDE-_0VrUQSNvA__original/img/28xg5mAdJp5c2AHRDjCmhiuMNmg=/0x0/filters:format(jpeg)/pic114463.jpg
12426,
12427,https://cf.geekdo-images.com/1qzWXLT9YIcNluZ5bapB5w__original/img/5xgUY703x6hOXeZ7TOuAKfo9NMU=/0x0/filters:format(png)/pic1630179.png
12428,
12429,https://cf.geekdo-images.com/YxLvxPwoGb0W7mYj0XyyvQ__original/img/KLvyXFNdeQFEKxXN4C2Un5o4qks=/0x0/filters:format(jpeg)/pic52676.jpg
12430,
12431,https://cf.geekdo-images.com/IXodQKOYbkYJkpw3tHRlOg__original/img/5KwAZ8MDO5xeUsBkJ7gaMnGxFaM=/0x0/filters:format(jpeg)/pic50229.jpg
12432,
12433,https://cf.geekdo-images.com/jJ59vBh366yTxDyzLADocw__original/img/EfZutlNwdAFhtHL6VV50vzRzPtw=/0x0/filters:format(jpeg)/pic7237292.jpg
12434,
12435,https://cf.geekdo-images.com/NlVH0MOCt1ekFb5Y4l9qTA__original/img/ED0-g7broHGA9QGKFC_3jltK-d0=/0x0/filters:format(jpeg)/pic50287.jpg
12436,
12438,https://cf.geekdo-images.com/4nmeLtNK1qEHLfuaSmph8w__original/img/YVNLQk0XB9h6de13lW97ONyUYGk=/0x0/filters:format(jpeg)/pic311210.jpg
12439,
12440,https://cf.geekdo-images.com/DIM8TFgb-P2BzXKV5fnOEg__original/img/CjzqcRyTH5tzN2Nzz_I18YptL-s=/0x0/filters:format(jpeg)/pic52932.jpg
12441,
12442,https://cf.geekdo-images.com/m7pdMjE7bhP8bOkEvELaVg__original/img/famc54PtVhfFX7sTDpszNfYZ8ro=/0x0/filters:format(jpeg)/pic573162.jpg
12443,
12444,https://cf.geekdo-images.com/hP3JeD67J1MWGgJFNkRi4g__original/img/d8ko5JQ5oRew2TlXtnOcjXrjSQU=/0x0/filters:format(jpeg)/pic563409.jpg
12446,
12447,https://cf.geekdo-images.com/zw03cfEGWqWBd6srxq8NEQ__original/img/kf-zBHn86QYxnb8XWwRTdKAugsU=/0x0/filters:format(jpeg)/pic50340.jpg
12448,
12449,https://cf.geekdo-images.com/Sls6lzDoBV_H_e36ZpmIrQ__original/img/kOsYjZTn4vmzjAVsQLZqpv0yE_o=/0x0/filters:format(jpeg)/pic80701.jpg
12450,
12451,https://cf.geekdo-images.com/_3mHyuDFNfjXaAf79Rjxuw__original/img/uOS50EoiDw4qOEl3qmWgDrVWH4I=/0x0/filters:format(jpeg)/pic334590.jpg
12452,
12453,https://cf.geekdo-images.com/upePY7Il7HN8zU-knHtYaA__original/img/AevOzklSzKI-2MN24NxcgwH2i9g=/0x0/filters:format(jpeg)/pic470123.jpg
12455,
12457,https://cf.geekdo-images.com/ohLAM_sRwu_Vr7RIhGSyNg__original/img/glSjPo5EN6yy5KR8PLLsVa_38y8=/0x0/filters:format(jpeg)/pic400100.jpg
12458,
12459,https://cf.geekdo-images.com/_zzIYIkyZzXhIXdsI-ai-w__original/img/42mevWkW1wrlePqzqkKpU47cwKs=/0x0/filters:format(jpeg)/pic91313.jpg
12461,
12462,https://cf.geekdo-images.com/kZ9LXNPof_BpIytq-6F24g__original/img/rOfSpxJwPW99TcINu78fXUseIUk=/0x0/filters:format(jpeg)/pic272639.jpg
12463,
12464,https://cf.geekdo-images.com/_uNB4HdoU0-jM3apcWi7Lg__original/img/Qv328zhVFH9xZSxVaegkNBuGKNg=/0x0/filters:format(jpeg)/pic50560.jpg
12465,
12466,https://cf.geekdo-images.com/bQp3mDB2wwIrcKka7Z537A__original/img/XZhMjR0KavyiC_W7-2OZ7XV4rI8=/0x0/filters:format(jpeg)/pic81275.jpg
12467,
12470,https://cf.geekdo-images.com/36f9tHBiW6bm5Uvn_Yh5Wg__original/img/vEKje3-fDhw9XfvuDe-Y7L1Ozqs=/0x0/filters:format(jpeg)/pic630154.jpg
12472,
12473,https://cf.geekdo-images.com/IHQsVYYvcJI30AOutfG4bA__original/img/m70t8KLpTnWut0xl0xhC2uDKqao=/0x0/filters:format(jpeg)/pic95342.jpg
12474,
12476,https://cf.geekdo-images.com/6NKupzc9ndaFn2ZaX-Ng0Q__original/img/iDWzfaOSqE_kcAhCdjKj7fMiMK0=/0x0/filters:format(jpeg)/pic54132.jpg
12477,
12478,https://cf.geekdo-images.com/pdF7BU1V2OFCy0VRMIlvww__original/img/Kv0PZjIjB9aoyRNG_4c4AnuSImQ=/0x0/filters:format(jpeg)/pic52294.jpg
12479,
12480,https://cf.geekdo-images.com/xaNdZpz6_bimVWPfyqp6lg__original/img/tY4l4cytlM4qM6Z9MsKH_XVWUYQ=/0x0/filters:format(jpeg)/pic104197.jpg
12481,
12483,https://cf.geekdo-images.com/HHHVJTaM_D3qTZs0Cxc1xg__original/img/ge9UOR0lVBjeFGKn8HOSTaUo8nw=/0x0/filters:format(jpeg)/pic50406.jpg
12484,
12485,https://cf.geekdo-images.com/IGbx8nxWuWD_WBIeMDJdzg__original/img/Wm-Et-LF4IIWrNkn5q1PRmSkzgs=/0x0/filters:format(jpeg)/pic50668.jpg
12486,
12488,https://cf.geekdo-images.com/hn4pw42GNrBI45V_51BG9g__original/img/GnZBs8E2QuoDiK9askWSbQx5xKU=/0x0/filters:format(jpeg)/pic1721907.jpg
12491,
12493,https://cf.geekdo-images.com/MHeQQrbauUVsvh2QF6PMog__original/img/LfjXNSzbVuSmMfcRYwGcuZwFHZo=/0x0/filters:format(jpeg)/pic4128153.jpg
12494,
12495,https://cf.geekdo-images.com/QuYDgrZrloOTUn5HVS0C9g__original/img/6fv_o-jJdGZK2eMIMwF_ZLUvUHc=/0x0/filters:format(jpeg)/pic2390081.jpg
12496,
12497,https://cf.geekdo-images.com/k4aBfkPJjHYA9dvv8hIx8w__original/img/y6UemWQIxHmduX5VeGOhK1h6sdc=/0x0/filters:format(jpeg)/pic299763.jpg
12498,
12499,https://cf.geekdo-images.com/zAXFB1Mk0PwZ7bJ2ZspZtA__original/img/F3xnUI6bfsitxvCct5etjRF7_Ko=/0x0/filters:format(jpeg)/pic147422.jpg
12500,
12501,https://cf.geekdo-images.com/8C4ZAxP5BbuAfYusnO6teg__original/img/0IxQcZsX5ETwXgD1OQrBQU4kMbk=/0x0/filters:format(jpeg)/pic119953.jpg
12502,
12503,https://cf.geekdo-images.com/XtW8DSDfNtySD42yvITZYA__original/img/_yq01I0H6v8zpYM1bagShtyyx7o=/0x0/filters:format(jpeg)/pic110559.jpg
12505,
12506,https://cf.geekdo-images.com/Azpb0EIKwqGv7tMFTLr7bA__original/img/-hqoNd0LciVsGHP82st9UoWqOCw=/0x0/filters:format(jpeg)/pic55132.jpg
12507,
12508,https://cf.geekdo-images.com/A6c5Qs2jIVdDSsVWmPD6OA__original/img/h_7DmTy4W2pBq-zI_GIwuiLewa0=/0x0/filters:format(jpeg)/pic66780.jpg
12509,
12510,https://cf.geekdo-images.com/odv0Svt9GNA3qVWrYBh42A__original/img/h4RG_DilAnVyuj_TjCiJMk7Av6c=/0x0/filters:format(jpeg)/pic51514.jpg
12511,
12512,https://cf.geekdo-images.com/aKpLIcrwo6aZphxH4hoqEA__original/img/eHtN9ljTrFxsSHkmTM2ceINv9xs=/0x0/filters:format(jpeg)/pic55744.jpg
12513,
12514,https://cf.geekdo-images.com/SYff4WdiX8QEuLGw030uAA__original/img/ePU0Txrzd9Wdm7uwBbNw6d4viGA=/0x0/filters:format(jpeg)/pic649348.jpg
12515,
12516,https://cf.geekdo-images.com/H633z7QFziJfZCBOrsYstg__original/img/Dpy7yYD5X6XEdtdZddeScUE7Bzw=/0x0/filters:format(jpeg)/pic52029.jpg
12517,
12518,https://cf.geekdo-images.com/F_dkpV5gg7ZiEhHSKhEWBQ__original/img/sdJ-ULC8uK0pFUU3EnIaHMd7iuA=/0x0/filters:format(jpeg)/pic1436361.jpg
12519,
12520,https://cf.geekdo-images.com/EePpdda3RaM3o-ao8foJwQ__original/img/XbThvwGwUP7iM7xth9bpaOymbPU=/0x0/filters:format(jpeg)/pic63915.jpg
12521,
12523,https://cf.geekdo-images.com/JwErRye0CjaOvZ5pMQ4gZg__original/img/FhjOSNMn14lLebKCQbMlvpxsTtI=/0x0/filters:format(jpeg)/pic88297.jpg
12524,
12525,https://cf.geekdo-images.com/IBkfKrBnIK4ThLRS5gNKzg__original/img/VMNZIEsNqM_boiCGO3jaF2_NNRs=/0x0/filters:format(jpeg)/pic204178.jpg
12526,
12527,https://cf.geekdo-images.com/IqJtCq3Q22FiBjerSJoKTA__original/img/GgxUvMDTXjQJnu6LTrhyNDHz-DE=/0x0/filters:format(jpeg)/pic1644872.jpg
12528,
12529,https://cf.geekdo-images.com/h08zLUhx_2rzth6fyf--uw__original/img/U7Ou6J7Q7gUliEQovxvRhZrtpqg=/0x0/filters:format(jpeg)/pic58568.jpg
12530,
12531,https://cf.geekdo-images.com/dkRBhLjyE8_CauJm0cLs4A__original/img/3h8nUb6OJbDLapP2FtivFph9S9Y=/0x0/filters:format(jpeg)/pic169876.jpg
12532,
12533,https://cf.geekdo-images.com/QSO8B-8CLIb8oZGGftYvdw__original/img/bza7qD5pClyjey0amEltC5_K26M=/0x0/filters:format(jpeg)/pic1092173.jpg
12534,
12535,https://cf.geekdo-images.com/zGwotl-6UuTVq7hwCJ9NnQ__original/img/jo5_ZSV28rhjoZyDRjjFrSNK3uA=/0x0/filters:format(jpeg)/pic6483434.jpg
