bgg_id,image,description
37464,,
37465,https://cf.geekdo-images.com/YCqGgFj7gSFxcDAHjcBekw__original/img/EGEiohifCDgMCbMTLUX5Wo2LN-g=/0x0/filters:format(jpeg)/pic1227905.jpg,"Players complete sentences by placing jigsaw pieces with words on them from their hand.&#10;&#10;The shape of the 124 puzzle pieces enforces correct grammar in the sentence, but the sentences can be very silly indeed such as &quot;The furry clock ate the big princess.&quot; or &quot;A blue crocodile jumped over the school.&quot;&#10;&#10;All the pieces except the 40 nouns are dealt to players. The nouns are reserved in a stock for players to select one when they want/need to. A players hand goes down by one, except when they play a noun.&#10;&#10;The winner is the one to get rid of all their words first. The strategy is therefore to block other players and force them to select nouns because they cannot play any other valid words.&#10;&#10;Along the way a lot of fun is had by placing unexpected nouns in the sentences. Subtitled &quot;grammar skills practice for the first three years of school&quot;, various classroom activities are also possible and included in the note to parents and teachers that accompanies the rules.&#10;&#10;"
37467,,
37469,https://cf.geekdo-images.com/tYerE2cJEM2nquJ734qtCQ__original/img/bp_dOFwSrb4TZf89ANQyRzI_Sbw=/0x0/filters:format(jpeg)/pic4800872.jpg,1967 Twister variant with movable tiles instead of a static mat.  Also a card deck.  The game can be played in teams or as individuals.&#10;&#10;
37471,,
37472,https://cf.geekdo-images.com/TSiix_yqXlUeWPA3bxKhbA__original/img/O7y2Vmr8C_8CoUhRrni17J1wM5E=/0x0/filters:format(jpeg)/pic360053.jpg,"Staxx is part of Ashburn Industries' &quot;The Quickles&quot; series of card games.&#10;&#10;Staxx uses a modified standard deck of cards, with two letters on each card and 6 wilds (effectively the jokers and kings).  Staxx combines a standard Rummy game with a word game; players score the most for runs and sets that form words, but can meld just words or sets/runs.&#10;&#10;"
37473,,
37474,https://cf.geekdo-images.com/pUCshRz7S_kH02Pcd2EZHA__original/img/9bBjToxKmMyImweMxR2612ko26U=/0x0/filters:format(jpeg)/pic357982.jpg,"Moving in the circus, the players have to search for the animal species attendant related to their player role (Lions -&gt; lion tamer). By memorizing the location of a players animal tiles and revealing them on his/her turn, the player can win.&#10;&#10;"
37475,,
37476,https://cf.geekdo-images.com/BhwijMO72-anbXPM0po_SQ__original/img/5zSTDIWupkfZZuThyVEVB2x0L74=/0x0/filters:format(jpeg)/pic471679.jpg,"This roll-and-move dice game was based upon a United Feature Syndicate comic strip that ran between 1925 and 1961.  (There was also a 1926 silent movie based on the story.)  As the name implies, the comic strip was based upon the tale of Cinderella.  The game is considered to be very difficult to find.&#10;&#10;"
