bgg_id,image,description
287663,,
287671,https://cf.geekdo-images.com/aC5HR1pSawepStoOUyPWbQ__original/img/qWtb6svAiIiOf9dl17sxPaqjF4o=/0x0/filters:format(jpeg)/pic4922134.jpg,"When cats arrived in New Zealand in 1640, the Maori Spirits found this animal exceptional.&#10;The secret of his nine lives stoked envy. Cats need to become mighty warriors to preserve it.&#10;Attacking, defending and strengthening your ranks become the only way to win the game.&#10;&#10;At your turn you must play a card, on different way:&#10;&#10;     play a card on a new place (four places max.)&#10;     reinforce a place by playing the same card or a combination to make a total of nine and create a mauw&#10;     attack an other player with a warrior to steal a card and make a combination.&#10;     block the column of another player with a spirit (value 0)&#10;&#10;&#10;At the end of each turn, you must pick up a new card to always have 4 card son hand.&#10;The game finishes when a player have three mauw in three columns/places.&#10;&#10;Mauwi is the new version of the game Mauw with new cards as the Kiwi, the Owl or the Lizard, with new mechanics of play.&#10;&#10;&mdash;description from the publisher&#10;&#10;"
287672,,
287673,https://cf.geekdo-images.com/kjwa1qC5Iqlcg5Gaw-5KMw__original/img/p49Y4kaxKvqksT5fmQl3q7hQdOY=/0x0/filters:format(jpeg)/pic5603790.jpg,"Welcome in Baron Voodoo, a dice game in which you don't roll the dice!&#10;&#10;You're a Loa, a voodoo god who become the new god of death in place of Baron Samedi.&#10;To take his place, you have to catch the more soul in one night, before the another Loa !&#10;&#10;To catch a soul, the main mechanism seems easy: move one of your dice (of your color) to catch a dice. But after this action, you have a lot of optional possibilities who make the game more strategic:&#10;&#10;     pay one skull to change the face of the die&#10;     apply the power of the face of the dice&#10;     pay 2 skulls to play a new turn&#10;     Valid your combo of dice in putting them down on the spirit world of your player board to increase your score&#10;&#10;&#10;As a Loa, you have also special power. At the beginning or the end of your turn, you can apply it for free or pay one skull to apply the power of anther player!&#10;During the game, depending the quantity of &quot;special white game&quot; you will catch, you can also become the &quot;Baron Samedi&quot; and use all power for free.&#10;&#10;The game finishes when a player have 18, 15 or 12 points, depending the quantity of players. &#10;After that, all dice are getting down to the spirit world to look at the majorities on each colors and check who is the new Baron Samedi!&#10;&#10;&mdash;description from the publisher&#10;&#10;"
287676,,
287677,https://cf.geekdo-images.com/4XdaiGEFJLPfqKCqUGAuQw__original/img/3r8NzxBhCf0G9bszQ01p0igkNr0=/0x0/filters:format(jpeg)/pic4954296.jpg,Challenge your family and friends in the tricky quiz game QUIZ IT! But knowledge alone is not enough to win as only through skillful bluffing and the proper tactics can you put your knowledge to the test.&#10;&#10;
287678,,
287680,https://cf.geekdo-images.com/uXvc8slhRBpFQuiWBZohIw__original/img/aIzmc5AERUW3sBqoVSLZPekigXc=/0x0/filters:format(png)/pic4924664.png,"You awake from cryogenic sleep in a strange biodome that resembles your home planet. You have no memory of how and why you are there &ndash; obviously a side effect of the cryogenic sleep is a temporal loss of memory. You start exploring and find out that your biodome is just one room from infinitely many rooms on a traveling alien space ship &ndash; the Ark. Each room is the size of city and the Ark is the size of a planet. You open and power up rooms, exploit resources needed to awake the rest of your faction, collect alien artifacts and investigate the reason why your faction is at the Ark.&#10;&#10;Ark: Awakening is a hybrid boost placement / area control game, with exploration elements. Has a deep multi-layered engine builder and asymmetric gameplay. Players start to explore the Ark and reveal randomly rooms. Each room provides different options and can be utilized differently. Players must learn to adapt on the go and make choices that best capitalize of the revealed rooms, building up their engine faster. Players also collect artifact cards and after 5 artifact cards, players can draw their mission card from a deck of 36 different mission cards. The first player that completes their mission, wins.&#10;&#10;At game start players will choose an alien faction to play with - each faction will feel different to play.&#10;Variance in setup and multiple player choices provides a puzzle of players to solve and build their engine as fast as they can. On each play the Ark is revealed differently &ndash; both the types of rooms and their positioning varies and players also get random mission cards. &#10;In addition to the competitive &ldquo;Awakening mode&rdquo;, the game features a competitive &ldquo;Fallout&rdquo; mode, solo mode and collaborative mode that can be played against a player or an automated opponent.&#10;&#10;&mdash;description from the designer&#10;&#10;"
287681,,
287682,https://cf.geekdo-images.com/b8iWob1cx-g-gshxIX0reA__original/img/KkbftKNXO2MPKD0yrR7480Fz5pE=/0x0/filters:format(jpeg)/pic4922011.jpg,"Pax Expanse is a retheme of Pax Pamir (designed by Cole Wehrle) to The Expanse universe, covering the first three seasons of the TV show.  Most of the core mechanisms are identical to Pax Pamir, though some have been tweaked to fit more appropriately to the Expanse setting.&#10;&#10;In the game, 3-4 players act as powerful puppetmasters acting behind the scenes of the Solar System, manipulating the three main factions to their own advantage: The United Nations, the Mars Congressional Republic and the Outer Planets Alliance.  All while mysterious events are occurring due to the arrival of the extraterrestrial Protomolecule.&#10;&#10;Gameplay is mostly in the form of area control.  However, each area of the board can be controlled in two different ways (often simultaneously): a faction can control a region by having the most fleets and transports there, whereas a player can control a region by having the most supporters and fleets of a faction they are loyal to present.  Four scoring phases occur throughout the course of the game, and the method of scoring is determined by whether any one of the three factions is in dominance when the scoring occurs.  If so, then players loyal to the dominant faction will score victory points.  If not, then players score victory points based on their individual power and presence on the board.&#10;&#10;Players can increase their power and abilities by purchasing asset cards from a communal market using influence, the game's currency.  Each asset grants its controller particular actions and abilities, and at any particular time one of the four types of cards - Military, Subterfuge, Political or Economic - will be able to perform their actions for free based on the current political climate.&#10;&#10;Players must acquire the most powerful assets, ally themselves with the ascendant factions, and make deals with other players to secure their positions on the board and score the most victory points when the scoring phases occur.  After four scoring phases, the player with the most victory points is the winner!&#10;&#10;Cole Wehrle (designer of the original Pax Pamir) has indicated that he has no objection to the files for this game being shared on BGG.&#10;&#10;&mdash;description from the designer&#10;&#10;"
