bgg_id,image,description
33582,,
33583,https://cf.geekdo-images.com/d2BHta9kpBM1UboB8ke-3g__original/img/qSJLv0D0ENfZyP4qVhsSrJsBlyM=/0x0/filters:format(jpeg)/pic281219.jpg,"Folko-Boks is a boxing-themed abstract pure strategy game.  The game lasts 10 rounds in a ring of 36 squares, randomly initialized with numbered chits. In each round, players move their boxers like a chess knight, removing the numbered marker from the square they left.  The boxer who moves onto a higher numbered square wins that round.  Being unable to move causes a knockout loss.&#10;&#10;Folko-Boks was included as a free game in issue 4 of the Polish board gaming magazine &#197;&#154;wiat Gier Planszowych (&quot;World of Boardgames&quot;) published December 2007.&#10;&#10;The game acknowledges some inspiration from an earlier game by Sid Sackson, probably Paper Boxing.&#10;There is a somewhat similar game Joust on an 8x8 grid.&#10;&#10;"
33591,,
33592,https://cf.geekdo-images.com/oWtO-DwBmMWFvoM_ah4OKw__original/img/QdsBl0yK7KH_Lsr-_6QKbyIlCEU=/0x0/filters:format(jpeg)/pic4286106.jpg,"Master Europa is a complete set of rules and charts replacing those in the games of the Europa series.&#10;&#10;This module provides the entire German production system, Orders of Battle and counters presenting the RAF (and its Commonwealth country counterparts), the Luftwaffe from 1939-1945, and the United States Army Air Force in the Mediterranean and Northern European Theaters from 1942-1945. It contains 1,909 counters (625 Luftwaffe, 650 RAF, 514 USAAF, and 124 target and special markers for the Germans).&#10;&#10;"
33593,,
33594,https://cf.geekdo-images.com/A2DYQ2L-6YazPDnHtz_w8g__original/img/APAOeEe3fcSVReabmMr-yuvHJZE=/0x0/filters:format(jpeg)/pic4279241.jpg,Master Europa is a complete set of rules and charts replacing those in the games of the Europa series. This module provides a consolidated and unified set of rules (General and National) and charts to allow all games in the series to be united and played as a single mass. You must have the other modules (except 108) for this to be used.&#10;&#10;
33595,,
33596,https://cf.geekdo-images.com/pE3yhev8YXuHflELQxOK0g__original/img/GvNYXv6hUFRuQ42HY9bD7JZQJ0s=/0x0/filters:format(jpeg)/pic4501601.jpg,"Subtitle: The satirical trivia set&#10;&#10;A set of 56 expansion cards for trivia games, intended to be used to spike the decks of other trivia games. &#10;Categories: &#10;God &amp; Creation&#10;Hitler &amp; The Gang&#10;Sex &amp; Minorities&#10;Aliens &amp; Other Animals&#10;Sports &amp; Lesions&#10;Excrement &amp; Showbiz&#10;&#10;Sample Questions:&#10;Q: What do American Indian paratroopers shout?&#10;A: Custer!&#10;&#10;Q: What builds strong bodies 12 ways? &#10;A: 12 kinds of regular exercise.&#10;&#10;Q: What does a second throw into the ring to stop a boxing match?&#10;A: A .38 [pistol]&#10;&#10;"
33597,,
33598,https://cf.geekdo-images.com/D94ZK18ykGsLKIAg8aemWg__original/img/AY6kRaBLMv9mqOtetrosuNrALLc=/0x0/filters:format(jpeg)/pic5208493.jpg,"Small game, published on Tactics magazine in Japan.&#10;Though it is really a small magazine game, this game covers all aspects of galactic warfare.&#10;The key point is that at the start every power has really very limited capacity.  Because of this reason, the small map is really big enough for expanding, and even the regular capacity for other game is really a special ability.&#10;Very clever design.&#10;But unfortunately even in Japan this game is neglected, because this game is attached with not the boardgame issue but with the RPG issue.&#10;If you found this in the auction and you love sci-fi boardgames, please take it.&#10;&#10;"
