bgg_id,image,description
150930,https://cf.geekdo-images.com/UDwRjFCJ05Tu0jFU8V9WEA__original/img/nb87nYQGdi_dDqzOdnGLu-IoNX8=/0x0/filters:format(jpeg)/pic1867064.jpg,"Welcome to Mad City, where every second counts and zoning is king!&#10;&#10;Take on the role of a harried city planner, racing against time to build the world's most fabulous metropolis. Surely your creations will be the most magnificent; you may even feel moved to boast that your achievements are the finest of all...just don't get proved wrong! Become a specialist at downtown, industrial or residential districts to increase your efficiency, but you'll also need to remember the importance of speed to the modern urban lifestyle. Lay out your city the fastest and you'll have time to enjoy your idyllic ponds and parks. What are you waiting for? Clear away the red tape, roll up your sleeves, and build your own Mad City! One minute should be more than enough time &mdash; and if things go wrong, well, you can always try again...&#10;&#10;Mad City is a real-time competitive tile-laying game in which players compete to build the most lucrative city. In rounds that last exactly one minute, players must lay their hand of nine tiles out in a 3x3 grid in order to build their city districts in the most beneficial way. Players must also be fast if they hope to beat their opponents for the right to score bonuses for their ponds and parks and for their zoning majorities. Using a unique scoring system, Mad City allows players to focus or diversify in their building styles. With quick and addictive game play, families and gamers alike will be eager to return to Mad City!&#10;&#10;Mad City includes a solo variant for players stranded on deserted islands, allowing you to test your building prowess against The Grid!&#10;&#10;"
150949,,
150965,https://cf.geekdo-images.com/rI5Tw3eI5Lpqi81A8WM5-g__original/img/3qDZBzGDg41o_EHuZejaEW3gr-I=/0x0/filters:format(jpeg)/pic1886135.jpg,"The challenge is in the kitchen!&#10;&#10;If they say &quot;Bismarck&quot;, do you only think of steak?&#10;When they call out &quot;Alfredo&quot;, do you have fettuccine on your mind?&#10;The great chef Simone Rugiati challenges you with more than 200 kitchen trivia questions.&#10;Play the game to get some great advice from Simone and become a better cook!&#10;&#10;Each question has a &quot;BEEP-ed&quot; word: the players take turns trying to find the missing word. The first player answering five correct questions wins the game.&#10;&#10;Some cards (the ones with the Simone Rugiati's suggestions) present a different challenge: simultaneous answer, or a greatest prize consisting in stealing a point from another player in addition to the normal prize for the correct answer.&#10;&#10;The game presents four different levels of difficulty: at the beginning of the game, the players may choose to play a specific level or a mix of all four.&#10;&#10;"
150971,,
150978,https://cf.geekdo-images.com/0nlv8Ylbdh6k6J3rE9Vnug__original/img/ZH60ETcbOp4B3HW27ladYTROYzI=/0x0/filters:format(jpeg)/pic1846134.jpg,"A fast and tactical cardgame for families and children. In your turn, you play a card with different mice and holes. Mice that are visible through the holes give cheese (points) to the player with that color.&#10;&#10;If the draw pile is empty, and nobody has cards left in their hand, the game ends. Players get 1 point for the visible mice in their color. The player with the most points wins.&#10;&#10;"
150979,,
150992,https://cf.geekdo-images.com/ti37AXFUobmIwOd-yjf_OA__original/img/G5s97a0qdZZRFHzxp-4WyEIzsQA=/0x0/filters:format(png)/pic1847349.png,"Parsec X is a micro-simulation Space Empire game for 2 to 4 players.&#10;&#10;Needed to play: the Deck of 18 cards, 10d6, 15 eurocubes per player in 4 different colors, 3 Civilization markers per player and an additional 8 black and 8 white eurocubes.&#10;&#10;Rounds and Phases&#10;Phase 1: UPKEEP - During this Phase players gain resources from their Homeworld and any Planets and Colony moons they control.&#10;&#10;Phase 2: UPGRADE - During this Phase players may gain new technical achievements. Players may also buy additional ships in this Phase.&#10;&#10;Phase 3: MOVEMENT - Players move their ships based on their current level of Engine technology.&#10;&#10;Phase 4: ENCOUNTER - &#10;A. Encountering an Unknown Planet&#10;B. Combat&#10;1. Combat With Other Players&rsquo; Ships&#10;2. Combat With Other Players&rsquo; Controlled Planets&#10;3. Combat with the Xenophobic Empire&#10;&#10;Object&#10;The winning player is the one who is able to conquer, ally with, and maintain control of 4 different planets within the parsec boundaries of System X.&#10;&#10;"
150993,,
150996,https://cf.geekdo-images.com/l_tXdOaZjW_IAN7dri_3IA__original/img/u0XMSWgtRYiaRyVoKT6nnnTA7-M=/0x0/filters:format(jpeg)/pic2230765.jpg,"The third in the Lords of War: Fantasy Battles series from Black Box Games, Lords of War: Templars versus Undead is a dual-deck strategic card game for two-plus players. Like its award-winning predecessors Lords of War: Orcs versus Dwarves and Lords of War: Elves versus Lizardmen, the game sees fantasy races engage in dynamic tactical card battles, with the armies in this set having more heavy defense and the series&rsquo; first moving units.&#10;&#10;During Lords of War battles, players use hands of six cards (called units) drawn from their army deck of 36 cards. A player turn starts with one card placed onto a gridded board. With the exception of ranged and spear units, cards must be placed adjacent to an enemy unit. An elimination phase follows in which you check for the elimination of opposing cards and the one you just placed. Cards have unique formations of attack arrows on their edges and corners signifying which adjacent cards they attack once played and the damage they will do. Each card also has a defense value which when exceeded by opposing cards sees that card defeated. Once combat has been resolved, the player can then either draw a new card from his army deck or retrieve a unit from the board that has not engaged in combat during that turn.&#10;&#10;Play continues until one player has eliminated twenty units or four commanders.&#10;&#10;The game is playable out of the box and contains two complete armies: the Templars and the Undead. These factions are differentiated by their unique cards and strategies; the Templar faction is based around a heavily armoured infantry and mobile palisades. The Undead army contains a stark range of defensive and offensive units, including zombies which roam across the battlefield.&#10;&#10;Templars versus Undead is compatible with both Elves versus Lizardmen and Orcs versus Dwarves, meaning that all the Lords of War armies can be used to battle one another. The armies can also be blended together, using a strict ranking system, to create mercenary decks for tournament play.&#10;&#10;"
150997,,
