bgg_id,image,description
334923,,
334928,https://cf.geekdo-images.com/fP54Z-W_YMLGDAB8G3NK-A__original/img/5JgySiF0XyzLruHlWrsGl1MDY4w=/0x0/filters:format(jpeg)/pic6109789.jpg,"Battles in Lorraine saw some of the heaviest tank engagements on the Western Front in World War Two, of which the Tank battles of Arracourt are the most famous. &#10;The Lorraine Campaign saw two poorly supported armies face each other. &#10;The US Third Army was at the end of a successful campaign to liberate France but was now reduced to a secondary role while the Allies prepared for Operation Market Garden.&#10;&#10;Players  use  their normal Flames Of War forces to fight battles to capture areas, reinforced by the main combat units shown on the campaign map.  &#10;Each  game  the  player  makes a new force to respond to the  situation they face.&#10;&#10;All of the rules needed to play are included.&#10;&#10;"
334930,,
334931,https://cf.geekdo-images.com/DnP80GbML1Xog6EetWb9fA__original/img/LdzWRfdzbbhkObNdL7R8Y2pezuw=/0x0/filters:format(jpeg)/pic6138366.jpg,The Collector's Edition of Robinson Crusoe: Adventures on the Cursed Island that was launched on Gamefound contains exclusive content (including ones impact game play) that will not be found in the retail version of the Collector's edition.&#10;&#10;Both the Gamefound and retail version of the Collector's Edition includes:&#10;- Robinson Crusoe: Adventures on the Cursed Island (basegame)&#10;- 18 stunning 35mm figures&#10;- Open &amp; Play Tutorial Campaign&#10;- Access to Companion app&#10;&#10;This Gamefound edition will also include multiple exclusive Gamefound Stretch Goals including:&#10;&#10;- Modular Camp Model (8 pieces)&#10;- Horse companion miniature&#10;- Parrot companion miniature&#10;- Cat companion miniature&#10;- 10 Supporting Item miniatures&#10;&#10;- 30 new adventure cards&#10;- 10 event cards&#10;- 3 Weather Tiles&#10;- Dramatic Morale Mini-expansion&#10;- Cave Mini-expansion (Cave tile + 5 tokens)&#10;&#10;- First player Marker &amp; Round Tracker&#10;- Dice Tower&#10;- Triple-Layered Player Boards&#10;&#10;
334933,,
334945,https://cf.geekdo-images.com/5j1HyuYCjAOngt0aZygLXA__original/img/A4JDUg264v7mbvltx-kmkiq7bdM=/0x0/filters:format(png)/pic6667745.png,"The Lacuna Coil Official Card Game&#10;&#10;Welcome to the most action-packed party card game ever: Horns Up! Inspired by the amazing atmospheres, the most exciting and overwhelming concerts of all, like the Lacuna Coil live events.&#10;&#10;The goal is to be the first to move from an entrance to the front of the stage. Players take turns playing Path cards to move toward the stage, or wall/ticket cards to block their opponents. Once you move, any path cards with no pawns on them flip as the crowd moves in, forcing other players to play new path cards. The first one to reach center stage wins!&#10;&#10;"
334947,,
334948,https://cf.geekdo-images.com/IZzojb1dSPTlSGyBygcLkg__original/img/UPfIecbmPIx0QN3JLiQJmJWxKd8=/0x0/filters:format(png)/pic7230755.png,"Like 18WE/72, 18EE/82 is an operational strategy game based on Mike Hutton&rsquo;s popular 1862: Railway Mania in the Eastern Counties system covering Easter Europe.  It features a larger board, 21 major companies, and more offboard areas than either 18EA/62 or 18WE/72.  Any player familiar with 18WE/72 will very easily be able to enjoy 18EE/82, because the rules are almost completely identical aside from setup.&#10;&#10;18EE/82 features five regions instead of three, in which only three of four corporations are typically startable, as well as 3 minor companies in Hungary.  The four non-Hungarian regions feature randomly selected subsidies at setup, out of a pool of five.  These simple differences in setup present the players with major strategic decisions in what railroads to found, as well as how their companies will best be developed and operated.&#10;&#10;18EE/82 has extremely high replayability, due to its random setup at the beginning of the game.  Every non shell company is assigned a license type randomly (from expresses, freights, and regionals).&#10;&#10;18EE/82 has a larger board than 18WE/72, covering much of Eastern Europe.  The map also has more offboard areas, including the premier zones of Berlin and Constantinople.  Like in 18WE/72, there is no plain yellow track.  All track tiles are unlimited. Each company gets at least three track actions to determine tile placements and upgrades.  The map size supports more stations which can be acquired during the life of each corporation.  Each corporation may lay TWO additional tokens each operating round, instead of just one.&#10;&#10;The financial aspects of 18EA/62 you will find almost fully intact. There are parliament rounds, mergers, and refinancing, all as players know them from its predecessor game. Similarly both chartered and non-chartered corporations function in exactly the same ways.  This allows players to focus on the operational aspects of the game, without having to learn a new financial framework if they are familiar with either game.&#10;&#10;&mdash;description from the designer&#10;&#10;"
334950,,
334971,https://cf.geekdo-images.com/lRyNxY9I11WI8GvC88G4oA__original/img/htjchQ37m-IWfewBgQs2ymU4d3I=/0x0/filters:format(jpeg)/pic6089746.jpg,Simple race game with a twist.  The winner is the last (slowest) player to make it to the beach and so becomes Robinson Crusoe. Red dots move players forward; black dots move players backward.&#10;&#10;Components&#10;Spinner (1)&#10;Player tokens / pebbles (4)&#10;&#10;Board and rules glued to bottom box. Spinner can be replaced by 4 sided die&#10;&#10;Minimal artwork and cover design point to early publication date.&#10;&#10;
