bgg_id,image,description
226948,,
226949,https://cf.geekdo-images.com/YaL47t_3QDewAh8khibVCQ__original/img/rZ4gjnoIFyzWi49uxNKDrNBRlwo=/0x0/filters:format(jpeg)/pic3551376.jpg,"This is a simple roll and move game that starts in Basel. The first player to reach space 60 (Schaffhausen) wins the game. On some spaces, events hinder or benefit the players.&#10;&#10;"
226950,,
226953,https://cf.geekdo-images.com/fq9-0htJjVVmTaqRs4aiLw__original/img/ViN4dRgk8vXo6WMfiyGdXo6M8XQ=/0x0/filters:format(jpeg)/pic3589456.jpg,"Players aim to crown their king as emperor by reaching the throne (the central square) within the palace (the central 9 squares on a 9x9 board) or by killing all the rival kings.&#10;&#10;Simple to learn as most pieces move like in chess but very different to play as four armies quickly clash on a crowded battlefield, sacrificing pieces to clear the way for their king to reach the throne.&#10;&#10;With three or four players, multi-player rivalry adds interest and complexity as alliances are made and broken.  The two-player variant is more strategic, with each player playing two allied armies, moving pieces from each of their armies on alternate turns.&#10;&#10;A version of this game called 'Battle for Anvil' was created for playing in the Live Action Role Playing world of Empire.&#10;&#10;"
226954,,
226955,https://cf.geekdo-images.com/JJQezrI4qzwxKYYsWNquhg__original/img/BjCMOcWzUGs5oHqg1e-9KFW87mo=/0x0/filters:format(jpeg)/pic3558774.jpg,"A card game about the liberation of France in 1944.&#10;&#10;Goal: Be the first the exceed the attack value on the chosen combat zone card.&#10;&#10;Contains: 5 combat zone cards, 15 attack cards, 9 defence cards, 2 ace cards and 57 unit cards representing allied forces.&#10;&#10;Gameplay: You hold 5 cards. On your first turn you start invading by playing a unit card which has a value on it. Take a new card from the drawpile. On your next turn you either play another card to this row or you play an attack card in front of another player. If there is an attack card in front of you either play a unit card or a defence card to it in order to defeat it. When the total value of the played cards exceeds the value of the attack card, all cards are removed. On your next turn you may add unit cards to your invasion-row again.&#10;The first player who exceede the value on the combat zone cards wins.&#10;&#10;"
226956,,
226959,https://cf.geekdo-images.com/MpJoqi2vetuWXg7a4B5vnQ__original/img/ulN80aOrdJoBK53WjSNwAMQ6hZk=/0x0/filters:format(jpeg)/pic8807103.jpg,Grandi eroi in Pigiama /Gro&szlig;e Helden in Pyjamas is an adventure game for children. Players represent medieval figures like princess or knight. During the game you try to collect the proper equipment for your hero. The first to complete his hero equipment wins the game. The game is driven by tile-flipping and collecting and requires a lot of memorization.&#10;&#10;
226960,,
226961,https://cf.geekdo-images.com/H4kcCw8LkFnIsY2ui-aruw__original/img/FlSYECJiRJqMzoOv3qgCQxQZdtM=/0x0/filters:format(jpeg)/pic3683820.jpg,"Don't get caught with the fly One player wears frog-eyed goggles and tries to guess who is holding the fly in this fast paced tossing game. The frog eyes open and close randomly, so other players must be strategic as they throw the fly around in an attempt to conceal who is holding it. Can You Fool the Frog Requires 1AAA battery (not included).&#10;&#10;The Fool the Frog Game Feature:&#10;&#10;Hilarious Frog-Eyed Goggles&#10;&#10;Giggle-inspiring flies to hide from the frog&#10;&#10;"
226962,,
