bgg_id,image,description
35800,,
35801,https://cf.geekdo-images.com/FyZ7gfDhjhF1d1GkIt6_ZA__original/img/1OwwphSTt6L6qaTbOYAYAUeROjs=/0x0/filters:format(jpeg)/pic400845.jpg,"A game of Merchants and Builders in Old Pisa&#10;In Pisa during the fourteenth century gold rules over all. The great families of the city are the route to success, wealth, and power. Merchant houses compete to make deals with the great families and earn the greatest profits. Meanwhile, master builders erect splendid palaces, marvelous tower houses, beautiful plazas, and fabulous shops, hoping to impress the great families and earn prestige. The center of this quest for wealth and prestige is the Lungarno district, along the banks of the River Arno. Can you overcome your rivals to dominate the Lungarno and become the richest merchant in Pisa?&#10;&#10;Overview:&#10;Using tiles, you will build the various districts of Lungarno, sending your merchants to trade with the four great families (represented by shields of different colors). When a district is complete, you will earn profits for your merchants, based on the prestige of the families in that district.&#10;At the end of the game, the player with the most gold is the winner!&#10;&#10;Components:&#10;&#10;     13 Special board pieces&#10;     65 Building tiles&#10;     55 Florin coins (20 yellow - worth 5 and 35 Grey)&#10;     25 Merchants (5 of each color)&#10;     12 Privilege tokens&#10;     Rulebook&#10;&#10;&#10;Expanded by:&#10;&#10;&#10;     Lungarno: Luminara&#10;&#10;&#10;"
35802,,
35805,https://cf.geekdo-images.com/9CzZkMEhDsM1QZO1NTVgmw__original/img/3k6Q5bRspNZbSw2YucPyYQTjdPM=/0x0/filters:format(jpeg)/pic324576.jpg,"A variation of the Monopoly-style investment game. The goal: to become the wealthiest player by purchasing investments and collecting investment returns from other players.&#10;&#10;Game equipment includes a game board, dice, six playing pieces, play money, &quot;ownership markers&quot;, &quot;investment broker&quot; charts, and economy / world affair cards.&#10;&#10;Players roll two dice to move around the board. Actions are dependent on where the player lands and can include buying or selling different types of investments, doubling your investment, trading in your automobile, drawing a card and following the instructions, or following other instructions on the board.&#10;&#10;If a player runs out of funds and is unable to meet the obligations of any creditor, they have gone &quot;belly up.&quot; The last player left is the winner.&#10;&#10;"
35806,,
35808,https://cf.geekdo-images.com/TXug5bLAnKYkP4rixMQg_A__original/img/aeOMcab1URZdQBSBtS_POescf9M=/0x0/filters:format(jpeg)/pic324616.jpg,"This is a Flemish version of the Monopoly Game.  The game was published bij deSka from Brussels.  Gameplay is the same as the original Monopoly.&#10;&#10;Places on the board:&#10;Go: Start&#10;Free Parking: Vrij Parkeren&#10;Gaol: Gevangenis&#10;Go To Gaol: Naar De Gevangenis&#10;Income Tax: Inkomsten Belasting&#10;Luxury Tax: Extra Belasting&#10;Chance: Kans&#10;Community Chest: Algemeen Fonds&#10;Indigo: Leuven, Dieststraat / Mechelen, Bruul&#10;Gray: Leuven, Bondgenotenlaan / Turnhout, Gasthuisstraat / Turnhout, Leopoldstraat&#10;Purple: Aalst, Lange Zoutstraat / Brugge, Vlamingenstraat / Knokke, Kustlaan&#10;Orange: Brugge, Steenstraat / Oostende, Kapellestraat / Kortrijk, Rijselstraat&#10;Red: Tienen, Leuvensestraat / Gent, Kortrijksestraat / Hasselt, Grote Markt&#10;Yellow: Antwerpen, Groenplaats / Brussel, Lakenstraat / Gent, Veldstraat&#10;Green: Antwerpen, Huidevettersstraat / Gent, Vlaanderenstraat, Hasselt, Demersstraat&#10;Blue: Antwerpen Meir, Brussel Nieuwstraat&#10;Railway Stations (Stations): Noordstation, Centraal Station, Buurtspoorwegen, Zuidstation&#10;Utilities: Electriciteitscentraal, Waterdienst&#10;&#10;"
35809,,
35810,https://cf.geekdo-images.com/3GT-XFZooQ3wtTjhssHrUQ__original/img/WMOGJwMa4b2OKzmfJozlQQqZNAI=/0x0/filters:format(jpeg)/pic1393160.jpg,Thrilling adventure among the planets. An educational game designed to provide hours of thrilling entertainment for young astronauts while they become acquainted with this new and exciting race through space.&#10;&#10;
35811,,
35812,https://cf.geekdo-images.com/IEs2Kz_3IQdjHxU8RuP22Q__original/img/7pjYj4Qnp08kWE6lFvHv1vA3rJA=/0x0/filters:format(jpeg)/pic337008.jpg,"From the rules:&#10;&quot;Loaded down with jewels and other precious stones that sparkle and twinkle, the Vikings have just got back from their latest foray. Under a cheering hubbub they unpack the treasure booty and start distributing it. Vikings, keep cool! Don't reach out for your divvy too quickly. Perhaps if you wait, the more precious pieces will arrive on a later ship!?&#10;&#10;Aim of the game is to be the player with the most jewels at the end of the game. The players collect equipment cards and as soon as a Viking ship returns from a foray to the village the treasure load is distributed. Whoever has the most suitable equipment cards, and can bid correctly, will win all the jewels from ship's treasure. But watch out, don't display too many cards or be too greedy!&quot;&#10;&#10;"
35813,,
35814,https://cf.geekdo-images.com/2PxmM4mbEvJTQ6sUtwB8Zw__original/img/g81fv1cpQP2LfsMrksag2A4eZLM=/0x0/filters:format(jpeg)/pic591610.jpg,"The aim of the game is to collect the most fish.&#10;&#10;You have to try to gather kitten gangs! Whoever manages to gather either three identical cats or any three cats on the same colored background, receives a fish as a reward.&#10;&#10;Uncover any card and place it in front of you. One by one all players uncover a card to try to collect a kitten gang of three identical cats or any three cats on the same colored background.&#10;&#10;-There can never be more than three cards in front of you. When it's your turn and you already have three cards, you have to return one of them face up to the center of the table and only then can you uncover a new card.&#10;&#10;-Instead of uncovering a hidden card you can also take a card from the ones face-up in the center, except for the one you just placed there.&#10;&#10;"
35815,,
35820,https://cf.geekdo-images.com/vL8Zo1iWip8IW89vgC_tfA__original/img/uVnSec2To7z_n3RpLIaV8yEusfw=/0x0/filters:format(jpeg)/pic414465.jpg,"Napoleonic miniature wargaming at 1:50 scale with 15mm miniatures. The smallest command element is a Division, miniatures are organized into Regiments. The rules include orders of battle for the 1809 Austrian campaign.&#10;&#10;"
35822,,
35823,https://cf.geekdo-images.com/QRXcJEsVxLJWBr-ON6TfpQ__original/img/2vunaJ1LLnw4t_TlVYqPnudH9p0=/0x0/filters:format(jpeg)/pic366611.jpg,"&quot;Being in the Main a Rules System for Miniature Colonial Naval Wargames, ca. 1860-1914 A.D.&quot;&#10;&#10;Miniature wargame rules for coastal and riverine warfare for the colonial period. Intended to be used with The Sword and the Flame rules but can be played as a &quot;stand alone&quot;.&#10;&#10;"
35825,,
35827,https://cf.geekdo-images.com/QiezR2cLKybu16-WDygeXQ__original/img/O9x6Blz7hUn7noo5Fm309PEyktk=/0x0/filters:format(jpeg)/pic368091.jpg,Miniature wargaming rules for American Civil War at 1:20 scale. Based on the General de Brigade system.&#10;&#10;Includes two scenarios:&#10;&#10;&#10;     Antietam: Opening Attack (1862)&#10;     Fredericksburg: Marye's Heights (1862)&#10;&#10;&#10;
35829,,
35830,https://cf.geekdo-images.com/juV6fXY-QiRtfdg1dG5exA__original/img/afxLj8ZH0STfpU0_F_EyHY-wHxk=/0x0/filters:format(jpeg)/pic1479068.jpg,"This is a hunting game that consists of driving out to the hunting lodge, spending 5 days (laps around the lodge area) hunting, then driving back home.  Aside from rolling dice to determine how far to move the game is played primarily with a big composite spinner, which determines the outcome of things like shooting game, luck at the horse track, and playing poker.  Everyone starts with $300 and 5 credentials.  Driving is mostly uneventful except for small financial transactions.  Luck &quot;in the field&quot; is determined by flipping over situation cards when you land on situation space.  Some cards have animals you can try to shoot at, others have bad luck type situations you need to over come by moving or playing a credential card.  Each time a player circumnavigates the lodge (spends one day hunting) they receive a credential and have an opportunity to answer a hunting or safety related question for a cash bonus.&#10;&#10;"
35831,,
