bgg_id,image,description
27275,,
27277,https://cf.geekdo-images.com/Z8uMdD7FHM0dW2XrBHsVPw__original/img/bnNsM1Pvm-3-C7MqsrGKSBmSfeI=/0x0/filters:format(jpeg)/pic175463.jpg,"A children's game from ELC. Very similar to Monkeying Around. Spin the spinner to see how many of your monkeys you may hang on the palm tree (or if you must hang one of the heavy gorillas instead). Think before you place your monkeys because, if you are not careful, the tree will collapse and the monkeys will tumble into the crocodile infested pond below. First one to hang all their monkeys on the tree wins.&#10;&#10;Similar to:&#10;&#10;    Hanging Monkies&#10;    Monkeying Around&#10;&#10;&#10;"
27278,,
27279,https://cf.geekdo-images.com/oC5PFkEXQKn3y3iGST6kWw__original/img/dkhes4w-iEoMOrc0_PM5sqFqG6Q=/0x0/filters:format(jpeg)/pic173830.jpg,"Comes with 4 double sided game boards (9 pictures of animals on one side, 9 animal names on the other allowing non-readers to play against readers), some counters and a tape of animal sounds. Start the tape anywhere then put a counter on your game board whenever you recognise the call of one of your animals. First person to complete their board wins.&#10;&#10;"
27280,,
27281,https://cf.geekdo-images.com/aJcIxEwYVl5pSjgRSCq3UQ__original/img/fnOlKNcaLb8Wj8a6x9henxIVj4o=/0x0/filters:format(jpeg)/pic171883.jpg,"Focus is a trivia game quite similar to Trivial Pursuit. It contains 400 cards with total of 2400 questions in six categories: miscellaneous, science and nature, entertainment, sports and leisure, geography and history.&#10;&#10;Collect a token from each category to win.&#10;&#10;"
27282,,
27283,https://cf.geekdo-images.com/C1UH2-P55189NzsSlLzMzQ__original/img/Nqqlf41cOGDXETW6N5YROwf6RgE=/0x0/filters:format(jpeg)/pic172495.jpg,"Babble is an electronic sound reversal game.  The players take turns pushing the Record button to record a target word or phrase into the Babble game outside of earshot of the other players.  Then the other players take turns attempting to guess the target phrase correctly.  First they push the Play button which plays the target phrase backwards.  They can do this a few time then they must push the Mimic button and attempt to speak the backwards phrase as close as they can.  The Babble game then immediately speaks the mimicked phrase backwards which, if the player did a good job, should sound like the original target phrase.  The player then guesses the target.  If they are wrong the next player takes a turn.  If they are correct the round is over and the next player records a new target phrase.&#10;&#10;"
27284,,
27285,https://cf.geekdo-images.com/5f03da2YLCgvjZBQIKMNvg__original/img/jYCXuI7b0iiGdp7o4ePFsr0jXR8=/0x0/filters:format(jpeg)/pic173578.jpg,"&#10;        &#10;(From the publisher's website)&#10;&#10;Scrapyard 500 is a fast-paced road race game in which players &quot;build&quot; race buggies, load them with weapons and compete in a no-holds-barred race around the Scraptown track. Playable either with the counters included in the rules or with 28mm scale miniatures and 1/35 scale vehicles, Scrapyard 500 offers five character types to choose from in building a race team, six weapons (everything from net guns for the pacifists to flame throwers and rocket launchers for those of a more lethal persuasion) plus a hex-based, build-it-yourself track that includes nine different hazard hexes that can be used to make a different track for each race. Rules are easy to learn and offer endless chaos and laughs. Remember, it's not how you win the race. It's winning that counts.&#10;&#10;"
27286,,
27287,https://cf.geekdo-images.com/TpI40Eh_m_mVHiGJuZUJzQ__original/img/ErRfSG6c3j7lCW1tpOpMhkYQKyY=/0x0/filters:format(jpeg)/pic172104.jpg,"From the Publisher:&#10;&#10;Time Blocks is a block stacking game that will surely challenge the whole family. It is fast paced and will summon your powers of shape and color recognition, not to mention building skills. Flip over a card, find the correct blocks and replicate the structure shown. But hurry... you only have a minute and some of the configurations are devilishly difficult to build. Younger children can play the game by duplication the pattern on the card flat on the table top. Game includes 28 hardwood colored blocks, 1 sand timer and a deck of 100 game cards.&quot;&#10;&#10;Ages 7 to adult&#10;&#10;Box has sticker on it stating &quot;excellence in family issues - child's best toys - Child Magazine. (no year given)&#10;&#10;"
27288,,
27289,https://cf.geekdo-images.com/8L5xdcBUCxS56H-btuxCHQ__original/img/d9Q1XZT4QNpC9-rxfjTwJAM_Ey4=/0x0/filters:format(jpeg)/pic294052.jpg,3 possible moves:&#10;- Move or insert 1 of your stones&#10;- Move 1 part of the board.&#10;- Rotate 1 part of the board&#10;&#10;The starting formation for the board is a square and all 4 tiles had to be connected all the time (at least touching edge by edge). The goal of the game is to get 6 stones in a row.&#10;&#10;
27290,,
27291,https://cf.geekdo-images.com/9JFjf0HwAVT7QLAlXyLqdA__original/img/-Haua8lQgY9iihVbijQWqT-G5oU=/0x0/filters:format(jpeg)/pic293463.jpg,"Treasure, tricks or trouble - is this your lucky night?&#10;&#10;Atmosfear: Khufu - The Mummy is an amplified experience in home entertainment.  With its unique combination of board game and interactive DVD, this game of chance and skill is a race against time.  Once you press play you only have 45 minutes to lay down all your scarabs then take on the Great Pharaoh himself in Khufu's ultimate challenge.&#10;&#10;Race around the board to collect treasures, and face the challenges in each of the four Chambers of the Great Pyramid, where fortunes are won and lost at the roll of the dice.&#10;&#10;With interactive game play, random selection that ensures a different game every time, and awesome atmospheric digital surround sound and picture, this speedy, spooky, spectacular DVD board game promises hours of fun and laughter for players 12 years and over.&#10;&#10;So come on in and match wits with your host, the fiendish pharaoh Khufu.  He really wants you to win!&#10;&#10;Or does he...??&#10;&#10;"
27292,,
27293,https://cf.geekdo-images.com/ftMbDJw8ZqPfQWmuUxruSg__original/img/v9-0K3CMlPw17f1YxAGNpRteYug=/0x0/filters:format(jpeg)/pic1014074.jpg,"From the box:&#10;&quot;A fascinating quiz game&quot;&#10;&quot;An &quot;I.Q.&quot; game for family parties&quot;&#10;&#10;Contents are 12 Quiz cards of four types, each appearing three times.  Each card has five puzzles (number sequence, missing-letters, pattern-recognition, anagram and general knowledge).&#10;&#10;Probably this game is from the 1950s, though there is no date on the box or answer sheet.&#10;&#10;The box is marked 'Series 3' and it seems there were several editions containing different puzzles. Certainly the replay value seems small for this on its own.&#10;&#10;"
27294,,
27296,https://cf.geekdo-images.com/bh6qE5dClaTrlMhM-Gs8RA__original/img/begtKxnykZU_wWHucN6dz4EdRsM=/0x0/filters:format(jpeg)/pic2586372.jpg,"Discover your fate on the road to stardom! Like the original Game of Life Game, you start with Career or School Stage. Careers include TV Personality, Movie Director, Model, Pop Star, Film Star and Soap Star. Spin the wheel to see which career you belong to, whether you pay a large fortune or small fortune, how much space you move (including -2) and whether everyone moves forward or backwards... Be the highest earner at the end of the game to win!!!&#10;&#10;"
27298,,
27299,https://cf.geekdo-images.com/BLSEXnm-s-zd6_eMPZDyKA__original/img/xJWQRga1hyB2_f0k9DtVC82HU7k=/0x0/filters:format(jpeg)/pic8065860.jpg,"A collection of three activities designed to test your musical knowledge.&#10;&#10;Chart Toppers- Guess the decade that a song debuted.&#10;Lyriculous-name a song using only the new lyrics provided.&#10;Bubba-Lips-name a song by humming melody while putting a finger across lips rapidly.&#10;&#10;Team Game, with 10 rounds.&#10;&#10;"
27300,,
27301,https://cf.geekdo-images.com/8OQwwSgGEwUDDOgWFTybqA__original/img/VtUKV9LBF9Tr9pKtYQKTYm6FLug=/0x0/filters:format(jpeg)/pic172559.jpg,"&quot;The object of the game is for each player to cover all the circular openings in his section with Topper pieces. EVERY PLAYER PLAYS ON EACH SPIN.&#10;If the color black appears in the section of the player who has just turned the spinner, he can demand that one of the other players remove a Topper piece. from this section as a penalty.&quot;&#10;&#10;"
27302,,
27303,https://cf.geekdo-images.com/fZ-Vt4jgAwaYgnJKMejZCA__original/img/lBH5WQq0YMYdc90UxlemsdEjekI=/0x0/filters:format(jpeg)/pic182032.jpg,"From the box:&#10;&#10;Hammy and Stella are stocking up for winter by gathering all the food they can for hibernation. But suburbia is not always forest friendly -- there are scary sprinklers, SUVs and scouts to avoid. Players help them make their way &quot;Over the Hedge&quot; and around suburbia by collecting food tokens. The first friend to collect all seven food tokens wins the game! Contents: 1 Game Board, 1 Die, 4 Play Pieces: RJ, Verne, Stella &amp; Hammy. 35 Suburbia Cards, 28 Food Tokens, &amp; Instructions.&#10;&#10;"
27304,,
27305,https://cf.geekdo-images.com/wpv2nG_pABwM3oEWWjuTnA__original/img/t0YbcxzWOAxy7cA1OUH9y4B8NU0=/0x0/filters:format(jpeg)/pic174515.jpg,"Strategy Seven is a new, single and multi-player &quot;puzzle board game&quot; that will put your logical deduction and memory skills to the test. With millions of variations, you will never have to play the same game twice!&#10;&#10;Strategy Seven can be played as a single or multi-player game. It is a unique game that can be tailored to increase the level of difficulty to suit the player/s. Each game includes three Code discs ranging in difficulty from level 1 to level 3. There are additional &quot;Collectors&quot; Code discs available (from level 3 to level 7).&#10;&#10;You can increase or decrease the difficulty of each game by choosing various ways of setting up the board. The markers can all be placed on the board with the colored sides facing up to play an easier game. For a more challenging game, the markers can be placed on the board with the numbered sides facing up.&#10;&#10;The objective of the game is to re-arrange moving pieces, by rotating the center code disc, to enable you to move desired components to their correct locations.&#10;&#10;Home Page: http://www.stencils.co.za/Strategy.htm&#10;&#10;"
27306,,
27307,https://cf.geekdo-images.com/PBzXq3dDwB3diGkmHo9-Tg__original/img/nYu49mAc5DYH4Hzs5E3JNsUHL5M=/0x0/filters:format(jpeg)/pic172772.jpg,"Follow Paul on his three missionary Journeys. Test your knowledge and learn more about the Bible as you reinforce positive Christian values and provide lots of fun for all. Third in the Bible Journeys series. Ages 8 and up. Includes game board, playing pieces, and question cards.&#10;&#10;"
27308,,
27309,https://cf.geekdo-images.com/XXk80kY2-VV05Yoi4CrCyQ__original/img/faEl5rDlZtpUjfJVyGW5AlCSJjI=/0x0/filters:format(jpeg)/pic8211171.jpg,"Breitenfeld is a Tactical level board-wargame which covers the 17th Century battle between the Swedes and the Imperials, near the Saxony city of Leipzig.&#10;&#10;It was published in Panzerfaust Magazine Volume 5 #3 in July 1970.&#10;&#10;Components: &#10;&#10;    Rules booklet&#10;    Map in four 8.5&quot; X 11&quot; sheets&#10;    Counters are on one unmounted sheet printed in three colors.&#10;&#10;&#10;"
27310,,
