bgg_id,image,description
174695,https://cf.geekdo-images.com/ZSecR6KIpMk0cQlF_sW_fA__original/img/8rM_1UsSR8GuSYmHALwY-L-Y9z4=/0x0/filters:format(jpeg)/pic2444036.jpg,"Cargotrain Duel is a promotional board game which serves to promote the full game Cargotrain. The game is just a double sided sheet of paper with instructions on one side and the board on the other.&#10;&#10;Each player manages a fleet of trains. The goal of the game is to gather most points. On a player's turn she rolls five dice. Then the players takes alternatively one dice each other, starting with the active player untill both take two. The last 5th die is a support die.&#10;&#10;The active player moves first. She chooses wich die will be the  resource die and which will be the route die. Then she takes an amount of resources equal to the sum of resource and support dice. Now she can move a train on route which corresponds to route die. In order to do that she must spend her resources in amount indicated on route fields. If a player reaches or passes through a field with factory, then&#10;&#10;When both players have taken their turns, there is a scoring round. Each player scores the points indicated on the route fields which their trains are on.&#10;&#10;"
174696,,
174717,,"In Hidden Treasures you have a set of legendary treasures you're seeking to find. Every player places one of these treasures face down on the table and all players begin to play Expedition cards in order to claim the treasures for their own. You know what you're after, but what are the other players after?? and can you beat them to it? Through clever card play and careful observation of other player's expeditions, maybe you can swoop in and get what they're after before they do!&#10;&#10;"
174720,,
174731,https://cf.geekdo-images.com/rhh7wG8rBqfJyqlw0zDQ0w__original/img/L4bFt92F8aUuxdKSyKuOmy4ySpI=/0x0/filters:format(jpeg)/pic2445899.jpg,"Mediterranean Sea, Summer 1941&#10;&#10;Your SM79 bomber is looking for a target...&#10;&#10;The engines work well and suddedly here is an enemy ship!&#10;&#10;The attack has started... will you manage to torpedo the ship?&#10;&#10;It is a solitaire fast pace 18 cards game where YOU will be the pilot of an Italian SM79 torpedobomber which is preparing to lauch its Whitehead torpedo to sink her!&#10;&#10;Will you survive the AA or the escort Fighter?&#10;&#10;No dice, just choose your card on the Resolution Draw and see if you get one Hit or if you Miss, or check if AA hits you!&#10;&#10;Italian description:&#10;&#10;Mare Mediterraneo Estate 1941.&#10;&#10;Il tuo SM79 &egrave; in azione alla ricerca di un bersaglio...&#10;&#10;I motori ronzano, ad un certo punto ecco il segnale... nave nemica!&#10;&#10;Inizia la manovra di attacco... riuscirai ad affondare l'obiettivo con il tuo siluro Whitehead?&#10;&#10;"
174732,,
174733,https://cf.geekdo-images.com/3CiTqxiYWzkPOG9fUgBBgQ__original/img/Qzhyy-fhGoeSVt-FipnGNHa35iM=/0x0/filters:format(png)/pic2447122.png,"Plunder Straits is a pirate-themed strategy board game where players sail around a map, entering harbors and trading cargo for gold. Each turn, players draw Plunder cards which can benefit them by giving them extra turns or more gold or by increasing their ability to defend, attack, or move. Players can also attack other players and take their cargo, gold, or abilities for themselves. The first player to bury 50 gold and keep their Jolly Roger flying win the game.&#10;&#10;"
174744,,
174745,https://cf.geekdo-images.com/6ohu3m-RiQA0TA4rZOMj0Q__original/img/uK-nWIjpgMc2fz4mk0P8CYBzqBo=/0x0/filters:format(jpeg)/pic2445989.jpg,"Boarding! is team microgame where players have to board the enemy ship, and defend their own.&#10;&#10;Each player have 4 different cards/actions to choose from each round, they can choose to Fire!, Charge!, Defend! or just hide behind a Barrel, the game has a mechanism like Rock Paper Scissors, but all the cards have a different reward/risk relation, is safer to hide behind a barrel, but if the enemy charge, you are gonna walk the plank for sure!&#10;&#10;This game is family oriented, or for a small party of 4, 6 even 8 players on each team&#10;&#10;"
174747,,
