bgg_id,image,description
130644,,
130647,https://cf.geekdo-images.com/IgFWZfL88fANRQwZnjdEpg__original/img/Hz7w2S14K4MbgAj8z0df0e83YL0=/0x0/filters:format(jpeg)/pic1424102.jpg,"In a world filled with constantly fighting dragons, faeries, and other such creatures, smiles are rarely seen on the faces of everyday people &ndash; and this is where you, a circus owner, come in. You're determined to create the best of all circuses so that people may smile once again.&#10;&#10;Cirque du Monstre is a deck-building game in which players use money to add monsters to their circus deck, then use the monsters to win fabled circus prizes. These prizes &ndash; effectively, the victory points &ndash; cannot be purchased directly, so you'll need to put on a good show in order to claim them.&#10;&#10;Once the game ends, the player with the most prizes wins.&#10;&#10;"
130649,,
130650,https://cf.geekdo-images.com/wLDFiVTiyUmxUnYO50SYPg__original/img/dsjq7ddgx_MT3byBaTxzBEyG2tc=/0x0/filters:format(jpeg)/pic1419525.jpg,"Game loosely based on a game within a TV show. Players on the television show get to walk across the studio floor by identifying patterns. This game recreates that with player boards. Each player gets one and must place a chip in a circle that matches the pattern on the turn of a card. There are 40 cards so each game should be quite different. The aim is to form a path of chips from any colour to the opposite same colour. The first to do so, wins.&#10;&#10;It can be played by individuals or as teams (if four are playing.&#10;&#10;"
130653,,
130654,https://cf.geekdo-images.com/_tqu0SpnIAFQCXYmVift7w__original/img/tVWZQnPZu01jM7cSteeFzjNgshU=/0x0/filters:format(jpeg)/pic1439152.jpg,"Legend - The 1000 Miglia Action Game is the second title of the Legend Series, covering the historical 1000 Miglia Race. This game is intended for all those gamers looking for a historically-accurate racing game,  but also characterized by simple rules and a streamlined mechanics. In few words an action game! The real key-point of this game is the scalable rules, suitable for small kids up to experienced gamers, especially with the special dice-pack add-on available on publisher's site.&#10;You will have to face critical road conditions and winding roads, struggling to get the most out of your car, yet avoiding any unnecessary damage, to finish first in Brescia after 1000 miles of racing across Italy.&#10;The most appreciated elements of its &quot;big bro&quot; Legend - The History of 1000 Miglia are featured also in The 1000 Miglia Action Game: 19 different car models, Car Performance Cards in the same colors of the real cars' cockpits, accurate stage layouts and the expected Made in Italy quality by WBS Games.&#10;&#10;"
130658,,
130659,https://cf.geekdo-images.com/xZfYGneWcQN0WfrAwpzJ-w__original/img/BL6mTsoZP7ey2Bu469RUVM11w8Y=/0x0/filters:format(jpeg)/pic1436266.jpg,Little Big Horn wasn't the only battle. Two other major battles (Rosebud Creek and Slim Buttes) and eight further battles were needed to suppress the Sioux and other tribal peoples who defended their homelands with both consummate skill and enduring courage.  A block styled war game that takes fog of war to another level through the use of command blocks and scouts on the board rather than full units as in most war games.&#10;&#10;
130664,,
130667,https://cf.geekdo-images.com/qqdi7N1JDkcr8r_HeI23IA__original/img/AoAvXnVCdff-a8_bzI4zgufG_h4=/0x0/filters:format(jpeg)/pic1495775.jpg,"Racing Dwarfs is a game of strategy and anticipation for 2-4 players&#10;&#10;It&rsquo;s widely known that the dwarfs who live in the mountains work hard extracting metals inside their dark chambers. But what most people ignore is their fondness of mine wagons races.&#10;&#10;Today, some restless dwarfs have gathered for a new competition. In front of them, a little maze of spinning platforms traversed by rails awaits them to be crossed.&#10;&#10;Will you be able to manage your team skilfully enough, by moving mine wagons and rotating platforms, to be the first to guide all your dwarfs beyond the opposite end of the maze?&#10;&#10;GOAL&#10;&#10;The players will try to lead their wagons beyond their opposite end of the board, by following the paths the platforms&rsquo; rails allow.&#10;&#10;"
