bgg_id,image,description
203005,https://cf.geekdo-images.com/r2bUhaUUO6dlm4lne93LeQ__original/img/hjBYQ46Q-3EADzFJgVLb0MRxXOI=/0x0/filters:format(jpeg)/pic3365580.jpg,"Under the command of the dwarf king, the biggest clans from all over the world meet around the old mountain of &#197;&#140;ln&auml;k. Their objective is to rediscover and rebuild their lost and ancient city.&#10;&#10;Over eight semesters in Mines of &#197;&#140;ln&auml;k, players have to turn their clan into the most powerful and richest one to claim the right to rule the city. As the chief of your clan, you have to coordinate your workers and choose wisely where to use them, between exploiting the city resources, participating in joint projects, selling resources, and claiming political rights.&#10;&#10;Will you be able to become the next King of &#197;&#140;ln&auml;k?&#10;&#10;"
203007,,
203017,https://cf.geekdo-images.com/7wrO3bOZ_IbqcK_YlgfRgw__original/img/VPOCQtom-cIrNFyicUzWwWNEFHg=/0x0/filters:format(jpeg)/pic3093677.jpg,"In the not-too-distant future, robots have spread all around the world. In every home, factory, art and sport, robots are replacing people, and to take advantage of their presence, the most exciting race in the world has been created in which robots are controlled by their owner's mind.&#10;&#10;In RoboRace, players control their robots and their speed with different actions, but they must be careful since many other robots are racing, too, and they all have the same goal. On your turn, you play one card from your hand, trying to cover the most robots on the table. If you succeed, you earn points. You can increase your points by using your own action tokens or tokens that you got from the arena. The player who plays the best combinations and has the most points at the end of the race wins.&#10;&#10;"
203018,,
203019,https://cf.geekdo-images.com/8wM-_4XhFR6rF1wpXhh6HA__original/img/mXzFJSlkL4gmNhy7J5t9MJ0qS_M=/0x0/filters:format(jpeg)/pic3077416.jpg,"A 100-card playable version of Million Dollars, But&hellip; The Game (MDB), a game that puts your morals and imagination to the test, posing the question, &quot;What would you do for a million dollars?&quot; Players create scenarios by combining a Trigger and a Rule card to showcase what they would or wouldn&rsquo;t do for a big hunk of cash. (For example, A Million Dollars, But&hellip; Every time you see a store having a sale, you poop your pants a little bit.) The cards in the deck are exclusive to the expansion and features fill-in-the-blank cards.&#10;&#10;The best part of the game occurs when everyone debates the scenarios that have been presented to the judge. &ldquo;Does it include online store sales or just in-person sales?&rdquo; &ldquo;How much poop are we talking: a rabbit pellet or an uncomfortable amount?&rdquo;&#10;&#10;"
203027,,
203029,https://cf.geekdo-images.com/3G9wuUhNsZI30XaDpQvD5g__original/img/E5LjGG42v26RL679dS-A-WU-obs=/0x0/filters:format(jpeg)/pic3417948.jpg,"Sports Dice: Baseball &mdash; first released as Dr. Livingstin's Sports Dice: Baseball Edition &mdash; features all the baseball action of a real game, including triple plays, grand slams, steals and more.&#10;&#10;Push your luck if you're feeling lucky in this fast-paced, easy-to-play game. Each team gets six dice and simultaneously rolls every play. One quick reference card is all you need to determine the outcome of your play (with no complicated instructions or charts).&#10;&#10;"
203030,,
203032,https://cf.geekdo-images.com/f41T5ouOANJ0qPIUX3GFyQ__original/img/-uthI4N0couhzp5Hif9XDryxWiQ=/0x0/filters:format(png)/pic3083565.png,"Island's Bounty is a treasure hunting board game set on an island. Players take turns rolling their dice, and exploring the grid of hex tiles on the board. Tile locations are marked in a notepad for future reference. Object tiles can be used to to help find treasure. For example, the Map allows a player to look at two face down tiles. Also, traps can be used on opponents. For instance, the Pit causes a player to lose a turn.&#10;&#10;When a player has deduced the locations of at least two treasure tiles, the player may then begin placing their dice on the game board. The dice do not tell the exact locations of the Treasure tiles, rather, they tell the distance. The first person to place all three of their dice on the board wins the game.&#10;&#10;"
203033,,
203035,https://cf.geekdo-images.com/fUo-iDO7BpV3Mo0O-uTuaQ__original/img/o8_zUDGdhenJf2ZKFD_Nw7ELlvI=/0x0/filters:format(png)/pic5711729.png,"The gem traders bid on and purchase precious gems from the auction every round, then sell them on the market. However the gem market is always unpredictable. You don&rsquo;t know how would your competitors bid and sell! Can you earn a place in this ever changing market?&#10;&#10;&#230;&#180;&#158;&#230;&#130;&#137;&#229;&#133;&#136;&#230;&#169;&#159;&#239;&#188;&#140;&#230;&#138;&#149;&#232;&#179;&#135;&#229;&#156;&#150;&#229;&#136;&#169;&#10;&#229;&#175;&#182;&#231;&#159;&#179;&#229;&#149;&#134;&#228;&#186;&#186;&#230;&#175;&#143;&#229;&#155;&#158;&#229;&#144;&#136;&#231;&#171;&#182;&#230;&#138;&#149;&#231;&#143;&#141;&#232;&#178;&#180;&#231;&#154;&#132;&#229;&#175;&#182;&#231;&#159;&#179;&#239;&#188;&#140;&#231;&#132;&#182;&#229;&#190;&#140;&#230;&#150;&#188;&#229;&#184;&#130;&#229;&#160;&#180;&#228;&#184;&#138;&#10;&#232;&#179;&#163;&#229;&#135;&#186;&#227;&#128;&#130;&#228;&#184;&#141;&#233;&#129;&#142;&#229;&#175;&#182;&#231;&#159;&#179;&#229;&#184;&#130;&#229;&#160;&#180;&#231;&#158;&#172;&#230;&#129;&#175;&#232;&#144;&#172;&#232;&#174;&#138;&#239;&#188;&#140;&#229;&#133;&#182;&#228;&#187;&#150;&#231;&#142;&#169;&#229;&#174;&#182;&#231;&#154;&#132;&#229;&#135;&#186;&#229;&#131;&#185;&#10;&#229;&#146;&#140;&#232;&#179;&#163;&#232;&#178;&#168;&#230;&#149;&#184;&#233;&#135;&#143;&#229;&#174;&#140;&#230;&#136;&#144;&#231;&#132;&#161;&#230;&#179;&#149;&#233;&#160;&#144;&#230;&#150;&#153;! &#228;&#189;&#160;&#232;&#131;&#189;&#229;&#156;&#168;&#233;&#128;&#153;&#230;&#179;&#162;&#232;&#173;&#142;&#233;&#155;&#178;&#232;&#169;&#173;&#231;&#154;&#132;&#10;&#229;&#149;&#134;&#229;&#160;&#180;&#232;&#179;&#186;&#229;&#190;&#151;&#228;&#184;&#128;&#229;&#184;&#173;&#228;&#185;&#139;&#229;&#156;&#176;&#229;&#151;&#142;?&#10;&#10;"
203038,,
203039,https://cf.geekdo-images.com/lyDO8R6PUAViDdJJHBKhqw__original/img/hC2iQdNvjMTFPtTSFUxKBFoyaak=/0x0/filters:format(jpeg)/pic6452261.jpg,"From the publisher (translated):&#10;In this Pachisi-style game, players roll the dice and move their pawns in a circle. The track goes around the roofs of an old city quarter. For the four main characters of the game, this is both home and hunting ground.&#10;&#10;The town cats hunt mice, lose them again and steal them from each other. With the luck of the dice, things move around as quickly as you can call &quot;You 've got the mouse!&quot; can call. In this way, the game is also fun for the youngest players.&#10;&#10;From the publisher (German):&#10;In dieser Variante des indischen Pachisi, Vorlage f&uuml;r Mensch-&auml;rgere-dich-nicht, wird in alter Tradition gew&uuml;rfelt und mit den Spielfiguren im Kreis gezogen. Der Weg f&uuml;hrt hoch &uuml;ber die D&auml;cher eines alten H&auml;userviertels, das f&uuml;r die vier Hauptpersonen des Spiels Heimat und Jagdrevier in einem ist.&#10;&#10;Die Stadtkatzen jagen M&auml;use, verlieren sie wieder und schnappen sie sich gegenseitig weg. Mit dem W&uuml;rfelgl&uuml;ck geht es dabei schneller auf und ab, als man &quot;Hab die Maus!&quot; rufen kann. So macht die Jagd auch den J&uuml;ngsten Spa&szlig;.&#10;&#10;"
203040,,
203042,https://cf.geekdo-images.com/IYQRaVofOxpnw_aiY5r6fA__original/img/3OtlR50CgX-uf4rlYvzwzD5mAgc=/0x0/filters:format(jpeg)/pic3198626.jpg,"Microworld is a challenging game for two players in which one player is a virus and the other controls antibodies. On your turn, you place a tile next to the tile your opponent has placed on the previous turn. Special tokens on the board can be collected and used any time as a special action. You score points for your own tiles in the neighborhood, and at the end of the game you score for a majority in each area of the microworld!&#10;&#10;The game has eight modular rules that change the gameplay, and these rules can be combined in any way desired.&#10;&#10;"
