bgg_id,image,description
169157,,
169158,https://cf.geekdo-images.com/Ali9z-wN4Hhje2XdZ79Y5g__original/img/rxJ-0N1t95vIZyhAxnDBSCwyN1A=/0x0/filters:format(png)/pic2308072.png,"B-17 Bomber Squadron'  is a Game where you are a Commander of a Squadron of B-17 Flying Fortresses stationed in England during World War II. Your Goal is to manage your aircraft and Complete a Campaign consisting of a series of Daylight Bombing Missions and score as many Victory Points (VP) as possible to assist the war efforts. Campaigns can be Short (12 Missions), Moderate (18 Missions), or Long (24 Missions).&#10;&#10;GAME FEATURES: B-17 Bomber Squadron is a low to moderate complexity level game. Aircraft include the B-17F and B-17G Models, P-47 Thunderbolt and P-51 Mustang Fighter Escort Aircraft. Enemy Aircraft include the ME-109, FW-190, ME-262 and ME-110.&#10;&#10;B-17 Bomber Squadron captures the key aspects of the B-17 Daylight Bombing Raids in a fast, fun and easy manner. There are rules for Crew Quality Upgrades, Drop Tanks for Fighter Escort, and dozens of Targets.&#10;&#10;NOTICE: B-17 BOMBER SQUADRON is no longer available for purchase as it has been acquired for Publishing! See BIG NEWS Forum below for details.'&#10;&#10;"
169192,,
169193,,Portal is a victory point based game in which you use cards to drive the movements and actions of your pieces on the game board.&#10;&#10;
169196,,
169213,https://cf.geekdo-images.com/EEM5bipMCeES_W3WTk9Awg__original/img/0B1Sn-CgI0kz4IhL6hZoCbmWtCw=/0x0/filters:format(png)/pic2310713.png,"In route back to your home planet, following a very successful planetary invasion, your spaceship crashes, leaving seventy slugs stranded on a desolate moon.&#10;&#10;There is one option for survival - the only functioning escape pod!&#10;&#10;In SPACE SLUGS each player takes on the role of a Slug Officer, and are tasked with recruiting a crew of 5 different slugs to activate the escape pod and flee the desolate moon.&#10;&#10;Problem is, there is only one escape pod, so the officer that is able to form his crew first, will be able to activate the escape pod and flee, leaving everyone else to an uncertain future.&#10;&#10;The game is played clockwise around a table with players either playing slugs cards from their hands, into play, as their needed crew members. Or playing action cards, which allow them to swap slugs around from player to player, make players lose their turns, or even remove slugs completely from the table.&#10;&#10;Play continues until a player has, in play, each of the 5 different slug cards. At which time that player promptly wins!&#10;&#10;&quot;Quick, silly, and with just enough challenge ... Space Slugs delivers and won&rsquo;t disappoint.&quot; - FATHER GEEK&#10;&#10;"
169215,,
169226,https://cf.geekdo-images.com/NMFUzDy0FwotXuUlu-cgEQ__original/img/8QU92gHRC1jxgIBEARatRbR61uk=/0x0/filters:format(jpeg)/pic2311019.jpg,"Out run your formula rivals on the city freeway!&#10;&#10;The excitement of the arcade racer comes to the table top. 2-6 players compete in open wheel racing on the city freeway. Reach top speed, dodge traffic, pass junctions and turbo in a battle to tame the Formula Freeway!&#10;&#10;Infinite rolling freeway with switching double-sided boards.&#10;Moving freeway traffic vehicles ready for overtaking!&#10;Card strategy racing with no dice!&#10;&#10;GAMEPLAY&#10;Race by selecting High or Low gear followed by drawing one of two movement cards from the race deck. Decide to play this card or to move another racer in the hope that the second card will be better strategically. Win by driving through all freeways of the race distance and crossing the finishing line first.&#10;&#10;FEATURES&#10;Switchable double-sided boards creating an infinite rolling freeway and randomly closed junctions with traffic cones. Selectable gears, turbos and moving traffic vehicles. Choose to race less junctions or tackle the full distance of all five freeway junctions.&#10;&#10;INCLUDES&#10;Two double-sided boards, six race cars with turbos, ten traffic cars and two cones. Race deck of 40 movement, 6 gear, 5 distance &amp; 3 result cards.&#10;&#10;"
169228,,
169229,https://cf.geekdo-images.com/b_tJVtJo3TqSkgridUiSYw__original/img/QNOfov0Hory3p8DE3QfBsxKrM8s=/0x0/filters:format(jpeg)/pic2523261.jpg,"Grubfist: 3-7 Players. Plays in 15 minutes. Matching / Trading Game. Comes with 7 sets of goblin goodies and 6 gemstones. Standard and optional rules included.&#10;&#10;Grubfist is a game of matching sets with things you might find in a goblin&rsquo;s belt pouch. Players of all ages will find the game tempting to pick up and play. While passing frogs, ants, bits of chain or blunted fish hooks, players may feel the urge to cheat&hellip; which is not only allowed, but totally expected from time to time in a goblin&rsquo;s cave.&#10;&#10;The game includes matching sets of goblin goodies which bring a unique feeling to game play, bright plastic gemstones for the final grubbing of each round, and instructions for standard and optional rules.&#10;&#10;Keep your favorite goblin treasure, and pass the unwanted to your fellow goblins. Cheat if you feel you can get away with it, and when someone grabs for the gemstones&hellip; don&rsquo;t get kicked out of the cave. There can only be one goblin king!&#10;&#10;"
