bgg_id,image,description
112878,https://cf.geekdo-images.com/CJLGr--xtVyD3SfQnXw2zQ__original/img/gz5ncn1t0pzQeqTWmJukCcFQTOo=/0x0/filters:format(jpeg)/pic1376519.jpg,
112880,,
112882,https://cf.geekdo-images.com/0jiKfwt5KPcoogEKaCcKfw__original/img/yHwxe0v-LJCpsU_CL-5KyoCAraA=/0x0/filters:format(jpeg)/pic1168554.jpg,"CALCUL is the 1st boardgame credited to Rudi Hoffmann.&#10;&#10;It's like most of his games one with easy to understand and to learn rules but including the special &quot;Kick&quot;: Every player starts with two parts of a pyramid cut in half, and following a certain pattern on the gameboard tilting their pieces, they have to reunite these halves to form a complete pyramid on one the the square board fields.&#10;The more players the more challenge, as the space to tilt your pyramid is limited...&#10;&#10;The game was a special promotional item for a company doing promotion itself, and it was of immensly high production quality: The game box was a wooden one, the gameboard was printed on top of it and the the pyramid halves were made of wood covered with lacquered cardboard.&#10;&#10;"
112886,https://cf.geekdo-images.com/0S1vydV7gNDN96xZoXHXXw__original/img/do5R69HnN6GfDNazcHYSbeuS0QA=/0x0/filters:format(png)/pic1165404.png,"Dark forces are moving. Gates are opening all over the city, monsters are on the loose, and Cthulhu is starting to stir from his endless slumber. You need to close all the gates and kill all the monsters before Cthulhu wakes up and destroys everything.&#10;&#10;This game is an attempt to make an express version of Arkham Horror. The primary game mechanic is a &quot;Move/Effort&quot; system, in which 2 eight-sided dice are rolled, and one is used for movement and the other for actions. Higher numbers are better for both, but be careful. Every time you roll doubles, you are one step closer to defeat.&#10;&#10;The goal of the game is to completely remove the dark forces by closing all the gates and destroying all the monsters. Over the course of the game, various things (the biggest being rolling doubles at any time) cause the doom track to fill up. The players need to remove the dark forces before the track fills, or they all lose.&#10;&#10;"
112890,,
112891,https://cf.geekdo-images.com/03VrnO_7_ay9FwidpdV7UQ__original/img/WhfYEpM5U1a5J3hhGwtBs-R0Pxc=/0x0/filters:format(png)/pic1151380.png,"Objective: be the first travelling round the world and win a million Euros&#10; - moving by turn - &#10;if you found the correct answer for a question move the number you bet for&#10;if you are positioned on a risc area you even have to move back; positioned on a airfield distance is larger, but you are confrontated with more difficult questions like citations, even a bit 'weird' ones&#10;you may choose the level of difficulty, but all players are challenged to find the correct answer - and may move if ...&#10;&#10;"
112892,,
112893,https://cf.geekdo-images.com/94bocJxWEryk3xmeIPpnkg__original/img/WmBeksStv4Uq9SyyYmGRNyJKI0k=/0x0/filters:format(jpeg)/pic2894539.jpg,"Title means in English: &quot;We play government!&quot;, game was released in 1952.&#10;It was far ahead of its time and with an outstanding equipment.&#10;It was a two-part-game played on both sides of the gameboard:&#10;The first part was a roll-and-move game, but it had many twists to change the later part of the game. &#10;This second part was played on the backside of the board, on a chess-like pattern, divided in 3 color-coded zones.&#10;Not only that the first part decided which chess-figures you had to play with, no, the figures could be equipped with different heads, depending on which party-side you participated.&#10;Winner was the first party to fill 3 squares at the end of the board.&#10;As you would believe, the color-coded zones played a prominent role in moving and capturing, the rules were really interesting, but an awful lot to learn.&#10;Fascinating stuff from the early German post-war era...&#10;&#10;"
112894,,
112896,https://cf.geekdo-images.com/WuQWSU-FMxOKSTvkvX4RiA__original/img/2GPY2ryg5A25EADEnoBdFOAHFFE=/0x0/filters:format(jpeg)/pic1175335.jpg,"Money Mania is a stock-speculating boardgame which is completely depending on the luck of 4 different specially designed dice.&#10;The game can be played as a basic game, where each turn a player rolls the two Company Dice and the two Share Dice to see which of the four Companies he may trade in and how many blocks of shares may be traded (each dice is marked 1, 2 or 3). When shares are bought or sold the price goes up or down one unit on the central gameboard for every block of shares traded. As the share price changes players attempt to buy low and sell high in order to make the most profit.&#10;&#10;In the advanced game players can expand their possibilities - take out loans and put options. Various random events, such as market trends are also introduced through the use of event cards.&#10;&#10;What adds a little fun is the fact, that you can decide what actions you will take with the different results...&#10;Winner is the first player to amass 1.000.000 credits.&#10;&#10;"
