bgg_id,image
14715,https://cf.geekdo-images.com/7uoYSUtD5KQfZv9npbKRrg__original/img/xZamLy1jCfes2yF89vgorGh1Atc=/0x0/filters:format(jpeg)/pic203652.jpg
14716,
14717,https://cf.geekdo-images.com/Dt2gy4tu4KLCdAEFPkn6Yw__original/img/K7IpgjvjEOKj8jeyHXBXFhNLW1I=/0x0/filters:format(jpeg)/pic79616.jpg
14718,
14719,https://cf.geekdo-images.com/bmCb9IIuwCTu5fmohLWQ_A__original/img/Az1ogOSbCmR3aRhoQ2pPHN6WbKI=/0x0/filters:format(jpeg)/pic167860.jpg
14720,
14721,https://cf.geekdo-images.com/eFbVnEVc8CClMd1HDeo2ZA__original/img/ZZjKEqF7XRFtbmZI02ool5BKyfs=/0x0/filters:format(jpeg)/pic60128.jpg
14722,
14723,https://cf.geekdo-images.com/kLpfa9RM3DNRxAj8pYvZHg__original/img/fvw0PxhkowTaGNkh2os0QJpcOr4=/0x0/filters:format(jpeg)/pic226071.jpg
14724,
14725,https://cf.geekdo-images.com/oqG9IQBHRl4BhRJIsJH-NQ__original/img/X_8MCqE6D13UdwuDRRgB7lSuMWk=/0x0/filters:format(jpeg)/pic226053.jpg
14726,
14727,https://cf.geekdo-images.com/H8FnE0ac50P1YyxrIHaD4w__original/img/cFo189cQTTMucC3GUy6ALd1iBtk=/0x0/filters:format(jpeg)/pic904743.jpg
14728,
14729,https://cf.geekdo-images.com/yrnAkvUBJgxX4gpDrsL5Bg__original/img/Iu_Gv6PxvGKy7wcNMpVFAPcVbuM=/0x0/filters:format(jpeg)/pic2107761.jpg
14730,
14731,https://cf.geekdo-images.com/8eBPJL6QRWxSF5zmm6RwhQ__original/img/HnudG-7L6OG7c4mtvmnETlq2hI4=/0x0/filters:format(jpeg)/pic1105295.jpg
14732,
14733,https://cf.geekdo-images.com/nbBFNPzFC3w-gQq0n3b2HQ__original/img/nvm-QnktDEXZmhk1WgwrxxupdKM=/0x0/filters:format(jpeg)/pic60380.jpg
14734,https://cf.geekdo-images.com/3HuYp52_4vP92x-ktKRVqg__original/img/zPYodAiMzONXnswPzCmAhR72bAM=/0x0/filters:format(jpeg)/pic6566603.jpg
14736,
14738,https://cf.geekdo-images.com/k0e-y6HHp2oSlFUtoYcrVQ__original/img/Tfka1SJ3snSv_bqpi0ldxCBbqlM=/0x0/filters:format(jpeg)/pic116909.jpg
14739,https://cf.geekdo-images.com/EfSN8w_CxjwAl7h5w9_ZCQ__original/img/TBegcq-5rOJVS8qiBtbOWpwjr8Y=/0x0/filters:format(jpeg)/pic60366.jpg
14740,
14741,https://cf.geekdo-images.com/PCwPyDo0afEEn2klLGfsDQ__original/img/rQesiWj9oAuFbfP4l-s8cRyADW0=/0x0/filters:format(jpeg)/pic3812608.jpg
14742,
14743,https://cf.geekdo-images.com/4ioBfFhBPqN6Nxw3bTA39g__original/img/9aweOLtzJ2iLdLIJ1fHYsUEqOro=/0x0/filters:format(jpeg)/pic7526038.jpg
14744,
14745,https://cf.geekdo-images.com/9zIu_wPtyt4wpMWYHYZB3A__original/img/AZ_np2Sv0DFXvuMynZneruZUD4E=/0x0/filters:format(jpeg)/pic5207972.jpg
