bgg_id,image,description
36448,,
36449,https://cf.geekdo-images.com/qN48kIOM6pmeoP0IssC7hg__original/img/4gMs6IUlr9YpeepopZDR3DAqbcE=/0x0/filters:format(jpeg)/pic333950.jpg,"A card game based on the manga cartoon series of the same name.&#10;&#10;The game uses a custom set of sixty cards reflecting heroines, allies, and villains from the series. Heroines include Fuu Hououji, Hikaru Shidou, and Umi Ryuuzaki. For each heroine there are Heroine cards and Team Up cards.&#10;&#10;The allies are Clef and Ferio. Villains include Alcione, Ascot, Caldina, Innova, Lafarga, Mokona, Presea, Princess Emeraude, Zagato. There are Plot and Villain cards for each villain.&#10;&#10;The playing area is divided into two sides, one for each player, each consisting of a 3x3 card playing grid. Defending cards are played face down on this grid. The object of the game is to have a card reach one of your opponent's third rows at the same time that you have a card in any position on one of the opponent's other columns.&#10;&#10;"
36450,,
36451,https://cf.geekdo-images.com/P4mmaC_EZs0aEYhfaYQOVg__original/img/yb622AYgPWu6Gfo8bZX4a1E6xXs=/0x0/filters:format(jpeg)/pic331941.jpg,"&quot;Trump taking Card game for 2 or 4 players. Based on the Hanna Barbara Cartoon Hong Kong Phooey. Winning: The player with the lowest score after 4 Rounds wins the game.&quot;&#10;&#10;The game uses a custom deck of forty cards. There are four suits in the deck: Hong Kong Phooey, Friends, Villains, and Extras. There are ten cards in each suit, numbered 1 through 10.&#10;&#10;"
36452,,
36453,https://cf.geekdo-images.com/uBrFgbfCr5sRCImlNGknYQ__original/img/o6TiSxBIUuWrAbLl7ro6g4ENTzQ=/0x0/filters:format(jpeg)/pic331936.jpg,A city building board game.&#10;&#10;The game is played on an 8x8 grid or chess board. The playing pieces consist of a set of 24 Zone counters in a different color for each player and a set of 16 Landmark counters. Each Landmark is marked with a Prestige Point value and each Zone counter is marked with an Access Point value.&#10;&#10;The Landmarks are randomly placed on the board. The players then take turn placing Zone counters until all the spaces on the board are filled or no player can place a Zone counter. Control of Landmarks is then determined. The player controlling the Landmarks having the highest total Prestige Points wins the game.&#10;&#10;
36454,,
36455,https://cf.geekdo-images.com/ZBga85Ca1SoxYC296yZVpw__original/img/muYWeIFJLera4VjGTC6NTI9E1FU=/0x0/filters:format(jpeg)/pic331928.jpg,"&quot;Long Ago in the Land of Faerie there was a war between the Sprites and the Pixies. Board &amp; card wargame for 2 players. One player is the Pixies and the other is the Sprites. Each figure represents a single faerie (unit).&quot;&#10;&#10;The game is played on a chess board or grid. There are eight different types of terrain: Clearing, Thorns, Water, Great Oak, Thick Growth, Magic Circle, Aerial Roots, and Forest.&#10;&#10;Chits or miniatures to represent faeries. Each side has four types of units: King, Mage, Knight, and Warriors. Each unit type is rated for hit points, magic, melee, ranged attack, and poison. The players share a custom deck of cards. Card play is used to determine when units can move, defend, and attack.&#10;&#10;&quot;Victory: You win if you kill the opposing King.&quot;&#10;&#10;"
36456,,
36457,https://cf.geekdo-images.com/znvd550oXBrp5sOI6Q3s9w__original/img/K0CoM7BTccvfUM-l0hmJXZ9U3HE=/0x0/filters:format(jpeg)/pic331923.jpg,"&quot;Card game for 2-4+ players. Each player is one of Santa&rsquo;s Elves helping to make toys for Christmas. The Elf who makes the most Toys by games end wins. Game End: The game ends when there are no cards left in the deck, and all player&rsquo;s hands are empty. Victory: The player with the most points worth of cards in his Toy pile at the End of the game wins.&quot;&#10;&#10;"
36458,,
36459,https://cf.geekdo-images.com/bCHjOqYjcnyBEd6rkTdnAA__original/img/IpB6UKcWZkqRJ9fWr-6vVMConDw=/0x0/filters:format(jpeg)/pic331915.jpg,"&quot;Card game for 2 players. Theme: WWII Eastern Front Battle of Stalingrad. One player is the Soviets. The other player is the Germans.&quot;&#10;&#10;Each player uses a unique deck of cards. There are five suits marked 1 through 10 in each deck. The German suits are Firepower, Objectives, Morale, Tactics, and Forces. The Soviet suits are Defense, Locations, Morale, Tactics, and Forces. The cards depict elements of the historical campaign.&#10;&#10;The players attempt to play the highest ranking card combination each hand. &quot;Victory: The German Player must win 3 Hands in a row (Ignore Ties) to win. If the German player has not accomplished this by turn 10 the Soviet player wins.&quot;&#10;&#10;"
36460,,
36461,https://cf.geekdo-images.com/xYWPE7RwPEswLgCfqtlTPw__original/img/kuYeb6_bc_Hbyl2elW38EVQsKGw=/0x0/filters:format(jpeg)/pic331899.jpg,"&quot;China 475 &ndash; 221 BCE. Each player is the king of one of 7 States vying for domination. Card game for 2-7 players.&quot;&#10;&#10;There are three custom card decks used in the game - the Event Deck, Resource Deck, and Battle Deck. The Resource Deck consists of cards which can be exchanged in combos to raise taxes (Agriculture, Mines, and Cities.) The Resource Deck also contains cards for several types of Generals (Daring, Steadfast, Brilliant, Methodical, and Thoughtful.)&#10;&#10;The Battle Deck consists of Strategy and Troop Cards. When battles are fought, the other players may choose to add cards to support the attacker or defender.&#10;&#10;&quot;Victory: The first player to control 15 Province Tokens wins the game.&quot;&#10;&#10;"
36462,,
