bgg_id,image,description
5528,,
5529,,"Although billed as a game for Ages 12 and up, this is a very simple roll-and-move game where the object is to make a round trip on a track that represents the Alaska Highway. It starts in Dawson Creek, B.C., goes through Fairbanks and Anchorage, Alaska and then returns to Dawson Creek.&#10;&#10;Spaces are either blank, have an instruction to follow, or have you pick one of two types of cards which then give you instructions to follow.&#10;&#10;"
5530,https://cf.geekdo-images.com/0hDk2J4NwVLvG7cw7GPsag__original/img/qjkxpBsAcxa347uGC4Mj99TcJ18=/0x0/filters:format(jpeg)/pic412565.jpg,
5532,,Move around the US and arrest all of Carmen's henchmen and save the stolen United States monuments and marvels.&#10;&#10;The related Where in the World is Carmen Sandiego? game has its own separate page.&#10;&#10;
5534,https://cf.geekdo-images.com/zbqhNX9rCJ1jXuVuDf5y4g__original/img/ocbtPd87JVGcdBh7RLurWi9fD4o=/0x0/filters:format(jpeg)/pic48676.jpg,
5535,,"The object of the game is to be the first Inspector (the players are all Clouseaus) to catch the Pink Panther four times, thus putting him in the pokey and out of circulation.&#10;&#10;The Pink Panther starts in the inner track and rolls two dice; the players start on the outer track and roll one die.  Note that the Pink Panther moves on each player's turn.  Whenever the Pink Panther lands on a &quot;Trapped?&quot; space, a die against die check is made, re-rolling ties; if red is higher than white, the Pink Panther escapes.  Otherwise the player gets a Pink Panther card.&#10;&#10;The players can enter the inner track, triggering &quot;Trapped?&quot; checks as before.  The risk, however, is that by landing on an &quot;Escapes?&quot; space, the player may lose a Pink Panther card (this isn't as bad as it sounds, since the space gives a card as often as it takes one).  If both the Pink Panther and the player land on an &quot;Escapes?&quot;/&quot;Trapped?&quot; space simultaneously, this is considered an automatic Escape/Capture.&#10;&#10;On an &quot;Escapes?&quot; space, if you have two or more Pink Panther cards, you may go for the &quot;Big Chance&quot;.  This is a die check as above, the stakes being all of your Pink Panther cards against instant victory.&#10;&#10;"
5536,https://cf.geekdo-images.com/YtrCWtP4sGRrmdA-pB5ChQ__original/img/obcdYWufPL6Nd_aa-ifQJ1coLqo=/0x0/filters:format(jpeg)/pic7717412.jpg,
5537,,"Build a bicycle racing track (rally-style) using varying puzzle-linked pieces, then race teams across the circuit, jostling for the better finish positions. Random events enliven the race.&#10;&#10;Diset has another game of the same name (&quot;Compact Sprint&quot;), but the latter is a completely different children's animal racing game.&#10;&#10;"
5538,https://cf.geekdo-images.com/Qhx45MzOBZz9OwapuIg61w__original/img/_Gq1JHEhs_SUbHLfXgfN9U5HqFQ=/0x0/filters:format(jpeg)/pic181769.jpg,
5539,,Players take turns rolling the die and writing that many letters on the crossword grid using a water-soluble marker.  Each space on the grid has either a printed point value or a color that indicates points are to be determined by additional die roll(s).  Players get to choose their own letters so they never get stuck with a letter they can't use.&#10;&#10;Best New Word Game 1991 -- Games Magazine&#10;&#10;
5540,https://cf.geekdo-images.com/AHr9bVA5EzfBi42RMARe1w__original/img/CYkkxp6op1gngNrQAI5TaXR1qxU=/0x0/filters:format(jpeg)/pic293919.jpg,
