bgg_id,image,description
21826,,
21827,https://cf.geekdo-images.com/RCZhJc_2uGKauk93BwteBw__original/img/Qikzw-Vp0wq8FCRLaZsWp8xK7kc=/0x0/filters:format(jpeg)/pic112208.jpg,"Where is the pelican about to fish? To guess where, the players put down one of their location tiles. Then the pelican is placed. Whoever has guessed right, gets the fish lying on the corresponding place. The pelican only gets the prey if nobody has guessed correctly. Who, with their shrewed guesses, will collect the most fish? For 2-4 players Ages 4 and up. Includes variant for elder players.&#10;&#10;"
21828,,
21829,https://cf.geekdo-images.com/2yYosrGfpI0WrW1vpc1z6g__original/img/SzJRB4wzPAecPA04YNoMgkN6szY=/0x0/filters:format(jpeg)/pic145630.jpg,"Each player has a group of forest robbers from Sherwood.  In each round players simultaneously attack three travelers with a hidden count of robbers.  According to the robbers, properties for each traveler is determined by which group attacked him.  Successful groups take some reward.  Victory points are earned from a range of one's own villages.  Some rewards allow the player gain a village and score points from them.&#10;&#10;"
21830,,
21832,https://cf.geekdo-images.com/ZGZsd53l0_yQJD3tNJzzGQ__original/img/afFzwJ1YQTWg6lSRGlreAH20ShY=/0x0/filters:format(jpeg)/pic117994.jpg,Sator the first game from a pentalogy of abstract games based in the Latin magic square.&#10;&#10;&#10;&#10;&#10;    &#10;        S&#10;&#10;        A&#10;&#10;        T&#10;&#10;        O&#10;&#10;        R&#10;&#10;    &#10;    &#10;        A&#10;&#10;        R&#10;&#10;        E&#10;&#10;        P&#10;&#10;        O&#10;&#10;    &#10;    &#10;        T&#10;&#10;        E&#10;&#10;        N&#10;&#10;        E&#10;&#10;        T&#10;&#10;    &#10;    &#10;        O&#10;&#10;        P&#10;&#10;        E&#10;&#10;        R&#10;&#10;        A&#10;&#10;    &#10;    &#10;        R&#10;&#10;        O&#10;&#10;        T&#10;&#10;        A&#10;&#10;        S&#10;&#10;    &#10;&#10;&#10;The game can be downloaded from the author web page in catalan and french:&#10;&#10;http://www.comascoma.com&#10;&#10;
21833,,
21834,https://cf.geekdo-images.com/xTNOU8NEmyhLCRldR6PSfQ__original/img/N-agjPzpEaVBGskCFC5YTXvdNdc=/0x0/filters:format(jpeg)/pic1109061.jpg,"The object of the game is to collect 4 pieces of treasure from the Treasure Chest.&#10;&#10;To this end, players have to move their ship from a dockside towards the island where the treasure is. They do this by rolling up to 4 colored dice. Each player rolls as many dice as there are players each time it's his/her go. Each player moves their ship according to the number on the die corresponding to their ship. If a player lands on a place next to a plank, the other players must shout out &quot;Walk the Plank&quot; before the dice are thrown again. If they succeed in this, the player concerned must go back to the start.&#10;&#10;"
21835,,
21836,https://cf.geekdo-images.com/mA3aH6i9YgHt_s2Y2wnABg__original/img/_1GtJhd7oJRwILrtJ-ajXYEi4r0=/0x0/filters:format(jpeg)/pic111504.jpg,"SCRAMBLED HEADS! - The Crazy Clues Game! is a similar game to HEADBANZ and others of that ilk.&#10;&#10;Players take it in turns to be the 'Head Case' by placing a headpiece on their head. A card is placed in the headpiece by another player such that it can be seen by all the players except the one actually wearing the headpiece.&#10;&#10;The game card shows three subjects in three different categories - Food and Drink, Entertainment and Miscellaneous.  The subject is something that should be familiar to all the players and could be anything from a famous film star to a wild animal.&#10;&#10;The 'Head Case' selects whether he wishes clues on the category on the top, middle or bottom row of his card, and is then informed of which particular category the subject belongs to.&#10;&#10;The other players then take it in turns to offer clues as to what the subject is.  Clues should be relevant to the subject but somewhat distant and slightly cryptic.  Clues should not be derived from part of the subject title.  The 'Head Case' has 10 seconds to try and guess the text on the card at which point the next player gives another clue.&#10;&#10;Tokens are added into a central pile to indicate how many clues have been given - these tokens having been evenly distributed amongst the players at the start of the game. If the 'Head Case' guesses the subject then the player that gave the last clue must collect all the tokens.  A player also gains them if he is unable to provide a suitable clue.  In the event of the 'Head Case' not guessing the answer within 12 clues he fails and collects all the tokens from the pile,&#10;&#10;Another player is then selected as the 'Head Case' and the while process is repeated.  Play continues until one of the players runs out of tokens or when all players agree to stop.&#10;&#10;"
