bgg_id,image,description
284007,https://cf.geekdo-images.com/x1h99vfpXnIxkbw3PuuzuA__original/img/0hrtTs3ELE-RVAo4aJYndRH9fP0=/0x0/filters:format(jpeg)/pic4838722.jpg,Used at conventions to demo the game.&#10;The deck contains 24 small Dixit card (6 x 9 cm) and 4 rule cards.&#10;&#10;
284014,,
284016,https://cf.geekdo-images.com/ON-6ziAuDJMlAkMUlkgQ2A__original/img/Aw2eRHMYPXex4Irt5zusb4_MgJM=/0x0/filters:format(jpeg)/pic4842476.jpg,"Last Word Standing pits 2 to 6 players against each other in a fast-paced war of the words! Players use letter cards to spell high-value words that beat out the competition to the highest score &mdash; or else lose half their own points in the fray! With action cards to turn the tables, swap cards, steal letters, and more, whether you're a quick speller or a long-term strategizer, in the end, it's not about who's the wordiest, but just who has the last word standing!&#10;&#10;&mdash;description from the publisher&#10;&#10;"
284017,,
284033,https://cf.geekdo-images.com/5ExgAJWwrVrLnO7E8cvmGg__original/img/Q4N3-GFRrFjSKG0vZQwVsDhCylw=/0x0/filters:format(jpeg)/pic4832914.jpg,"War of Three Kingdoms: The Card Game, based on the SEGA video game Sangokushi Taisen, takes place during a legendary period in history in which the kingdoms of Wei, Shu, and Wu openly warred for control of ancient China. Now you have the chance to build your chosen kingdom by strategically selecting the heroic generals and tactics that will comprise your deck and lead you to victory over your rivals.&#10;&#10;War of Three Kingdoms: The Card Game includes three fully playable factions, comprised of three hundred cards, and each player controls one of these factions and constructs their own deck to wage war against one another for dominion over ancient China.&#10;&#10;"
284050,,
284054,https://cf.geekdo-images.com/sjcrZ-pbatkjz7Bit0ziRg__original/img/GK8kBgSGVnEWQp4L9zBZiGAaWvo=/0x0/filters:format(jpeg)/pic4844243.jpg,"With your van full of fruit, you set to work making the healthiest and most scrumptious smoothies for your queue of thirsty customers. Throw your fruit (dice) into the blenders (boxes), then choose the tastiest and juiciest combinations. The player who makes the most and the best smoothies wins!&#10;&#10;In the roll-and-write game Smoothies, you throw all the fruit into the blenders (the dice into the two boxes) and choose the combination from one of them that will work in your favor. You must bear in mind that you can choose only one of the blenders and the fruit that remains in the other will be available to your opponents. You get points for using each fruit a certain number of times, for each client who tastes all the ingredients, and for using more oranges and lemons than the rest of the players. You lose points for each customer who you do not serve and for saturating the blenders. The player who gets the most points at the end of the game will take the victory.&#10;&#10;&bull;&bull;&bull;&#10;&#10;Tu furgoneta est&aacute; repleta de frutas y tus clientes hacen cola para que les prepares los Smoothies m&aacute;s ricos y saludables. Lanza las frutas (dados) en las batidoras y elige la mejor combinaci&oacute;n posible. El jugador que consiga m&aacute;s y mejores Smoothies ganar&aacute; la partida.&#10;&#10;En este 'roll and write' debes lanzar todos los dados sobre las batidoras (cajas) y elegir la combinaci&oacute;n de frutas (dados) que te permita tachar las casillas que mayor beneficio te reporten, siempre teniendo en cuenta que solo puedes elegir una de las batidoras y las frutas que queden en la otra estar&aacute;n disponibles para tus oponentes. Obtendr&aacute;s puntos por usar cada fruta un n&uacute;mero determinado de veces, por cada cliente que pruebe todos los ingredientes y por usar m&aacute;s naranjas y limones que el resto de jugadores. Perder&aacute;s puntos por cada cliente que no sirvas y por saturar las batidoras. Aquel jugador que obtenga m&aacute;s puntos al final de la partida se proclamar&aacute; ganador.&#10;&#10;"
284057,,
284064,https://cf.geekdo-images.com/AJ3haFRfSn9DYxlmB5nyWw__original/img/1yueMBrFVDsgvmCo_gzEkM_f7MA=/0x0/filters:format(jpeg)/pic4874554.jpg,"Played much like dominoes for points. The twists is that the wooden tiles are labeled like cards. Set of 14 tiles in each of the suits (Hearts, Diamonds, Clubs and spades), and from A to deuce. There are also doubles of the suit tiles. The game is played for points.&#10;&#10;&mdash;user summary&#10;&#10;Show-Me is a game played with Dominocards.&#10;&#10;THE NEW MISSOURI GAME OF &quot;SHOW-ME&quot;&#10;Copyrighted 1907&#10;&#10;Is played with Dominocards by any number up to 10. Each player draws 5 pieces. The highest double leads, but if no double out, then the highest numeral leads. Plays to left. After first hand lead goes to left of dealer. Second and following leads made with any piece. For player, the double Heart counts 20; Double Diamond, 15; Double Spade, 10; Double Club, 5. Rank of suit is in same relative order. In the end to end matching suit must match suit, but letters and numerals match without regard to suit or color. Matching is done on four sides of first Double played only. The object is to count multiples of 5 by addition of all ends on board, numerals and Doubles only counted, suit and letters same as blank. Each player in turn counts while multiple of 5 appears. Count is forfeited unless claimed in turn of play. Players unable to match must take up to three draws from board, then play or pass. The first player exhausting hand or holding fewest numerals, if play is blocked, exclaims &quot;Show-me,&quot; wins the trick and takes credit for total of numerals held by all other players, in multiple of 5. Up to 4 players game is 250; over four 150 points.&#10;&#10;"
284068,,
284069,,"Colonial Marines: Bug Hunt is an intense cooperative combat game for 1-8 players. Each player portrays a grunt from a squad of colonial space marines that find themselves in repeated close encounters with classic sci-fi/horror xenomorphs. Missions range from simple get-out-alive or search-and-rescue, to elaborate multi-scenario campaigns.&#10;&#10;Each player has a pool of colored dice based on his grunt's skills and attributes. He gains access to more dice and more colors as he levels-up. Players choose and roll dice from their pool, then take actions as allowed by those rolls. The xenomorphs move and attack automatically, triggered by those same dice. Play is simultaneous and in real-time, so the pace of the action can be intense and proceeds as quickly as players can roll and apply results!&#10;&#10;Cards to buff each grunt add a dizzying variety of perks, special abilities, and hi-tech gear. But the hidden beauty of Colonial Marines: Bug Hunt is its innovative dice combat system that brings true wargame tactics to a genre dominated by entries that are rich in theme but light on strategy.&#10;&#10;&mdash;description from the designer&#10;&#10;"
284072,,
