bgg_id,image,description
156273,https://cf.geekdo-images.com/VtP3HJVjTnnd1o4oWxYsIw__original/img/HbflQWboagE8pr_UXd8Xi1wxTJ4=/0x0/filters:format(png)/pic1955218.png,"A monopoly (from Greek monos &mu;&#207;&#140;&nu;&omicron;&sigmaf; (alone or single) + polein &pi;&omega;&lambda;&epsilon;&#225;&#191;&#150;&nu; (to sell)) exists when a specific person or enterprise is the only supplier of a particular commodity.&#10;&#10;Monopoly is a roll-and-move game where players move around the game board buying or trading properties, developing their properties with houses and hotels. When opponents land on players owned property, the owning player collects rent from the landing player. Owning sets of properties increases the rent paid to the player who owns them, by the player who lands on the square. The ultimate goal is to have the most money and drive opponents into bankruptcy.&#10;&#10;The classic Monopoly with constructions and other elements from The National Gallery in the United Kingdom.&#10;&#10;From the publisher:&#10;The National Gallery houses one of the finest collections of European paintings in the world.&#10;Explore the gallery by starting with Thirteenth-Century paintings, journeying by way of Renaissance masterpieces by Leonardo and Raphael, and finishing with Post-Impressionist works Van Gogh and Rousseau.&#10;&#10;"
156284,,
156287,https://cf.geekdo-images.com/YVBhmJDewwgaiQyOndSW2Q__original/img/3bXuHTPmfapMZmVtE-cy585K4q8=/0x0/filters:format(jpeg)/pic2047816.jpg,"A Fistful of Kung Fu is a small scale miniature skirmish game based on A Song of Blades and Heroes and designed to recreate the action of Hong Kong action movies.&#10;&#10;Each player has a &quot;Protagonist&quot; and 5-14 &quot;Extras&quot; - which could be selected from the Police, Ninjas, Martial Artists, Yakusa, Triads and Tongs, Supernatural Creatures, animals, or Cyborgs lists provided in the book - or pretty much anything they can imagine.&#10;&#10;On a player's turn models are activated individually and dice for action points. For each success the model can take an action. For each failure the enemy protagonist has a chance to react. If two failures are rolled the player's turn ends and passes to the other player.&#10;&#10;From the publishers website:&#10;&#10;A Fistful of Kung Fu brings the hyper-kinetic, bullet-spraying, demon-slaying, kung-fu-fighting action of Hong Kong movies and Asian cinema to the wargames tabletop. In a modern world walking a precarious line between the advances of next-generation technology and the tradition and mysticism of ancient cultures, Kung Fu schools face off in no-holds-barred tournaments, corporations hire agents and spies to steal each other's secrets, overworked SWAT teams respond to gunfights between feuding Triad and Yakuza clans, and ancient artefacts are sought by hopping vampires, demon sorcerers and cyborgs alike. Combining the gunfights of John Woo&rsquo;s Hard Boiled, the hand-to-hand combat of Enter the Dragon, the sheer mystical weirdness of Big Trouble in Little China, the wuxia action of Crouching Tiger Hidden Dragon, and everything in-between, A Fistful of Kung Fu is a skirmish wargame unlike any other&#10;&#10;"
156291,,
156292,https://cf.geekdo-images.com/X14nRlwb7iT1PL03Had5Xg__original/img/e0Mi_jo_Fc4z85Ty2OekbS2rkDM=/0x0/filters:format(jpeg)/pic1955714.jpg,"The completely irreverent, and somewhat crass, cardgame that pits Weasels and Foxes against steroid-enhanced Cocks.&#10;&#10;The farm has become a dangerous place. Hens have become easy prey for the wild animals that roam the outskirts of the land. Each night the weasels and foxes sneak in to nab a nice dinner from the shelter of the chicken coop.&#10;&#10;Lately, the farmers have not been as diligent as they should when it comes to the safety of their broods. The roosters have decided to stop their cock fighting and stand up against the attacking beasts. They band together and wait for an attack from the vile creatures, hoping their numbers can fend off the nightly attacks. All is not completely safe for the hens however, as the farmers still like the taste of poultry in their meals&hellip;&#10;&#10;The Hen House is a fast paced card game for 2-8 players. Each player tries to defend their Hen House while trying to stop the other players from building up their brood.&#10;&#10;"
156302,,
156303,https://cf.geekdo-images.com/CqMa9RT0r7wnRO39Hf-GvQ__original/img/RTWO43ikzp_TPa2iQefr5Y7pojc=/0x0/filters:format(jpeg)/pic1988186.jpg,"Welcome to Monster Hero Academy! In this 30-minute game for 2-6 players, you and your friends play as academy teachers. You will select the best student to partake in a major test every season and gain reputation as they excel in it. Gain the most reputation by the end of the year, and you'll be crowned the Teacher of the Year!&#10;&#10;Monster Hero Academy features a drafting mechanism in which each player chooses the best student to represent him. Players also guide their chosen students with numbered cards, which determine the score to earn the rewards in every test. But choose wisely as the numbered cards you select each turn will be removed from the game!&#10;&#10;"
156315,,
156316,https://cf.geekdo-images.com/AqlwQ41w-mOjFlvTM0h23w__original/img/YAeLAeehifKJhAUmSvfsAy2vz_E=/0x0/filters:format(jpeg)/pic1955282.jpg,"Peppermint is a pony which every child would like. A pony to love! But a pony needs to be taken care or regularly. It needs to be groomed, fed and its saddlery and cleaning utensils needs to be looked after.&#10;&#10;The aim of the game is to collect the most peppermint medals.&#10;&#10;In order to get those the player needs a set of 5 different tiles. The tiles are acquired by rolling the colour on a 6-sided dice with the horseshoe acting as a joker. A player can keep any colour that is rolled on his turn but whenever a colour comes up a second time he loses all tiles collected so far in this turn.&#10;In addition players can trade coloured tiles among themselves in order to complete sets.&#10;&#10;So children will learn about risk management.&#10;&#10;"
156328,,
156333,,"Are you a hunter or prey? &#10;In this game, the roles can be reversed, and that you are a hunter or a boar makes no difference: You have to survive!&#10;&#10;Abstract strategy game where players move disc-shaped pieces across a functional and original board.&#10;&#10;The Huntsmen can move forward diagonally and vertically for one or two space. the first move of every huntsmen pieces is only in forward vertically for one or two spaces.&#10;The Wild Boars can move forward diagonally and vertically for one, two, or three space. the first move of every Boars pieces is only in forward vertically for one, two, or three spaces.&#10;The huntsmen can attack the Wild Boars every time, with legit moves. &#10;The Wild Boars can attack only if they made the TURNABOUT, and opponent pieces didn't, or if they didn't make the TURNABOUT, but the opponent pieces did, with legit moves.&#10;&#10;When a piece reach a square occupied by an opponent piece, with legit moves and the right conditions, the attack is valid; if there is no right condition (Like TURNABOUT Boar and TURNABOUT Hunt) is not valid.&#10;&#10;The piece attacked is removed from the board.&#10;&#10;For Obtain the TURNABOUT a piece have to reach a start square of the opponent piece. Now, their moves are backwards.&#10;For cancel the TURNABOUT, simply reach a start squre of your team.&#10;&#10;wins the game who removes or blocks all opposing pieces.&#10;&#10;"
156336,,
156342,https://cf.geekdo-images.com/V4l2sXIRFNGSohXzf541ZA__original/img/GToqkOrue5qZW43sV6kemFqW310=/0x0/filters:format(png)/pic1955685.png,Objective: Be the first reaching space 130&#10; - moving by turns -&#10;Simple 'Roll &amp; Move' game. Ending on a marked space follow instructions.&#10;&#10;
156350,,
156353,https://cf.geekdo-images.com/47fgUk6C0m0ibe0zfEc0Vw__original/img/x3B8g4rbKo8GPrxQOXnqTzEMPA8=/0x0/filters:format(jpeg)/pic4390416.jpg,"Objective: Move one of your 3 'Double'-figures back home - or eliminate all opponent's 'Doubles'&#10; - moving by turns/ forward or backwards/starting positions white &amp; black -&#10;&#10;Abstract strategy game where players move disc-shaped pieces across an 12 by 12 cross-hatched (&quot;checker&quot;) board.&#10;&#10;Pieces only move diagonally, and only one or two  space(s) at a time.  &#10;If a player can move one of his/her pieces so that it jumps over adjacent pieces of their opponent (only foreward, laterally or backwards - NOT diagonally) into an empty space, that player captures the opponent's discs. Jumping moves must be taken when possible.&#10;If one of your discs reaches opponent's home base it mutates to a 'Double' (max. 3 x, after that opponent's home base is blocked). The movement range of a 'Double' is limited down to one space.&#10;&#10;Note:&#10;Back of the board: 'Nine Men Morris'&#10;&#10;"
156354,,
156355,https://cf.geekdo-images.com/W9PSm6oHyYh0FhCgkKcfug__original/img/1-Rn-63-I0D8BTHJzhNYOJDYXgQ=/0x0/filters:format(jpeg)/pic4458024.jpg,"Originally published by the Society of Ancients in 1969, this set of rules was a late development of the simple Bath/Featherstone system that held sway before the days of Wargames Research Group. It is widely considered to have been the ultimate in 'fun' rules of the time.  The final publication was in booklet form in 1984.&#10;&#10;These miniatures rules are semi-skirmish level rules allowing for combats in open field, around fortifications (sieges), or on shipboard (rivercraft or boats).&#10;&#10;Players create their own scenarios and victory conditions.  Gameplay follows the typical 1960s style of simultaneous action via written orders and combat resolution via die rolls and modifiers familiar to anyone who has played early Donald Featherstone or Tony Bath ancient and medieval rules.&#10;&#10;"
156356,,
