bgg_id,image,description
353995,,
353996,https://cf.geekdo-images.com/H0eeirfkoRo8VKGxEmpqpw__original/img/dZMB82yHwIqsDV1HGdbPV-DTbPU=/0x0/filters:format(jpeg)/pic6822797.jpg,"The Defeat of Medusa (&#227;&#131;&#161;&#227;&#131;&#137;&#227;&#130;&#165;&#227;&#131;&#188;&#227;&#130;&#181;&#227;&#129;&#174;&#230;&#149;&#151;&#229;&#140;&#151;) is a deduction game from Japan.&#10;&#10;One player is the Medusa, who turns people to stone by her gaze. Another player is the Hero, sent to defeat the medusa. The remaining players are statues, previous victims of the Medusa, who know her weakness. The statues must convey this weakness to the Hero, before Medusa identifies it first.&#10;&#10;The Statues know what the Medusa's vulnerability is, and they choose to freeze in poses in order to suggest what it is. The hero must try and work out what this is and declare it before the Medusa does. If so, the Hero and Statues win. But if the Medusa has also worked it out, the Hero and Statues lose.&#10;&#10;Medusa's weakness could be a variety of things, and a deck of cards suggests the types of things it could be. For example, it might be 'a certain dish', 'a creature', 'a character', 'a certain occupation', 'a certain color'.&#10;&#10;"
353997,,
354014,https://cf.geekdo-images.com/duPw0ws_i5eMDKLgnPy_Qw__original/img/limQkThOvmT1Nt9r9t9-gYylGls=/0x0/filters:format(jpeg)/pic6606029.jpg,"A co-op dice game for 2 to 5 players of simple rules and dice rerolling. Everyone gets four dice, then a goal is revealed and then 2 simple rules. Everyone tries to add to the goal before everyone has to reroll.&#10;&#10;&mdash;description from the designer&#10;&#10;"
354015,,
354018,https://cf.geekdo-images.com/lHlz8_E33BjEDiXTRJSAlA__original/img/eVwx5epRlzRoJ8TsQ3DEzZGtQ_g=/0x0/filters:format(jpeg)/pic8127817.jpg,"The Recyclables Sorting Game.&#10;&#10;It's sorting time at the recycling center, and each player has their own sorting board to separate the glass, metal, paper, and plastic.&#10;&#10;In Don't Mix it!, players place tiles depicting various different recyclable material. Each round, players thoughtfully place their tiles so that their bin walls connect with only one kind of recyclable material inside. At the end of the game, bins can be any shape or size, but players will not earn points for bins that contain mixed recyclables. Players count up all their validly placed tiles and the player with the most points wins.&#10;&#10;"
354025,,
354026,https://cf.geekdo-images.com/JtYPiyeA-_WRO6mml52zZQ__original/img/QAKiCyfTut-LcxQGgWhg9FmKzqs=/0x0/filters:format(jpeg)/pic6641880.jpg,"&#227;&#130;&#185;&#227;&#131;&#170;&#227;&#131;&#188;&#227;&#130;&#166;&#227;&#130;&#169;&#227;&#131;&#179;&#227;&#131;&#144;&#227;&#131;&#131;&#227;&#131;&#132; (Three Wombats) is a card game from Japan for three players only.&#10;&#10;Players are wombats, trying to eat well. Each player has three cards showing their wombats hands reaching out. A deck of food cards is shuffle dup, and one dealt face-up. Players choose their wombat card to play simultaneously.&#10;&#10;The result is worked out similar to rock-paper-scissors. Depending on the different combinations, players will get more or less food.&#10;&#10;The player's goal is to eat the right amount over five rounds to win. Getting too much food or little makes the wombat ill.&#10;user summary&#10;&#10;"
354027,,
354028,https://cf.geekdo-images.com/8TB4gjxe_qh2vLpVIjCD9A__original/img/v5-hUcsx86oGm9cNxtmi4-f2mJ8=/0x0/filters:format(jpeg)/pic6603515.jpg,"How much do you remember about Ricky Martin, Pablo Escobar or the Addams Family ? It's time to check that with this card based Trivia about the 90s.&#10;&#10;140 cards for 3 themes (Movies and medias, society, music), earning 1 to 3 points, according to difficulty. &#10;The person with the most points once all rounds have finished is declared the winner.&#10;&#10;"
