bgg_id,image,description
89686,,
89687,https://cf.geekdo-images.com/Rm-dK7XJTMuR_S9N1oC9nw__original/img/Xkk7pg1PvuVVnWtcQo2LRuqWHxc=/0x0/filters:format(jpeg)/pic1018472.jpg,"From the rules sheet:&#10;&#10;A pocket word dice game consisting of seven white letter dice and one black symbol dice. Comes in a drawstring bag.&#10;&#10;Each player takes a turn to shake and throw the eight dice. Using the letters on the upturned faces of the seven white letter dice, the aim is to make the highest score possible by creating one or more words of two or more letters. Players decide the number of rounds they wish to play in each game.&#10;&#10;Each dice has a score value and these are added together to get a total for the turn. The blank has no score value and may be used as any desired letter.&#10;&#10;If all the letters can be used in making two or three words, an extra 5 points is added to the player's score for that turn.&#10;&#10;Six letter words add 15 points to the player's score.&#10;&#10;Seven letter words add 25 points to the player's score.&#10;&#10;The black symbol dice affects the player's throw by adding or subtracting points, imposing a time limit, allowing a rethrow of all dice, prohibiting multiple words or adding an extra blank.&#10;&#10;"
89692,,
89693,https://cf.geekdo-images.com/oZTlL3LTineWLjuFDma38A__original/img/vC_4X_TwC53ghARf0uFDyT2pLdI=/0x0/filters:format(jpeg)/pic890919.jpg,"From the publisher:&#10;&#10;A fun and easy hockey dice game in a mini hockey bag storage case ready for an 'off the ice' game anywhere and any time!&#10;&#10;Includes four dice for offensive and defensive plays, rules and a scoresheet.  Players roll the offensive dice to determine if a shot or penalty happens.  The defensive player then rolls a defensive die to determine if the goalie makes a save or there is a score.  Player with the most goals after 3 periods of play wins!&#10;&#10;Game includes a small hockey bag for the storage of the game components.&#10;&#10;"
89694,,
89695,https://cf.geekdo-images.com/wEKmX0h-AL80EoOobeAs7g__original/img/F5dXsEo31kH6PWc6xiSywKzRFVU=/0x0/filters:format(png)/pic1312534.png,"You are a bored supercomputer, and -- without anything better to do -- you and your fellow supercomputers are racing underling worker robots around the factory floor. You must program the robots with movement instructions in order to navigate them and be the first to make it back to the finish line.&#10;&#10;Beware -- there are many hazards on the factory floor, not the least of which are your opponents! You will need more than pure speed as you use your wits to block, push, and zap your opponents (while doing your best to foil their attempts to do the same). As you take damage, it will become more difficult to pilot your robot. But never fear -- it&rsquo;s your goal to claim victory at all costs!&#10;&#10;This game seeks to be a slimmed down PnP version of RoboRally, craftable with a small set of sticker dice and playable with 2 players in under 45 minutes.&#10;&#10;This game was designed by Clinton Herron (HanClinto) for the One Full-sheet Label PnP Contest.&#10;&#10;Want to build it?  The all-in-one thread to download files is here:&#10;Consolidated File Information&#10;&#10;Re-implemented as:&#10;&#10;    Pirate Dice: Voyage on the Rolling Seas&#10;&#10;&#10;"
89703,,
89722,https://cf.geekdo-images.com/SJ8V9vOLHG2twonX4Wxncw__original/img/gLIVieqMDY65_f3yo9U9171LpR0=/0x0/filters:format(jpeg)/pic902469.jpg,"A wargame in French published in 1982.&#10;&#10;It's about the general Patton and the 3rd US army liberating Metz on the way to attack the Saarland.&#10;&#10;It's a small scale little wargame with hex and counters. It's based on usual rules from that time: zones of control, communication lines, combat table based on attack vs defense ratio. &#10;One hex is for 3 km - 2 miles.&#10;There are 130 counters and 111 represent battalions, regiments or &quot;Combat Command&quot;.&#10;The main goal is to cross the German defense - the west wall - behind the Saar river.&#10;&#10;It was available in a ziplock bag.&#10;The counters are mounted on a thin cardboard.&#10;The map quality is good - but of course looking like other games from the 80s.&#10;&#10;&#10;"
89725,,
89731,https://cf.geekdo-images.com/qVOfmsrQPU47cctosfrUuA__original/img/ZkPPINz1CmEzZnZQBypgfimF9iM=/0x0/filters:format(jpeg)/pic958443.jpg,"&quot;El cetro de Yarek&quot; (&quot;Yarek's Sceptre&quot;) is a game of terror for players Ages 9 and up, and for 2 to 4 players. &quot;El cetro de Yarek&quot; was published in Spain at the end of the 1980's decade by the CEFA company specializing in party games with horror ambientation.&#10;&#10;The game comes with:&#10;&#10;- A 3D board game (including a thunder-roulette and two rotary discs)&#10;- 4 magicians &#10;- 4 plastic bases&#10;- 24 magic cards &#10;- 13 keys (9 false keys, 4 true keys)&#10;- 1 sceptre with a gem&#10;&#10;Theme. The four most famous magicians of the world (Mr. Drake, Vudu, Fu-Manchu, Houdini) struggle hard to get the Sceptre's Yarek. The holder of the Sceptre will become the most powerful magician in the world. However the Sceptre is hidden in a phantasmagoric ship crowded by zombies.&#10;&#10;Game-play. &quot;El cetro de Yarek&quot; is basically a roll-and-move game. The game doesn't contain any dice because includes a thunder-roulette for the same purpose.In addition the boardgame includes some squares with events, cards or keys.&#10;&#10;Goal. Getting the Sceptre first of all. But you'll need to arrive at the end with the true key.&#10;&#10;"
89747,,
89750,https://cf.geekdo-images.com/zqIKgfo6rkX6x-tUGUSZ_A__original/img/wwIAKfNO9qjut1ommi9pE80GI7U=/0x0/filters:format(png)/pic888080.png,"In Animal Shuffle, players are trying to gather a set of animal fluffy toys from a multiplayer claw catcher. On their turn, each player can move to one of a number of specified spaces on the 9x9 grid, so as to catch the hidden prize that lies there.&#10;&#10;Players only know the color of their catch, and not its nature (rank). They can also only keep 6 prizes in their hand, so that they must choose which ones to keep to be able to build a valuable (poker-like) collection.&#10;&#10;Each move must lead to a catch, and the game ends when a player can't make a legal move. The player with the best set in hand wins the game.&#10;&#10;"
89763,,
89764,https://cf.geekdo-images.com/z160hkI6Gx1yaBBRRqpJxA__original/img/43RxQQrXF52agpNQnmjitJiJVWw=/0x0/filters:format(png)/pic981868.png,"Jets is a science fiction racing game that does not use a game board, instead you play on a very large surface (for instance your carpet). Each player receives one jet-racer. Your jet is moved by placing a distance token which varies in length according to your set speed in front of your jet.&#10;&#10;Cards are supplied to improve the special abilities of your personal jet.&#10;&#10;"
89765,,
89766,https://cf.geekdo-images.com/w4DrbFq3YZrSv-EoOqFusw__original/img/kFsjCeQqpHeFxpSK374flJXbtfU=/0x0/filters:format(jpeg)/pic1224730.jpg,"Ultimate Movie Quiz contains everything necessary to run a movie quiz game show. With 50 question cards containing 1900 questions and answers, answer sheets, and an audio CD, two or more players can test their film knowledge in 10 categories.&#10;&#10;From the box:&#10;&#10;Even better than a night at the Oscars, this ultimate quiz night will put any movie buff to the test!&#10;&#10;How much do you really know about the movies? Find out with 10 categories titled: Hollywood Blockbusters, Movie History, Thriller and Horror Movies, Oscar Winners, Science Fiction Movies, Actors and Actresses, Directors, Movie Charades, Cult Movies, Movie Soundtracks and Famous Lines (on audio CD).&#10;&#10;"
89767,,
89768,https://cf.geekdo-images.com/nDtzhBdrydQXy2cu3gjyPA__original/img/mg7HK_XUU6nmum2JZFEuTG3bB9M=/0x0/filters:format(jpeg)/pic981041.jpg,"Ultimate Music Quiz contains everything you need to run a music quiz night. With 50 question cards containing 1900 questions and answers with an included audio CD, two or more people can test their music knowledge in 10 different categories.&#10;&#10;From the box:&#10;&#10;This chart-topping quiz is packed full of fascinating questions guaranteed to keep everyone thinking until the end of the night.&#10;&#10;Your knowledge will be pushed to the limits by 10 categories titled: Pop Music, 1960's and 1970's, 1980's and 1990's, Name That Song (on audio CD), Music and the Movies, Music Charades, One Hit Wonders, Albums and Singles, What's in a Name?, General Music Trivia.&#10;&#10;"
89795,,
89797,https://cf.geekdo-images.com/0kfnh2Slc1-dTeNZzzVX4w__original/img/EXOKCoxHR9YNBPS8GGzOIcdjWNs=/0x0/filters:format(jpeg)/pic888191.jpg,"A simple quiz card game with 107 cards. Each card covers a specific topic about Austria with 4 questions, the first being the easiest and the last the hardest. Players try to answer the questions and score points according to the chosen difficulty.&#10;&#10;"
89804,https://cf.geekdo-images.com/SlPT7fCvkoTa91agiAX_fg__original/img/1TGlMccp86doaM2bvXwTviL9q38=/0x0/filters:format(jpeg)/pic900643.jpg,"&quot;Investimento&quot; is a economic board game in which players invest in various businesses, trying to increase their profits, protect their money from inflation (which halves money in hand of players twice in a play), and, at the end of game, get more money than others players to win.&#10;&#10;From publisher: &quot;The game develops the minds of the participants, giving them ideas on how to invest well. The players are introduced to the financial, commercial and industrial environment. The goal of each player is invest all his gained money, exploit the acquired businesses, increase them and try to join in profitable partnerships.&quot;&#10;&#10;Basically, it's a improved &quot;Monopoly&quot;, with some concepts of business world.&#10;&#10;"
89807,https://cf.geekdo-images.com/5_y8CjDXZCQvW0KY46MtXw__original/img/shOXTzltDzjDBM_e-s1824kdm6A=/0x0/filters:format(jpeg)/pic907035.jpg,"Bradley&rsquo;s D-Day, is the third game in the Campaign Study Series.  It is a two-player tactical/operational simulation of the combat action on the American Sector during the first two days of the Normandy invasion, 6-7 June 1944.  The game looks at the American efforts all along the right flank of the Normandy landings. While Utah seemed relatively easy, it was there, at Omaha Beach, where the Germans came closest to derailing the greatest sea-borne invasion of all time. Behind both beaches, two famous airborne divisions were scattered all over the countryside, and fought by twos and twenties to accomplish a semblance of their missions. Call it the &ldquo;Longest Two Days,&rdquo; because that is the time-period covered in the game. Forty-eight hours of some of the most critical action in American history.&#10;&#10;The key units are all here, including engineers with special abilities, DD-tanks,  parachute and glider landings, and even railroad coastal artillery. One defining feature of the game is unit deployment; a unit can be deployed in one of two modes: Movement Mode allows for the greatest movement but the weakest combat (which is not to say those units can&rsquo;t fight) and Combat Mode, which allows the strongest fighting abilities (but still some movement for most units).&#10;&#10;&quot;Bradley&rsquo;s D-Day&quot; offers an intriguing scale, a moderate level of complexity, and an ease of play that will make this game either a fine addition to your Overlord collection, or a good first start for those who have not already focused on this campaign.&#10;&#10;Game Scale:&#10;Turn: 2 hours of daylight or 4 hours or nightime&#10;Hex 800 meters&#10;Units: Company/Battalion&#10;&#10;Game Equipment&#10;One 22&quot; x 34&quot; full color map&#10;Two counter sheets (320 1/2&quot; counters)&#10;One 20 page rule book&#10;One Terrain Effects Chart&#10;No dice (game owners need to supply two six-sided die)&#10;&#10;"
89832,,
89833,https://cf.geekdo-images.com/7UQw9pM3ggyAfA_6pUwn6Q__original/img/z7EvYBoK3gWnvyrso0HIycENjPk=/0x0/filters:format(jpeg)/pic974579.jpg,"APBA Soccer comes with 4 classic European teams to choose from. These legendary artists of the pitch will allow you to enjoy the thrill of Futbol the way it was meant to be. From the coaches perspective you manage your team and set the strategy to put them in position and lead them to victory!&#10;&#10;APBA Soccer is a great game to enjoy a quick match or to learn the different facets and strategy of the worlds favorite pastime. Oh - did we mention that APBA Soccer is realistic and accurate as well? APBA Soccer is not a play-by-play simulation to allow for speed and enjoyable game play. We have included all the intricacies of soccer and still allow you to complete a full game in less than an hour!&#10;&#10;APBA Soccer includes a number of optional rules which give you more involvement in the game. The more you choose to incorporate, the more control you have over the game! It's your game, It's your choice, play how you want to.&#10;&#10;Enjoy International teams, European league teams, or American teams! Historical and current teams are available! Mix and match and pit your favorites against any foe you desire. So get your kicks on our pitch, with APBA Soccer!&#10;&#10;"
89863,,
89869,https://cf.geekdo-images.com/EQFLdYJWsZ0iiXIL4-wP4g__original/img/0KPrzuxK8rOBNWQe6uvz2StgnWk=/0x0/filters:format(jpeg)/pic888149.jpg,"The popular card game gets a modern makeover with bold graphics and a sleek, portable case, making it a great gift idea! It's still the same classic game - but has been enhanced with an exclusive MOD die. For ages 7+.&#10;&#10;--&#10;&#10;Each player is dealt a stockpile of 30 cards. The winner will be whoever manages to empty their stockpile first. Cards are played onto four shared building piles in numerical sequence from 1 to 12. On each turn, a player draws until they have five cards in their hand, and then plays cards from either their hand, a top card from their discard piles, or their stockpile. At the end of their turn, a player must discard onto one of their four personal discard piles.&#10;&#10;Included in this version is the new MOD die. At the start of your turn roll the die. Three sides depict numbers that you can use the dice in place of that numbered card. One side is a Skip-Bo you can use as a wild. One side lets you discard two cards on your turn instead of one and the last side makes your opponent draw one card to add to their stockpile.&#10;&#10;"
89880,,
89882,https://cf.geekdo-images.com/xijgg6l-aOiStnazQ-FEww__original/img/BSY9Z9lb5YEZmSzOtoirFmh0pl0=/0x0/filters:format(jpeg)/pic893458.jpg,"Simple Norwegian roll and move game. With the help of a die your boat move forwards in this race game of small sailboats (dinghys). On the route(s) there are also 21 fields you could land on, which either represents an obstacle (eg. &quot;You get distracted by a beautiful gal on shore. Bad flag rounding, move 4 spaces back&quot;) or a help (eg. &quot;The wind gets stronger - roll once more&quot;).&#10;&#10;The publisher Damm's game number 365, probably from around the 1950-/60ies.&#10;&#10;"
89898,,
89901,https://cf.geekdo-images.com/XqtfvqcubAGiJoknsF5bgA__original/img/DbUHsoclBbZYrfHP0u1L9bMCp4w=/0x0/filters:format(jpeg)/pic906035.jpg,"Try to find Ars&egrave;ne Lupin and try to stop him before he finds the blue diamond.&#10;&#10;Each player tries to find his 5 objects before accusing Ars&egrave;ne Lupin. The player who plays Ars&egrave;ne Lupin tries to find 4 objects, the blue diamond and escape before it happen.&#10;&#10;At the beginning, r&ocirc;le between Ars&egrave;ne Lupin and clients is drawn and stays hidden until the end.&#10;60 hidden objects are place in the h&ocirc;tel.&#10;&#10;The mechanism is very simple, a player throws a dice on each turn and moves in the H&ocirc;tel. If his move ends on an object, he look if he belongs, and then take it back in his bedroom. When a player recovers 5 objects, he can accuse Ars&egrave;ne Lupin, if this player is Ars&egrave;ne Lupin, he leaves the h&ocirc;tel.&#10;&#10;"
89902,,
89910,https://cf.geekdo-images.com/N2Jr7aEGiH91b1nb4L4HGg__original/img/ST8DsRtiNuFNh6bkWn00g5XEuOs=/0x0/filters:format(jpeg)/pic2039968.jpg,"The undead hordes are back! But this time they're not miniatures shambling around a modular board - the zombies are coming straight for you!  As in most zombie games, you represent a unique character with your own character traits, except in Run, Fight, or Die! you will also have your own individual board with zombies you alone will encounter.  Zombies move closer to you every round. You run from location to location, searching for weapons and survivors in a desperate attempt to stay alive. Survivors may bring new skills to help you in your desperate fight for survival, or in some cases, new challenges to overcome. In either case,  every survivor provides you victory points.  The game ends either when one player finds five survivors and declares the last round, or when a player reaches the town line (and the total Followers in play meets a minimum), or if a player gets bitten and turns. Be careful, some followers may turn against you, while others can slow you down. When it comes right down to it, the choice is simple: Run, Fight, or Die!&#10;&#10;Scoring is based on the total points of survivors and remaining health of the players&rsquo; characters.&#10;&#10;Run, Fight, or Die! is a frantic first person experience for 1 to 4 players (will play up to 6 with the 5/6 player expansion).  The game is loaded with goodies, including 4 Action Boards, 5 Character Boards, a Loot Deck, a Location Deck,  an Event Deck, a Follower Deck, Mutant Deck, 7 Custom Dice,  tokens and beautifully crafted miniatures.&#10;&#10;"
89912,,
