bgg_id,image,description
69292,https://cf.geekdo-images.com/wbfoNUi8LTDyDmsCFKkEXw__original/img/Noc5DwWZIHN7kIUWI6KMQqdR2zs=/0x0/filters:format(jpeg)/pic811165.jpg,"The fantasy world of Graxia is a shattered world of floating continents high in the sky. Each continent is connected by portals, the primary gateways between city-states that reside on these continents. Warlords command Guardians to lead armies through the portals on quests to conquer and control each other's lands.&#10;&#10;The many continents are filled with races of all types, from Orcs, Goblins, Dwarves, Skeletons, Elves, Humans, as well as new races, such as the Celethreals and Boneshadows. While once in harmony with each other, the peace of the countryside has since been destroyed as portals open with armies pouring in from unknown continents.&#10;&#10;What Guardians will protect your lands?&#10;&#10;Guardians of Graxia will be released this summer as both a board game and a PC online-downloadable version. The game features dynamic strategic gameplay using more than 240 unique and spell cards, figurines, and map tiles in a fantasy-based environment. Heroes of Graxia is being released at the same time and is a Deck-Building Card Game version of the Graxia world.&#10;&#10;Guardians of Graxia will support both single and multiplayer gameplay as well.&#10;&#10;"
69296,,
69298,https://cf.geekdo-images.com/itZide78-3OcRfFMZ41sHg__original/img/aNYQGPuqX51whJLH3wLNfKwrrMU=/0x0/filters:format(jpeg)/pic704471.jpg,"The Getta Goff Challenge games are a series of milk cap games (also known as Pog) with special rules and instructions meant to add a more educational twist to standard Pog.&#10;&#10;Traditional Pog is played by stacking a variety of milk caps (aka Pogs) on top of a playing mat. Players then take turns throwing a &quot;Slammer&quot; (which is usually a much thicker plastic or metal Pog) onto the top of the stack in an attempt flip as many of the stacked Pogs upside down as possible. Generally, players then take  ownership of any Pogs that flipped.&#10;&#10;In Advanced Math Getta Goff, for example, the players must carry out mathematical operations based on the instructions on the flipped Pogs.&#10;&#10;"
69299,,
69316,https://cf.geekdo-images.com/eF86yZOAsIA-0uiBbZTrWw__original/img/7jay5soUvHmIoZWxQMNRpfZOaiQ=/0x0/filters:format(jpeg)/pic798327.jpg,"IRONDIE uses combinations of nine different types of dice, each available in eight different colors, which allows for endless possibilities in terms of personalized sets so that you can surprise your friends with new tactics and combinations. IRONDIE dice are beautifully crafted and can also be used with existing board games, roleplaying games, or miniatures wargames.&#10;&#10;IRONDIE dice are made of silver-plated Zamac (an alloy with a base metal of zinc and alloying elements of aluminium, magnesium and copper; the first limited edtion was made of white metal) and covered with a colored translucent paint to highlight their metal luster. Their mass is much more substantial than any plastic or resin die resulting in a better gaming feel and experience.&#10;&#10;IRONDIE is not a difficult game, but the difference between playing and mastering it lies in the player's experience. A champion will have well-composed sets of dice and know how best to make use of them.&#10;&#10;"
69318,https://cf.geekdo-images.com/RPn2fm_Qy2l8e8J4ddMbDw__original/img/SDWoF1G9hnoQMm-gTWuyKwuBSJ4=/0x0/filters:format(jpeg)/pic699168.jpg,"They said it couldn't be done.&#10;&#10;They were right.&#10;&#10;Nonetheless, you've been enlisted to help inventor extraordinaire Ted Alspach put the finishing touches on his Perpetual-Motion Machine. Your job is to make the machine as efficient as possible, so that you might fool the unsuspecting public long enough to make Mr. Alspach incredibly rich before he's chased out of town by a crazed mob of very cranky investors.&#10;&#10;You're pitted against one to three other players who are also looking to get as famous as possible by riding Mr. Alspach's coattails. You'll need cunning, foresight and a bit of luck in order to beat your opponents.&#10;&#10;Perpetual-Motion Machine is a game of set collection, skill-tree building, and long and short term strategy. Race against other players to build the most efficient machine possible using limited resources. As you build, you'll choose which areas to focus on to ensure victory.&#10;&#10;Reimplemented by&#10;&#10;&#10;    Kniffel: Das Kartenspiel&#10;&#10;&#10;"
69319,,
69322,https://cf.geekdo-images.com/wHpGXYLr1Us2SFUnymgbaQ__original/img/ujp1KvOHpGWijuIyFF-EFQc86yQ=/0x0/filters:format(jpeg)/pic733442.jpg,"Mad Bishops is a two-player game which uses a 10x10 checkerboard, 25 red checkers and 25 blue checkers.  The board is initially set up as shown in the figure.&#10;&#10;The checkers function like Chess bishops with two restrictions.  On your turn you must either kill, or move into position to kill.  If a checker is already in position to kill, it can only be used to kill. Killing is not mandatory.  I.e. if you can move an unengaged checker to engage the enemy, you can do that instead.&#10;&#10;Mad Bishops is a game of annihilation.  I.e., you must kill all enemy checkers to win.&#10;&#10;"
69323,,
69324,https://cf.geekdo-images.com/0bbstcmxHmb6A8h8jJsyfA__original/img/cKL7Wods02LpP8Bwa5z8OAMG2N8=/0x0/filters:format(jpeg)/pic699225.jpg,"Colonnade is a two person game which uses a 1x8 board, 12 red checkers and 12 blue checkers.  The board is initially set up as shown in the figure.&#10;&#10;You can pick up any one of your checkers from a stack, carrying the checkers above it along, and place it onto an adjacent stack that&rsquo;s topped with a checker of your color. (A stack can be of height 1.)  Complete such a move with a discard.  I.e. if two like-colored checkers are adjacent in a stack, discard one of the two checkers.&#10;&#10;You can also move a checker down to an unoccupied square.  You can't slide a bottom checker sideways to an unoccupied square.&#10;&#10;The last player to have a move available wins.  I.e. if you don't have a move available on your turn, you lose.&#10;&#10;"
