bgg_id,image,description
255341,https://cf.geekdo-images.com/ANCpxP7X2iLVFegJxK40Rg__original/img/jzvNYEZfb6CDjPtqgGJhdrJxM_Y=/0x0/filters:format(jpeg)/pic4541552.jpg,"Skirmishes, raids, and abortive diplomacy had divided the Hawaiian Islands from one another. In 1795, Kamehameha unified the big island of Hawaii and set out to bring the other islands under one high king.&#10;&#10;This is a two-player game of Kamehameha&rsquo;s campaign of unification. One player controls the forces of Kamehameha, the other commands the allied chiefs of Oahu and Maui. Movement carries armies along the Hawaiian chain, followed by tactical combat for control of each island. Counters represent warriors, musketeers, pikemen, elite guards, cannons, and canoes.&#10;&#10;The game mechanics are based on the Ancient Wars system. Cards generate special events, such as intervention by the forces of Kauai, the acquisition of cannons from European powers, or granting one player tactical advantages or additional forces.&#10;&#10;&mdash;description from the publisher&#10;&#10;"
255342,,
255343,,"Spin your way into the hearts of fans as you battle to become an iconic DJ!&#10;&#10;DJ Icon is a board game for casual gamers and hobby enthusiasts alike. Featuring a rotating record and an intuitive card system, players rotate the record, their opponents, fans and themselves in a battle to win the best set of fans. While easy enough for those who are unfamiliar to the new age of board games to pick up, DJ Icon also features variations that create deeper gameplay for those who want more of a challenge.&#10;&#10;DJ Icon is for 2-6 players, takes 30-70 minutes to play depending on player count and will launch on Kickstarter this summer.&#10;&#10;"
255346,,
255356,https://cf.geekdo-images.com/pekKiZ_IeRIqgid3BJPwww__original/img/NA8JF27N_q1aLAUCzQS2OTnlmwY=/0x0/filters:format(jpeg)/pic3750775.jpg,"Werw&ouml;lfe is the ultimate game for even larger groups of all ages. Take on the role of a villager and unmask the werewolves. Or play a werewolf and convince the villagers of your innocence while you go hunting at night.&#10;&#10;Contents:&#10;25 playing cards&#10;1 character values card&#10;1 instructions&#10;&#10;In addition, you need a note and pen.&#10;&#10;Note: This edition differs from 2014's Ultimate Werewolf, as it supports a different player count (6-24, while UW is 5-30).&#10;&#10;The biggest difference is in the characters, however - both editions have 12 Villagers, Seer, Witch and Hunter, but Werw&ouml;lfe has only 6 Werewolves (rather than 8 in UW).&#10;&#10;In addition Werw&ouml;lfe has the following roles: Healer, Red Riding Hood, Cupid and Mayor, &#10;whereas Ultimate Werewolf has: 2 Masons, Bodyguard, Sorceress, Spellcaster, Village Idiot and Wolf Cub.&#10;&#10;"
255358,,
255360,https://cf.geekdo-images.com/10KWZ-OUodjtEtLIVI7Low__original/img/zICupAyaZEzx4nD02gwRgFJGlYE=/0x0/filters:format(jpeg)/pic6936255.jpg,"You have recently become the owners of the leakiest bathysphere this side of Beachside Bay, but that doesn't stop your sense of adventure when it comes to exploring the depths! Well, unless you don't make it back to the surface....&#10;&#10;Bargain Basement Bathysphere, designed for the 2018 solitaire print-and-play contest on BGG, is a campaign-styled roll-and-write game with legacy elements; the game becomes more complex as you work your way through the maps. It's designed to be a &quot;no build&quot; game (at least initially), so once you print out the pages you can immediately jump in and play &mdash; but try not to look ahead!&#10;&#10;&mdash;description from the designer&#10;&#10;"
255363,,
255364,,"In Road Trip USA, each player is a traveler, represented by a pawn, on a mission to see various sites across the USA. When the game starts, depending on the number of players, a number of landmarks are drawn from the landmark deck and placed on the board as places for the players to travel to and collect. Once a landmark is collected by a player, however, the other players cannot collect that same landmark and a new landmark is drawn from the deck and placed on the map.&#10;&#10;During a turn, players must choose to collect resources, travel, or use a free ride card. When collecting resources, they may choose any one of the available tickets (bus, rail, high-speed rail, or airline) or all of the cash currently face up in the resource pool, called the panhandle. New cards from the resource deck replace those that were taken. To travel, a player spends the required resource cards from their hand to move from one city to another city, matching resource cards to the method of travel required. Some cities are connected to one another by rail or road, others by high-speed rail, etc. Cash allows a player to buy any of the various means of travel. On a free ride turn, the player gets to utilize a rail or bus connection for free (without spending any resource cards from hand) by using a free ride card that is available in the panhandle.&#10;&#10;Landmarks have three traits: Type (entertainment, natural, historical), region (Alaska, Hawaii, Northwest, Southwest, Northeast, Southeast) and alignment (represented by a number: 1-100). In order to win, a player must be the first to collect any one of the following sets: Any 8 landmarks; 2 of each type of landmark; 5 landmarks from different regions; or any 3 landmarks that have a matching alignment number (only the last digit of the number is used to determine).&#10;&#10;-description from publisher&#10;&#10;"
255365,,
