bgg_id,image,description
21941,,
21942,https://cf.geekdo-images.com/t-l2trHLWMdree0VmklBJQ__original/img/6_jZg1yfetLIWjQuK8DHT-_xHrc=/0x0/filters:format(jpeg)/pic152623.jpg,"Each player has seven pieces representing tents on a 6x5 board representing a field. Beside the board, a marker indicates how many spaces pieces can move (1, 2, or 3). The players take turn moves a tent vertically, horizontally, or diagonally into a free space (without jumping or capturing). After moving, the player moves the movement marker one space clockwise, which chenges the rate of movement for the opposing player. The player who moves his pieces such that none of his tents are adjacent to each other is the winner. A nice little game from Abacus (weisse Serie).&#10;&#10;"
21943,,
21944,https://cf.geekdo-images.com/0Agr7ltumUs6g6a4KSjmzQ__original/img/v1sC1secszVIqfs0GmhSAl7M9vc=/0x0/filters:format(jpeg)/pic112796.jpg,"This beautifully illustrated matching game takes an innovative approach to teaching children the richness of the African American experience.  Categories include:   history, science, inventors, athletes, entertainers and culture.  Game includes gameboard, 48 picture cards and a history booklet on each hero or cultural aspect featured.  For Ages 3 to 6&#10;&#10;"
21945,,
21946,https://cf.geekdo-images.com/TLgByUCOGJYcK94l5yIakw__original/img/hamDMoGZnw-Klf2y7XA_GHAIqTI=/0x0/filters:format(jpeg)/pic252821.jpg,"&quot;High 5&quot; is a party game that, like the more popular &quot;Cranium&quot; which it pre-dates, combines five party-style games into one.&#10;&#10;Players (or teams) roll four 10-sided dice to generate a four-digit number that corresponds to a question in &quot;The Book of 10,000 Questions.&quot; The number also indicates which of the five categories of game type the player will have. The categories are: &quot;Pic-Wit&quot; (Pictionary) &quot;Bull-Wit&quot; (Balderdash) &quot;Ham-Wit&quot; (Charades) &quot;Sher-Wit&quot; (20 Questions) and &quot;Wiz-Wit&quot; (Trivia).&#10;&#10;The question book indicates how many spaces the players advance. In some situations, both the players asking the questions and the players responding will be able to advance. In other situations, an incorrect answer will send a player backwards along the track.&#10;&#10;Questions for younger players are included in the question book, allowing players to create an easier game for children.&#10;&#10;"
21947,,
21948,https://cf.geekdo-images.com/_0ZKcK7--LnibmKONR6aoA__original/img/YjYwN2vncLoLLPYQ0ULBdAsSvlY=/0x0/filters:format(jpeg)/pic1709416.jpg,"It's a Collectible Card Game based on the popular anime series Saint Seiya,  all in Japanese.&#10;&#10;It seems you battle your characters using Cosmo points in various power fields : speed, Temperature and Psychokinesis. The playing mat looks fairly similar to the knights of the zodiac one, but the game seems completely different (different stats, different card design)&#10;&#10;"
21949,,
21950,https://cf.geekdo-images.com/nG_BNVZlRHzAETRSpE2xlQ__original/img/s6ImZfjUAPQvlN9lU12K5hcpMq4=/0x0/filters:format(jpeg)/pic112877.jpg,"From the back of the box:&#10;&#10;Destined to become a classic.&#10;&#10;&quot;The bottom line of Brainsweat is to earn the most points.&quot; Points are based on correct answers but more so on fooling other players.&#10;&#10;Brainsweat variations: Scramble. Find as many words as possible in the mixed up letters.&#10;&#10;Example: Seafscier--Fricassee (unscrambled word)-sea-ice-far-rice, etc.&#10;&#10;Reverse: Co-players attempt to guess the word which has been defined or to create a convincing phony.&#10;&#10;Hilarious &quot;Oh no what now&quot; cards that add another dimension that can be friend or foe.&#10;&#10;Example: I've never been to France, but I love French Fries. Add 5 points to my score.&#10;&#10;Warning: The &quot;Sturgeon&quot; General has determined this game could be habit forming.&#10;&#10;Includes gameboard, 500 Brainsweat cards, 2 dice, 40 &quot;Oh no what now&quot; cards, 1 minute timer, 6 playing pieces, 6 pencils, score pad, answer pad, history of the game, scoring rule summary, and instructions&#10;&#10;"
21951,,
