bgg_id,image,description
305156,,
305165,https://cf.geekdo-images.com/1V4ChspkqVB1laHIt798_Q__original/img/wc9h7K6S0unPYSniXIWmw5yqhpM=/0x0/filters:format(jpeg)/pic5324445.jpg,"Warfare in the Age of Reason (Third edition)&#10;&#10;A Century of Global Conflict.&#10;Includes complete, tactical, campaign and siege rules.&#10;&#10;Army list from Marlborough to George Washington encompassing the wars in Europe, North America, India and Scotland. &#10;Two campaigns included: one for up to 8 players and one for 2 players.&#10;3 scenarios:&#10;&#10;     Lobositz 1756&#10;     Eutaw Spring 1781&#10;     Spreyerbach 1703&#10;&#10;&#10;Changes from the 2nd edition include:&#10;&#10;     Greatly expanded army list with extensive historical notes&#10;     Many optional rules plus clarifications. &#10;     Same basic system as the 2nd edition with some streamlined mechanics&#10;     Expansions for the multiplayer Sport of Kings campaign system&#10;     Introducing &quot;Enlightened Slaughter&quot; a 2 player campaign system with the first module: &quot;the Habsburg Empire Strikes Back&quot; , Silesia 1758.&#10;&#10;&#10;- Description from back of book&#10;&#10;"
305168,,
305172,,"A quick, two-player Print-and-Play game where both players collect and steal food-based cards to try and achieve the higher end score each round. Certain foods even give bonuses when combined with others, so make yourself a tasty combo!&#10;&#10;&mdash;description from the designer&#10;&#10;"
305174,,
305201,,This dice game is similar to Yahtzee using metallic-coloured dice.&#10;&#10;
305202,,
305203,https://cf.geekdo-images.com/q_W6b-06a8uK8M0NzUXf5g__original/img/OJp1f5dIFOrVQ_lyd5x1flJljrY=/0x0/filters:format(jpeg)/pic5300827.jpg,"The goal of the Action Game is to get rid of all cards as quickly as possible. Deal 5 cards to each player, and put the rest in a face-down stack. A starting card from the top of the face-down stack is turned face-up on the table. Each player takes turns playing a card on top of the face-up stack, which must match either the symbol, color, or number of the current top card in that stack. If you don't have a matching card, you have to draw from the face-down stack. There are action cards which trigger changes in the game when played. Minimum number of players is 2.&#10;&#10;It also comes with a second set of rules for the same 32 cards, called Happy Families or Quartets. The goal of this game is to collect as many families as possible (groups of 4 cards that belong together). With 2 players, deal 10 cards to each player, and place the remaining 12 cards in a face-down stack. One player begins by asking for a certain card; they must already have at least one card from that family. If the opponent does not have that card, then the player picks up the top card from the stack, and then it is the other player's turn. Or with 3 or more players, deal out all the cards equally among the players; and a player can continue asking for cards from selected opponents until they make a mistake (asking for a card that the person asked doesn't have). Whoever collects the most sets of 4 wins.&#10;&#10;--user summary&#10;&#10;"
305205,,
305206,https://cf.geekdo-images.com/dnLmTLBr3chHbYlJYpWegw__original/img/3VCv37F1MDE0og2IUoe9RiSYVCI=/0x0/filters:format(jpeg)/pic5541097.jpg,"The Royal Navy's Instructions for Tactical and Strategical Exercises, 1921&#10;&#10;Essentially, a set of Wargaming rules for Officer Training using wooden ships (or Cardboard equivalents).&#10;&#10;Also includes the &quot;Details of ships of the principal Naval Powers&quot; Appendix.&#10;&#10;In simple terms, it is a set of rules for running naval wargames, used to examine strategic or tactical problems. However, it contains useful information on the capabilities of RN ships as well as then-current naval thinking.&#10;&#10;"
