bgg_id,image,description
233595,,
233611,,
233615,,
233624,https://cf.geekdo-images.com/hD-ntfeTDFc69ld7XD_7sw__original/img/ZyGf9d81M167H3bqit0HVhXLSZE=/0x0/filters:format(jpeg)/pic3719265.jpg,"Description from the publisher:&#10;&#10;Fast-moving man to man combat for one to six players.&#10;&#10;User summary:&#10;&#10;A ziplocked game consisting of six 8.5x11&quot; sheets of paper (a cover sheet, 3 pages of rules, a chart, and a hex map). The game used unmounted counters that had to be cut apart.&#10;&#10;"
233625,,
233626,https://cf.geekdo-images.com/hUsk6p7BmOJq9ktuL6_wFw__original/img/wkE4bSRpbJK4hq-43fWEcf2JIF4=/0x0/filters:format(jpeg)/pic3719266.jpg,"User summary:&#10;&#10;A set of rules for fighting tactical spaceship battles using 1/3000 scale miniatures. The game consists of a 46-page digest-sized rulebook and an insert with game charts and tables.&#10;&#10;The spaceship design rules offer a unique approach. The number and type of components that a player can install on a spaceship depends on the physical dimensions of the miniature figure being used to portray the ship. The game was designed to be directly compatible with lines of spaceship miniatures produced by several manufacturers, and the rules include listings specifying the volume of individual miniature spaceships from various manufacturers.&#10;&#10;"
233630,,
233631,https://cf.geekdo-images.com/IUGOqgjWUz-JA-B5pL4cpw__original/img/DC9jmVN0LgSiuVFDJh-fh4CxBAQ=/0x0/filters:format(png)/pic3711491.png,"Description from the publisher:&#10;&#10;Dirty Vocab is a fast, fun, adult party game to play anywhere with a group of friends.&#10;&#10;In each round you have 90 seconds to get your friends to guess as many dirty phrases as possible.  Dirty phrases are composed of two clean words (like &quot;Custard slinger&quot; or &quot;Shark week&quot;) that aren't dirty on their own, but come together to form a dirty phrase.&#10;&#10;You give clues by saying anything you'd like as long as it's not part of the phrase, it doesn't sound like a word in the phrase, and it's in English!&#10;&#10;Whichever team correctly guesses the most phrases wins!&#10;&#10;"
233659,,
233670,https://cf.geekdo-images.com/V77c-EySdlgquuJCCp8yKg__original/img/nahbWNXPZlnXGBYiEQkRIHWUIC4=/0x0/filters:format(png)/pic3874070.png,"A mysterious academy hides a dark secret. Girls form magical contracts and participate in magical battles using enchanted cards in this exciting new card game from the creators of Force of Will. Assemble your Casters and call Servants in this exciting and engaging new card game system. The Caster Chronicles is sure to push your strategy, will, and magic to the absolute limit!&#10;&#10;The Caster Chronicles is a Japanese trading card game created by the Force of Will game company.&#10;&#10;Play caster cards to generate aether, which you then use to play servants, conjures, and barriers to attack your enemy.&#10;&#10;In this turn based game, players trade off amassing the game&rsquo;s resource, called aether. They then use that aether to summon servants, use conjures and barriers for support. By using your forces you can attack your opponent. Destroy all seven of your opponent&rsquo;s orbs and then attack your opponent one final time to win the game!&#10;&#10;From the publisher&#10;&#10;"
