bgg_id,image,description
95607,,
95609,https://cf.geekdo-images.com/at6j1hxHdDKP5exWMUbYBw__original/img/r2FJx0UoR-rhYYKPuEHRImYbF1M=/0x0/filters:format(jpeg)/pic951303.jpg,"Is is a set of 58 colored tiles, small discs and cardboard cards (like bingo)that enable players to play a number of different games: Nu Monte Carlo Blocks, Poker, Rhumy (sic) Dominoe (sic), Cassino (sic), checkers, Color Lotto, Hoo Doo and Color Blocks.&#10;&#10;Rules for Nu Monte Carlo Blocks: &quot;To start the game a dealer is chosen. The blocks are placed on the table same as dominoes, face down and are shuffled. Each player draws one block starting from the right of the dealer. When a Red block is drawn, the drawer neither puts or takes from the kitty. When Green block is drawn the player places one chip in the kitty. When a Yellow block is drawn the player places two chips in the kitty.&#10;&#10;&quot;TO WIN, the player getting the first three in a row of same color receives three chips from the kitty. The player getting first four in a row of the same color receives four from the kitty. The player getting first five in a row of same color receives all the chips in the kitty. At no time is a winner to pay any chips to the kitty.&quot;&#10;&#10;If that makes sense to you please explain it to me. Rules for other games are included in the images section.&#10;&#10;"
95611,,
95613,https://cf.geekdo-images.com/dIbogJFVHTmudl8CvqyXmQ__original/img/XpoG5SGgS1qcyKzi8AiK8jJLZBw=/0x0/filters:format(jpeg)/pic1154690.jpg,"Another day, another mammoth hunt. But the spoils of the hunt remains to be divided, and everyone tries to secure the largest share for themselves in this quick and clever family strategy game. Each round the tiles are shuffled in the bag and dropped onto the table. The face up symbols show the spoils of today's hunt.  &#10; The tiles are then divided by a unique mechanic: When it is your turn, you may either A) Take any number of tiles from the pool, or B) Claim that another player has been too greedy, taking all of that player's tiles, but returning at least one tile to the pool (you must of course show yourself to be a little less greedy).&#10;&#10;The next player without tiles then follows in turn. This way the size of the pool will gradually increase, and the round is over once the last player without tiles decides to take what's left in the pool. Every player will then have a share of tiles, and a scoring phase follows.&#10;&#10;Tactical play will help you get the meat, fur, tusks, animals, and tools you want (each tile has a different way of scoring), but you may also play cards for immediate effects or to secretly influence the scoring.&#10;&#10;- Game material is language independent -&#10;&#10;"
95629,,
95631,https://cf.geekdo-images.com/h9esip80rmNcDw6ZVR1FHA__original/img/4TqnjIaCAnT_RseBGYDPh7g6Buw=/0x0/filters:format(jpeg)/pic951162.jpg,"Simple roll and move game with a space theme. Players race their rocketships, trying to be the first to orbit the moon and safely return to earth.&#10;&#10;You roll a single D6 and move that many spaces, certain spaces have bonuses or penalties.&#10;&#10;components: game rules, game board, 4 plastic rockets, 1 D6&#10;&#10;"
95632,,
95659,https://cf.geekdo-images.com/kw-n44UeJJUNkGwa9SdYRg__original/img/sryuLCIStIhmLrnooiTCfw2HrcA=/0x0/filters:format(jpeg)/pic1230021.jpg,"subtitled: &quot;wargaming rules for 28mm science fiction miniatures&quot; this is one of several rules-sets introduced by small/independent companies to allow gamers to play miniatures games in a more realistic &quot;science fiction&quot; setting, rather than the &quot;science fantasy&quot; setting that a leading miniatures gaming company adopted.&#10;&#10;B&amp;W ringbound rulebook&#10;&#10;"
95661,,
95662,https://cf.geekdo-images.com/TqjeIEBlGQwaAEdGwZBoFw__original/img/MpYKpna6e3nh_CTjRuZOLpC4kEQ=/0x0/filters:format(jpeg)/pic951596.jpg,"A Fistful of TOWs 3 is a fast-playing battalion- to brigade/regiment-level game using miniatures. Game covers mid-1930s to 2015, and army lists from WW2 and post-war eras. Each stand represents a platoon. Can be played with miniatures from 2mm up to 15mm with no modifications; for larger miniatures authors suggest possibly changing ground scale. Design ground scale is 1&quot;=100m, can be played using 1cm=100m without altering any numbers. Nominal turn length is 12 minutes, but for infantry heavy games 20 or 30 minutes per turn is probably more accurate.&#10;Game features: &#10;- Troop quality is very important&#10;- Simple command rules&#10;- Includes a full battle-generator campaign system.&#10;- WW2 comprehensive data and army lists for Germany, USA, UK, France, and Poland. Authors will be releasing Italian data and army lists as a free expansion.&#10;- Modern data on over 1000 post-war armored vehicles, artillery, helicopters, etc.&#10;- Modern army lists for US Army 1950-2015, Russian Army 1970-2015, most of the NATO allies in the 1980s-1990s, Arab-Israeli wars in 1967 and 1973, Australia 1966-2015, and North Vietnam/Vietcong 1964-1973.&#10;- Includes rules for airstrikes, airborne and amphibious assaults, helicopters, chemical weapons, tactical nukes.&#10;- Formatted for easy reading.&#10;- 458 pages including: 104 pages of core rules, 26 pages of supplemental rules, 96 pages of army lists, 128 pages of vehicle/gun/infantry/aircraft data, 18 pages of scenario/campaign design and system, quick reference charts, introduction, detailed table of contents, index, etc.&#10;&#10;"
