bgg_id,image
13673,
13676,https://cf.geekdo-images.com/zPjsZD8WjuL-gV6uDj-XcA__original/img/0_0MkRL1tsU7D5XeTr2zSPHahx0=/0x0/filters:format(jpeg)/pic212923.jpg
13678,
13680,https://cf.geekdo-images.com/8NWyZQzBwbV0ZEwOuDIF5w__original/img/2zUwn_dUL9h0e3eIvGYe8FXXdV0=/0x0/filters:format(jpeg)/pic55297.jpg
13681,
13682,https://cf.geekdo-images.com/Tod5-2Px4uYp9wCdA37X_w__original/img/W2X4ZVZvYj6GphLBGFupn1Wwxn0=/0x0/filters:format(jpeg)/pic1219460.jpg
13683,
13684,https://cf.geekdo-images.com/YS2HL4eZxc4sdlzXtyMGNw__original/img/BgI2PjDC6QzcKoMsPWz_bMTcLLA=/0x0/filters:format(jpeg)/pic709694.jpg
13685,
13686,https://cf.geekdo-images.com/6YVvjzhdHEVW_Sr0eR1jBA__original/img/9qO0iWFLGYszICVyfi62MfGH_lg=/0x0/filters:format(jpeg)/pic55323.jpg
13687,
13688,https://cf.geekdo-images.com/ezTi_XgUTn-fyVcxlzWfTg__original/img/-Xd-0y04e4QvXM5o6XE4NoP4yog=/0x0/filters:format(jpeg)/pic55292.jpg
13690,
13691,https://cf.geekdo-images.com/EF-E-ox-6TFdWaj30rketw__original/img/-SPnDcgvEk9cH-0eHGBir2u4h1Y=/0x0/filters:format(jpeg)/pic55446.jpg
13692,
13695,https://cf.geekdo-images.com/Uwr3ue-4Z3E2vp2CjztMwg__original/img/DnST22NlosZnjJwGnFUdLBVXIJU=/0x0/filters:format(jpeg)/pic5542857.jpg
13696,
13697,https://cf.geekdo-images.com/aXffvO7Z-WER01_q7YDhPA__original/img/O10B1NSdvryZhtqW5oipIsfgXmQ=/0x0/filters:format(jpeg)/pic55328.jpg
13698,
13699,https://cf.geekdo-images.com/VC721P8mRcfIDmpr4uh5Kw__original/img/RLSGBhQzRlS8VqsH_VGDXfTi3Ew=/0x0/filters:format(jpeg)/pic504766.jpg
13700,
13701,https://cf.geekdo-images.com/Htt_VchTwqCOuDtfily5gA__original/img/SCkyowFMR7o5ayeck1bmp5hME2M=/0x0/filters:format(jpeg)/pic55433.jpg
13702,
13703,https://cf.geekdo-images.com/rC3jSYXiQzvIwH4xi5c2FQ__original/img/kj6Uqy63fvJraKbzOl4ZNocuOGs=/0x0/filters:format(jpeg)/pic503368.jpg
13706,https://cf.geekdo-images.com/BJCVLeyyb613kblVKZ-1yw__original/img/hntqEDkzQRAzIHtkiGIZhHQ5dlA=/0x0/filters:format(jpeg)/pic55324.jpg
13707,
13708,https://cf.geekdo-images.com/eAgbvdLZPiRLapMhU30u1Q__original/img/0635pR9qTfVl0vufs0_o2697pC0=/0x0/filters:format(jpeg)/pic55435.jpg
13709,
13711,https://cf.geekdo-images.com/MN8RC0h66MUHSwQA5ZWi8w__original/img/1T3E6ZbZdDc1KpGVg17Z8qBokaA=/0x0/filters:format(jpeg)/pic55685.jpg
13713,
13714,https://cf.geekdo-images.com/opVAGcR3zyDQDR5rZFup1g__original/img/CJi3SWqWzh39VMFfWW8cIpjnsEU=/0x0/filters:format(jpeg)/pic1344293.jpg
13715,
13716,https://cf.geekdo-images.com/ckvgYxAh0UVPDB4sPNCJug__original/img/wPryd-Xa6fHSdhwJ5pasWWa6TXA=/0x0/filters:format(jpeg)/pic662820.jpg
13717,
13718,https://cf.geekdo-images.com/U-cYwXzG-0uruvEVL8QEMQ__original/img/BGGoFT61A4OYzJFqHQmqeYVf2NI=/0x0/filters:format(jpeg)/pic55601.jpg
13719,
13720,https://cf.geekdo-images.com/W4tlhOz8mY6udeWW0MDMyg__original/img/hsuaa11dkkTTCcQpM_Iai1P5MOo=/0x0/filters:format(jpeg)/pic55614.jpg
13721,
13722,https://cf.geekdo-images.com/UQ4wS8pw3GSFIghXE22GQA__original/img/9i2RbmUGSyIronlO55DVT5CvX5w=/0x0/filters:format(jpeg)/pic55603.jpg
13723,
13724,https://cf.geekdo-images.com/DJj9ctqYznum8h3MkQHa1Q__original/img/wQncP-byghV6gBKRFarMXBDMK2g=/0x0/filters:format(jpeg)/pic55608.jpg
13726,
13727,https://cf.geekdo-images.com/FmSLXX4ByoLPpf1WodddNw__original/img/3kXhu_MLONWR0EkjYejLby8bMoI=/0x0/filters:format(jpeg)/pic93583.jpg
13728,
13729,https://cf.geekdo-images.com/bSzQH7fVlvMj-ZYoGYKVfQ__original/img/sMtrHRmxIfnWkPKEytOVVzV6h9A=/0x0/filters:format(jpeg)/pic196233.jpg
13730,
13731,https://cf.geekdo-images.com/kVxuLIuctH8ksUqGAxz-HA__original/img/d6rjDgPNmAGVf-iDsR7UCDGrt90=/0x0/filters:format(png)/pic1023815.png
13732,
13733,https://cf.geekdo-images.com/0B9a47Dwpf5uVwxF3zVufQ__original/img/V1eCnsGzPQS7Fdc9XI1Sj5gkzjo=/0x0/filters:format(jpeg)/pic55450.jpg
13734,
