bgg_id,image,description
263051,https://cf.geekdo-images.com/lcNsiv0HI7PVFWPTpkEAoQ__original/img/G79jAtBqX2FGVMzQlPmSAyPW2Oc=/0x0/filters:format(png)/pic4534370.png,"Big Easy Busking is an area control game for 1-5 players about being the best street musician in New Orleans. The game is played over three days, where players choose which locations to play their set of songs. It takes time to play a song, so players decide on their next turn whether they're going to use all of their energy at the location or to only use some of it to save the rest for later songs. If a player matches the mood of the people with the song that they're playing, they can get bonus tips!&#10;&#10;Escalating Rounds: The game starts with three locations players can play at, but by the final round, there's five locations so players have to choose where to play wisely!&#10;Engaging Gameplay: Players determine how much energy to allocate to each location after seeing how other players play, so players pay attention to what happens between their turns.&#10;Thematic Actions: Songs require differing amounts of energy from musicians and players are rewarded greatly for playing the songs that the crowd wants to hear.&#10;&#10;Decide whether you want to try to get a few tips from the crowd at every location or if you really want to win over a particular crowd in this musical game of area control!&#10;&#10;&mdash;description from the publisher&#10;&#10;"
263053,,
263055,https://cf.geekdo-images.com/Zlc56mmFSFLqNDrzoFUgfw__original/img/Sy5AZdJduU4QRd_54mgdSz3Rudk=/0x0/filters:format(jpeg)/pic4362249.jpg,"Hey Brother is a game of hard-talking 1980s wrestlers for two or more players. Talk the best trash to make your opponent crack before you do, but try not to embarrass yourself in front of Mean Gene.&#10;&#10;To start, randomly choose the first Monarch of the Mat. The Monarch challenges whichever other player they want, then spits a few lines of their best 1980s wrestling promo impersonation. Take turns back and forth until one of you loses your furious concentration. When someone cracks, the other player is now Monarch of the Mat and challenges any other player. Keep playing until everyone taps out. The final Monarch wins the title belt.&#10;&#10;The game comes printed on a bandanna.&#10;&#10;"
263061,https://cf.geekdo-images.com/1qEefWlV5DB_wuHWnzp5bQ__original/img/W4sbxIiCImJfkcap8tIhqRyo7sc=/0x0/filters:format(jpeg)/pic4370045.jpg,"Conga Mummies is a simple grid movement game for one to four players.  Each player controls a &quot;mummy&quot; token that moves about the board, square-by-square, as desired.  The gridded board is laid out roughly to approximate a humanoid form.  Players start in the &quot;head&quot; grid and then move to specific squares in each &quot;hand&quot; and &quot;foot&quot; to collect canopic jars containing organs.  All four embalmed organs (stomach, intestines, liver, and lungs) are required for the mummy to reach the afterlife.  The first player to recover all four of the needed organs wins the game.&#10;&#10;Each grid square has a random chance (25%) of containing a beast; this is determined when the first character moves into the square.  Beasts, if encountered, must be defeated to proceed.  Individual mummies can take damage and be destroyed (the player loses and drops out of the game).&#10;&#10;The primary innovation of the game involves player movement.  Players must move in a &quot;conga line&quot; pattern, following exactly in the leader's footsteps, but one to three squares behind (depending on how many players there are).  The line leader makes all decisions and performs all combat.  If desired, the line leader can yield their position (when low on health, for example) and move to the back of the line.  Alternately, each player can cast three &quot;compel&quot; spells during the game.  Each &quot;compel&quot; spell forces the leader to move to the back of the line.&#10;&#10;The basic strategy is to remain at the back of the line (in safety) through the first three organ collections then to move (and remain) in the lead position for the final organ collection (thus, winning).&#10;&#10;The game supports single-player play, though this becomes simply an exercise of trying to move and survive to the end, rather than managing the &quot;conga line&quot; strategy.&#10;&#10;The game is provided as a four-page, print-and-play PDF document containing the rules and the game board.  It was distributed for free from various online sites.&#10;&#10;&mdash;user summary&#10;&#10;"
263062,,
263063,https://cf.geekdo-images.com/SNxE_O2g9v1ubBCyYkYnLw__original/img/qXVf-OVJ9yLf9NcTanLh7GJhU8o=/0x0/filters:format(jpeg)/pic4370044.jpg,"Neolithic: Warfare Before the Beginning of Time is a very simple wargame designed for small numbers (six to ten per side) of opposing units using non-metallic and simple weapons and armors.  Units are either various types of humans or animals.  Each unit typically has some specific single quality (e.g., a Spearman has a very high morale level, etc.).  The game is limited to two opposing forces; players alternate taking turns.  Checks in the game (morale, hit, etc.) are made using one or two ten-sided dice.&#10;&#10;Units represent single combatants.  Morale checks are made for each unit under several circumstances; failed checks lead first to degraded morale, then to rout.  Movement is given in inches, and units may walk, run, or charge.  Rout (flee) movement is given in random inches.  During a turn, missile fire precedes m&ecirc;l&eacute;e and effects take place immediately (this gives considerable advantage to the player that moves first in the game).  Units sustaining damage can be killed or captured.&#10;&#10;The game does not use scale and any &quot;small&quot; figures (generally, miniatures or tokens) may be used.&#10;&#10;A player loses when all of their units are killed, captured, or routed.  Alternately, the players can agree upon victory conditions prior to the game (typically capturing specific units or routing a certain number of units to represent area control).&#10;&#10;The game was provided as a downloadable PDF document, and at one time also was hosted online in HTML format.&#10;&#10;&mdash;User Summary&#10;&#10;"
263068,,
263074,https://cf.geekdo-images.com/q6gvZ1t2Bq6EAl4fB4X4Jw__original/img/JMUo4a8wX0lFjx0WoVSssAGpQFE=/0x0/filters:format(jpeg)/pic4370411.jpg,"Travel back in time to an era where &ldquo;the king of the cartels&rdquo; ruled Colombia. Manage your own cartel and lead the production of &ldquo;parcels&rdquo; until they are sold in the US. Control your finance and become the best &ldquo;parcel&rdquo; producer or, alternatively, place your bet on marketing or transport. Specialize in different skills by increasing your power, finance, mobility or alliance to become the wealthiest criminal in history!&#10;&#10;In the game you will try to transport your &ldquo;parcels&rdquo; as quickly as possible and eventually sell them. Manage your cartel by investing money in production, transport, coordination or marketing. Use your money in the right way to make sure you have your &ldquo;parcels&rdquo; in Florida as quickly as possible. Do you have the right skills to take your place in the world as king of the cartels, like Pablo Escobar?&#10;&#10;Pablo Escobar: The Boardgame is an economical board game where players manage their cashflow and traffic flow of their products. The game is highly tactical, with a bit of luck and gamble. Players contain unique competence that differ each play session, so every game is unique.&#10;&#10;&mdash;description from the publisher&#10;&#10;"
263075,,
263079,https://cf.geekdo-images.com/0liy3CR9n-b3E8ywenR9Bw__original/img/iN0CEqN41JEE_iQZSSKx_8q0Wi8=/0x0/filters:format(jpeg)/pic4361502.jpg,"Solve a mysterious case at home in this intriguing board game, based on the popular Dutch TV series. Flikken is a dice rolling game where players solve a difficult case, while at the same time working to keep criminality under control and prevent the collapse of the city. Roll the dice, collect police tokens and place your forces in different zones to increase your control over the city. By controlling more zones in the city, players receive information about the mysterious case. &#10;Can you keep the streets safe and solve the case?&#10;&#10;FLIKKEN is played with 2 to 4 players and takes about 45 minutes to play. The game mostly contains luck and a bit of strategy.&#10;&#10;&mdash;description from the publisher&#10;&#10;"
263085,,
263089,https://cf.geekdo-images.com/WIlnh0nKLKkMqxj5l6kV-A__original/img/p3ht1Kq--anKtDmYaItCQ3TNQzU=/0x0/filters:format(jpeg)/pic4898225.jpg,"Zoocracy is a highly interactive and language independent political strategy game.&#10;&#10;Each player will lead one of the animal parties using a clever strategy and their best negotiation tactics to make it successful. Trust your animalistic instincts to win elections and hold political offices or plot and pressure the government from the opposition. In the end, whoever has implemented the most political goals, will win.&#10;&#10;Every round there is a parliamentary election campaign where players can spend their food tokens on different animal species to win their votes for the next parliamentary election. The parliament usually gets elected every other round and after that players have to form a coalition with a majority of seats in the parliament. Obviously players with a better election result have an advantage during these negotiations, however it is also possible for weaker parties to form a coalition against stronger ones. The players simply have to agree on how the government offices get distributed and which political goals will be implemented.&#10;&#10;In case the government lost its majority of seats in the parliament, there is also the possibility for the opposition leader to initiate a no-confidence vote against the current government. However to be successful this vote needs a majority of seats as well to elect a new government.&#10;&#10;Moreover there are also presidential election that usually occur every 2 rounds in a direct vote. Here the winners takes it all! The president can also implement a political goal of his party and has some further advantages.&#10;&#10;Finally, some random events may always shake up the situation and force the players to change their plans.&#10;&#10;-description from designer&#10;&#10;"
263094,,
263096,https://cf.geekdo-images.com/yuXb1JhwHnJFd60ukIHL9A__original/img/G4Kx3p02WanKTqlDXDwil7Aqpk8=/0x0/filters:format(jpeg)/pic4559665.jpg,"Unsolved Mysteries: El Ancora de Fuego is an adventure, survival, mistery and terror game for 1 or 2 players that takes place in Japan in 1902.&#10;&#10;It's 2018. William Carter is a Brooklyn detective who reopens and investigates unsolved cases, whose evidence was sinister and inconclusive or potentially supernatural. In his current case several mental patients escaped from an asylum and subsequently disappeared without a trace. Everything becomes darker as the investigation goes deeper and he finds evidence that the Y&ouml;kai, demonic spirits and shadows, live amongst us. The players will be the protagonists of Carter's 1902 unsolved case and will join him on his journey through the darkness to discover the truth.&#10;&#10;All the decisions made throughout the adventure will influence the development and the end of it. The game is designed to be played several times, since in a single game you can&rsquo;t discover all its content. The players will choose two characters at the beggining from the three initials, being the story different according to who they play it with and unlocking other characters as the story goes on.&#10;&#10;Each chapter of Unsolved Mysteries: El Ancora de Fuego is played on a board, using cards to represent places, interactions, objects and Y&ouml;kai, and six special dices whose result when thrown will determine the possible options to be made, each of them will be read in the adventure book. During their turn, players can explore and interact with their surroundings, move to other locations, use objects and defend themselves or flee from the Y&ouml;kai that will appear. Players should keep in mind their mental state, because the darkness lurks and they may fall into a nightmarish state in which their true personality is revealed. And when death comes, they can use the scarce Destiny Markers to avoid it ... temporarily.&#10;&#10;The story goes through several chapters, some of them optional and secret, more than five endings, more than 300 different interactions and more than 50 different proofs to find.&#10;&#10;Come and confront your fears in Unsolved Mysteries: El Ancora de Fuego!&#10;&#10;&mdash;description from the publisher&#10;&#10;"
263097,,
263098,https://cf.geekdo-images.com/TrRpgBJoyUoa_vISvgxqoQ__original/img/AgVvA6SP82oxqmF_V9aTgVazrSo=/0x0/filters:format(jpeg)/pic4994091.jpg,If you can not do the mime you can't solve the crime&#10;&#10;Read the clue then mime the murder to help solve the mystery! classic charades gets a wicked twist in this fast and furious update where you don't just have to guess whodunit but how and why!&#10;&#10;&mdash;description from the publisher&#10;&#10;
263099,,
263105,https://cf.geekdo-images.com/-N6emHAq0AWS3LRrM-d8hw__original/img/GOMzmM63w5Mizt0GQX1BdrhNEnI=/0x0/filters:format(jpeg)/pic4997693.jpg,"Ten years ago Sheriff P shooter was made sheriff of Dodgy city and helped to clean up the town.  To celebrate the 10th anniversary of his appointment a party is being thrown at Lil's last chance saloon where there will be plenty of whiskey, women, gambling and music - yoo hah!  But before the party is in full swing, shots ring out and the Sheriff is found dead outside the saloon.&#10;&#10;Host your own party to find out who was responsible for such a blast!&#10;&#10;&mdash;description from the publisher&#10;&#10;"
263107,,
263109,https://cf.geekdo-images.com/LUUXMJUneK0BGDf4ueYA1g__original/img/Dj4WyXq90ozw06CGuTsrDZHGOKo=/0x0/filters:format(jpeg)/pic4831964.jpg,Raymond revue owner of the famous chain of restaurants/nightclubs is enjoying himself at a friends birthday party.  He is on medication to enable him to keep (it) up with his young girlfriend&#10;but he suddenly keels over and dies.&#10;&#10;Host your own party to find out who wanted to cut his line.&#10;&#10;&mdash;description from the publisher&#10;&#10;
263113,,
263120,https://cf.geekdo-images.com/uCtAa8ITQybS6FRXoCR_zA__original/img/dwrPl0W4I-KlVeNuloJNCYAZx6Q=/0x0/filters:format(jpeg)/pic5345823.jpg,"How I expect the synopsis to sound when it's actually done:&#10;&#10;Traverse caverns full of monsters, forests full of traps and towers full of rats.&#10;&#10;This roguelike dungeon crawling adventure for 1 to 5 players features customizable characters, an innovative swarm mechanic, and endless fun.&#10;&#10;Do you like old school Gauntlet? Experience? LOOT?&#10;Players take on one of the 6 elemental playstyles. The Martial Knight, The Holy Priest, the Nature Druid, the Clockwork Gunslinger, the Shadow Necromancer, or the Arcane Mage are playable characters in the base game. And don't let that stop you from playing the way you want to play! Earn access to other classes through XP gain and continue to defeat wave after wave of enemy.&#10;&#10;The game is a tactical exploration adventure where the players play cards to attack monsters. Each card played goes into a cooldown row to be used later, or the player can burn their highly coveted bits to cool them down faster. Through exploration, the players will reveal monster spawner tiles in search of the exit tile. Once the players decide to exit the dungeon they must face the second level, full of harder monsters and better loot. After exiting that level, the dungeon's boss must be defeated if the players wish to keep the loot they've gained thus far. If the players die at any time, they lose their gear and can try again.&#10;&#10;The base game comes with (at least) two dungeons that are different each time you play. Completing a dungeon will allow you to purchase more gear for another run.&#10;&#10;Honestly, we're still playtesting the hell out of this game, so everything here is subject to wild changes. Including the theme. I'm not 100% sold on fantasy.&#10;&#10;"
263121,,
263130,https://cf.geekdo-images.com/tTSXu9tnqE0Wb1Ti9ZFp3w__original/img/lBJ2HiE4_bAwS4xECEFpHclB6BI=/0x0/filters:format(jpeg)/pic4364866.jpg,"Blindsight is a party game in which you can only see and play the cards that are in your opponents' hands. The main objective is to get rid of your own cards.&#10;&#10;Blindsight is easy to learn as the basics are all about playing adjacent numbers and alternating the colours. You have to continue playing until there are no more cards to play, unless you can find a way to end your turn early. Which helps as you are trying to empty your own hand. When playing Blindsight in a group you will immediately notice there are always an extra pairs of eyes monitoring your every move, this give the game a cooperative feel.&#10;&#10;There are four types of special cards in the game; they all have their own unique and usually quite surprising effect on the game. Cards that might help you the first time; can turn against you the next time you play them.&#10;&#10;With the regular game play there are three additional variations to play. You can increase the difficulty by bringing the symbols found on the cards into play. Or you can play a last man standing variation in which you are trying to get rid of the opponents' cards instead of your own. Or combine both variations.&#10;&#10;&mdash;description from the designer&#10;&#10;"
263131,,
263133,https://cf.geekdo-images.com/vngMHTheuOB097sMDtdycA__original/img/I67f9r4Ov9SLrYh7iydLtnXVFP8=/0x0/filters:format(png)/pic4362029.png,"The new virus outbreak destroy most of the civilization. The laboratory all around the world has been destroyed except the one in the Nowhere town. This laboratory is about to find the vaccine to cure the virus. However, one of the scientists has been controlled by the virus. Will the vaccine be discovered first?&#10;&#10;V-Virus is a simulation party game. The players will take a role as scientists who try to protect themselves from the virus and try to buy time for the vaccine to be completed. No one knows who is the infected one. Maybe all of your friends are already one of them.&#10;&#10;&mdash;description from the publisher&#10;&#10;"
263153,,
263155,https://cf.geekdo-images.com/1PD-BSVQYdVxePE-WuqO6Q__original/img/88ppEd-rstRshSzenDKwQh27Ba0=/0x0/filters:format(jpeg)/pic4463136.jpg,"The Key is missing, and it is up to the players to find it! The team leader tries to communicate with the other players, proposing clues by indicating their degree of affinity &mdash; strong medium/weak &mdash; with the object that the team must find. With good team-play, the other players remove the wrong cards, step by step, until the Key is all that remains. Removing the Key results in instant defeat, so be careful!&#10;&#10;One Key is a family game for all kinds of players, a light game that offers a co-operative experience based on the association of ideas and deduction. All the objects are like little universes of their own. Find the right one to solve the enigma! One Key is best played with an app with a three-minute timer and background music to add tension to your games.&#10;&#10;&mdash;description from the publisher&#10;&#10;"
263160,,
263163,,
263166,,
263168,https://cf.geekdo-images.com/IATFSdGTl3ZREHJzRTMDNQ__original/img/vYg4O5Po3MkD2k3aMIN96BO07eU=/0x0/filters:format(png)/pic4875469.png,"For centuries, the renowned Paradox University educated the best masters of time ever. This year, after the retirement of Master O'Clock, there is only one vacancy to occupy and our seniors will face a final exam in which they will have to prove who is the Master of Time.&#10;&#10;The challenge facing our students is known as Test of paradoxes. Each student is sent to a different moment in time and access to a time machine, so they can send travelers to their peers&rsquo; moment. But watch out, if the traveler finds himself in the same timeline a temporary paradox will occur and the thin fabric of time will be ripped apart. Create paradoxes on your piers&rsquo; timelines, avoid them in yours. Reveal yourself as a great Master of Time in Paradox University and relieve Master O'Clock.&#10;&#10;&mdash;description from the publisher&#10;&#10;"
263171,,
263172,https://cf.geekdo-images.com/zUr0wR7bPY2ApzJNP9l61A__original/img/J_Dm8FNQozLR7fEb6x64L8C2yAg=/0x0/filters:format(png)/pic4389264.png,"One player is the quiz master and shows one of the contained 24 scenes for one minute to the other players. Afterwards the quiz master takes the picture away and poses questions of rising difficulty to the players.&#10;They answer in secret whether the answer is &quot;Wrong&quot; or &quot;Right&quot;. Depending on the difficulty of the question, the players who are right gain 1 - 3 points for their answer.&#10;After all questions are answered, all players gain points on the main board, depending on how many points they achieved in the played scene. &#10;Whoever first reaches the final square on the main board, wins.&#10;&#10;&mdash;user summary&#10;&#10;"
263175,,
