bgg_id,image,description
281619,https://cf.geekdo-images.com/qDnW3_EgahWDQP28JKnmFg__original/img/nnEIY7tDek-ckFS3nSnesdFc9vw=/0x0/filters:format(jpeg)/pic6060136.jpg,"As winter blows in and ghosts start to appear, play &quot;tricks&quot; to the past, present, and future.&#10;&#10;As turns progress, your foes will play - out of order - to any of these time periods, and you will start to figure out who might &quot;lead&quot; each trick. Even though you can play to the tricks in any order, the tricks will resolve based on who was leading. Can you figure out who will be leading or manipulate the leader to set yourself up to win tricks?&#10;&#10;Points are awarded to whomever has correctly bid on the number of tricks they thought they'd win. If you&rsquo;ve played as many hands as there are players, the game is now over, otherwise keep playing! Whoever has the highest score and collected the most wreaths wins the game!&#10;&#10;&mdash;description from publisher&#10;&#10;&#10;Time Palatrix is a trick-taking game played in four rounds of three tricks each. First the cards are dealt out, and players bid on how many tricks they think they will win. Each player has a mat with three numbered spaces for cards, and on their turn plays a card in one of those spaces. If that card is the first to be played in that number space, it sets the suit for that space. Other players must follow suit on that space, or play on a different space. Once all three tricks are complete, the winners are determined, the cards are cleared, and the next round begins. Points are awarded if you correctly bid on the number of tricks you won.&#10;&#10;&mdash;user summary&#10;&#10;"
281637,,
281647,https://cf.geekdo-images.com/nvnrUR5YroWa72kqZyt4Tw__original/img/ctM4zp4Vqvd4x1dzue3IrT9Svew=/0x0/filters:format(jpeg)/pic5978543.jpg,The Galaxy is vast and full of wonder&#10;&#10;Academy Games introduces the 4X board game based on the hit video game Stellaris. Experience everything you love about Stellaris in a fast paced 2 hour board game for 2 to 4 players (up to 6 with the Empires Expansion).&#10;&#10;&mdash;description from the publisher&#10;&#10;
281649,,
281650,https://cf.geekdo-images.com/Sv1XfLbDtU58ubeER8a7WA__original/img/MV9r9VIB2bWwdu2KMVR9wK4UyoQ=/0x0/filters:format(png)/pic4782576.png,"PlusMinusOne is a simple roll-and-write game in which each player is provided with a scoring sheet and a pen. After an initial roll of dice, the players in turn roll in turn one or two additional dice and write the value of one die or the sum of two dice in a cell of a scoring grid.&#10;&#10;Players are only allowed to fill in cells that are adjacent to already marked cells and only if the value of the two cells are identical or differ by plus or minus one.&#10;&#10;At the end of the game, the players receive one point for each cell that contains a number matching the position of the cell within its column or its row and one point for adjacent cells with identical content. Rows and columns without matching cells (i.e., a row N without any cell marked N) result in minus points, and the players are also penalised for every turn in which they are unable to mark a cell.&#10;&#10;&mdash;description from the designer&#10;&#10;"
281653,,
281655,https://cf.geekdo-images.com/SjfNTsR84Ad--u5lo6HY-A__original/img/xMVJcFIcFMAECB2IWTh_mRG-o4w=/0x0/filters:format(png)/pic5316685.png,"This is the 4th ed of Phil Eklund's signature game High Frontier. It started with Rocket Flight (1999), a game with the vision to let &quot;Each player start as a spacefaring company in the year 2020 trying to make a profit in trade and technology development.&quot; Now that we are at that year, High Frontier has evolved into a modular system open to enthusiasts to keep it updated ever farther into the future.&#10;&#10;The Core Game is equivalent to the previous edition's basic and advanced rules, and includes Module 0 (Politics). It also comes with the beginner's game Space Diamonds (accessible to bright children), Race for Glory (introductory, including a playthrough), and a variety of solitaire and cooperative variants. The iconic map of High Frontier is the most comprehensive map of the solar system ever published! Since it is a delta-v map, it offers a completely different view of the accessibility of the worlds that orbit Sol. The cards and map have been expanded and produced in consultation with experts in the field, and the author himself is a former rocket scientist, and we can safely say this is the most accurate yet accessible game of space exploration/exploitation ever published. Transition rules allow High Frontier to work as an independent 4th stage in the Bios:Earth trilogy (Bios: Genesis, Bios: Megafauna, and BIOS: Origins) about the evolution of life on our planet.&#10;&#10;&mdash;description from the publisher&#10;&#10;"
281656,,
281657,https://cf.geekdo-images.com/88CpOxBud6HbqRe1DwsRXQ__original/img/d6x43VdAunTzsLuTzitd-vTiWXY=/0x0/filters:format(jpeg)/pic5428460.jpg,"Welcome to Malifaux, a twisted mirror of an alternate Earth in the 1900s; a world of gothic horror, Victorian structures, steampunk constructs, and wild west gunslingers. Rife with undead amalgamations, monstrous vengeful apparitions, and other creatures that bump in the night, these near-lawless lands are still worth treading for some, as the Soulstones deep within the cavernous catacombs are worth more than the sweat and blood it takes to obtain them.&#10;&#10;Malifaux Third Edition is a story-driven skirmish game that carries the events from the lore directly into the characters&rsquo; mechanics. With a streamlined hiring system, straightforward and updated rules that don&rsquo;t get in the way of the fun, and enough strategic depth to keep those mental gears turning for years to come, it&rsquo;s never been a better time to dive into the world of Malifaux.&#10;&#10;Seek your fortune, test your luck, and stake your claim in this fast-paced and brutal tabletop miniature skirmish game.&#10;&#10;No longer do you have to trust the fickle fate of a dice roll. In Malifaux, you use cards called a Fate Deck to lead your crew to victory. If strategy, tactics, and resource management can&rsquo;t help you achieve your goals, don&rsquo;t worry, as you can always Cheat Fate.&#10;&#10;&mdash;description from the publisher&#10;&#10;"
281658,,
