bgg_id,image,description
927,https://cf.geekdo-images.com/KBY3j3Hd7v9pHisx4gC9gg__original/img/9ZRI0sEVxF8GZymJYQF5xZQsBjo=/0x0/filters:format(jpeg)/pic723137.jpg,"In Lift-off, players rush to allocate resources for planetary missions.  Each planet is contested by two players, either (or both) of whom can add cards representing, for example, settlers, energy modules, terraforming, or mining to their side.  A given planet may provide mineral resources and a number of settlement points -- the minerals can be collected for victory points, and if the planet is sufficiently terraformed, the settlement points go to whichever player sent the most settlers.&#10;&#10;"
928,,
929,https://cf.geekdo-images.com/LVCXyZpkL6rPsouhWV3noA__original/img/t1NuvuH7uYwAnPYtrxRBqqQao8o=/0x0/filters:format(jpeg)/pic711236.jpg,"A light card game where players gain status by going out first.&#10;&#10;The 80-card commercial deck contains cards ranked from 12 to 1, along with two Jesters. Each card bears a number, which is not only its rank, but also tells you how many of that card exist in the deck. In other words, there are twelve 12s, eleven 11s, four 4s and a single card ranked 1. The lower the number, the better the rank.&#10;&#10;The deck is dealt out to all players and the object is to get rid of your cards as fast as possible. The hand begins with one person playing one or more card to the center of the table. The cards played must all be of the same rank (although Jesters are wild, and may be played with any other cards). Each player in turn must now either play the same number of cards of a better rank, or pass. Play continues around the table until everyone has passed; at that point, the cards are cleared and whoever played the last set of cards leads the next round. After everyone has gone out, the players are ranked. For example, the person who first got rid of all his cards becomes The Great Dalmuti. Players change seat position to represent the new hierarchy and begin another round.  The Great Dalmuti is generally played for many rounds.&#10;&#10;It is a commercial version of the traditional playing card game President (based on the Chinese game Zheng Shang Yu), which has also been reimagined as:&#10;&#10;&#10;    Dilbert: Corporate Shuffle&#10;    Pyramid Card &#10;    Scum: The Food Chain Game &#10;    Deathtrap Dungeon: Card Game&#10;&#10;&#10;"
930,,
931,https://cf.geekdo-images.com/7Q_67jlPHKgw3eO4ipmqZQ__original/img/vytapZvG732LhEJROBIryN5-R8k=/0x0/filters:format(jpeg)/pic6910811.jpg,"From the back of the box:&#10;&#10;Luck as well as strategy are important in this game. It starts out with the board filled with 36 coloured marbles in random distribution. Move by move players pick up marbles, trying to collect colours. Colour sets score higher!&#10;&#10;1. Each players has an arrow at the edge of the board, which he moves.&#10;&#10;2. The players take the marble which is at the intersection of the two arrows.&#10;&#10;3. This is the table of points: the higher the number of marbles in one colour, the higher the score!&#10;&#10;4. The board is easily prepared for each new round.&#10;&#10;Intersection, the original version, was played with 25 discs on a 5x5 grid.&#10;&#10;"
932,,
933,https://cf.geekdo-images.com/OD2vBZ3-KDniM_8Q8Yn4xg__original/img/KTRTPMWMt-7EblnSTfj3qr1NCQo=/0x0/filters:format(jpeg)/pic155228.jpg,"Players compete to assemble a jazz band in the French quarter. But this singer won't work with that drummer, or that trumpet player won't play in a banjo band, or this saxophonist jumps in value with a clarinet player. Try to assemble the best band. After round 8, players may start trading. The starting player is the best singer. If there's an argument, have a sing-off!  Nominated for the SdJ in 1990.  The German text on the cards makes this difficult to enjoy for non-German speakers.&#10;&#10;"
934,,
935,https://cf.geekdo-images.com/7fteorwhsAqtkGvkHW4W5Q__original/img/0ndHxvhDft2QKo7mkdfQCIsEPRE=/0x0/filters:format(jpeg)/pic159112.jpg,"Rail fans can experience the thrills of owning, building, and operating railroads in the land down under!&#10;&#10;Explore the outback, build your rail empire across mountains and deserts to build a fortune. But beware dangerous sandstorms and flooding rivers as you stretch your rails across this vast continent!&#10;&#10;Australia Rails is part of the award-winning Empire Builder&reg; series of games, but is a complete stand-alone adventure in the world of railroading. &#10; Using a specially designed board, you will use crayons to draw your rail lines.&#10;&#10;It is part of the crayon rail games.&#10;&#10;"
936,,
937,https://cf.geekdo-images.com/5GUkfeErHfKHTQNtEyxn9Q__original/img/5W461HhKXiqw6ZW1PN3iOp9G_d4=/0x0/filters:format(jpeg)/pic346580.jpg,"1825 is Francis Tresham's &quot;1829 revised&quot; 18xx game. It is released in 3 distinct modules, or units. 1825 Unit 1 and 1825 Unit 2 broadly cover the same area as the 1829 southern board. 1825 Unit 3 covers most of the remainder of England and Scotland, and with unit 2 will cover the same area as the 1829 northern board. Along with the units are a number of expansion kits, which introduce extra money, trains, tiles, companies, and phases. There are currently three, and will be four regional kits, which cover areas of England, Scotland and Wales not included in the three base units.&#10;&#10;The rules are largely 1829 with improvements. Survey parties are now optional, and track is built in much the same way as most other 18xx titles. The stock market is largely the same, but multiple leaps up the market are allowed if dividends are high enough. Trains can now run to, but not through tokened out stations, and company shares become available in &quot;bands&quot; of the same value. All shares in each band become available when one of the companies in the previous band is sold out.&#10;&#10;Play time varies enormously, depending on how much of the game you play. A single unit on its own will last 1 1/2 to 3 hours, and accommodate 2-4 or so players. Multiple units and expansions add to both the number of players and the playing time. Two units and all the expansions should accommodate 3-6 players (7 max. officially) and last for anything from 4 to 8 hours. All three units will work for 4-9 players, and a fair amount longer.&#10;&#10;"
938,,
