bgg_id,image,description
374142,,
374144,https://cf.geekdo-images.com/oJwPyVyhXFVDhYbaPfz_oA__original/img/BPd9jPMoUeSFZtkDM45A0O1BJW8=/0x0/filters:format(jpeg)/pic7264233.jpg,"Au Contact is a miniature ruleset for modern day combat, using 15mm or 28mm miniatures primarily. It depicts the harsh realties of modern warfare at the skirmish level.&#10;&#10;The rules are of medium-complexity, and can be adapted to solitaire play. There are two phases in one turn, an action phase (where platoons, squad and fireteams will shoot, move, use or repair equipments, etc), and management phase (where the players will heal their wounded, check morale, etc).&#10;&#10;Troops are divided in different based on their preparation, and their willingness to fight. In today's war, stress level is an important component, which the game takes into account successfully. Night combat, fog of war, and civilian presence can also be added for more realism!&#10;&#10;With 14 scenarios and 11 army lists (7 modern : American, British, French, Russian, different types of insurgents, and 4 Vietnam war lists), players have a wide variety of themes they can play with.&#10;&#10;"
374145,,
374146,https://cf.geekdo-images.com/9K5CgDTQYJrhMc66Nzpaag__original/img/ARcj9z6UxYQxZE2gRnpbSi1bF0g=/0x0/filters:format(jpeg)/pic7167338.jpg,"The players take turns one after the other.&#10;Each player moves his pawn round the board, from hex to hex as per the die result.&#10;Each hex describes an event and its result. You either gain or loose money.&#10;Each player uses his money to buy plastic pieces that simulate oil facilities and place them on the 6 slots of his property which is drawn on the board. Those pieces are oil wells (2 piecess - slots), gas tanks (2 pieces - slots) and oil tanks (one small and one big, one slot each).&#10;The player who accomplishes this first, wins the game.&#10;&#10;&ndash;user summary&#10;&#10;"
374147,,
374152,https://cf.geekdo-images.com/N1bAsuNgqxh8ty1kcHYqiA__original/img/9hoHvUQ4XtyHOHVCDOs0zdPuY3g=/0x0/filters:format(jpeg)/pic7415341.jpg,"In the early 1990&rsquo;s a Russian antarctic expedition began drilling through the ice to a fresh water Lake dubbed Lake Vostok.&#10;&#10;On Feb 2012 they succeeded in drilling more than 2,000 miles. It took more than 30 years.&#10;&#10;Many raised concerns of the risks of breaking a barrier to a lake sealed off between 15 and 34 million years. But someone made the call that breaking this barrier was worth the risk.&#10;&#10;Because the quantity of oxygen in Lake Vostok exceeds anywhere on our planet by 10-20X. Scientists predicted they would find new species that evolved far differently than any seen before.&#10;&#10;After the initial research was completed a conspiracy theory propagated online. One of the Russian scientists defected. He claimed a highly intelligent creature, a new organism, engaged with them and killed some team members. This is where our Vostok story begins.&#10;&#10;After a distress signal was received an unprecedented storm cut all contact with Vostok Station. As the storm raged on without any signs of letting up, multiple recon teams were sent. Your team is the only one to make it. After crashing 10 clicks away, you arrive at the aftermath of a massacre. Early into the reconnaissance you realize the story of the station goes much deeper.&#10;&#10;The game is based on a First Strike Combat System. Players must battle physically and meta physically. Players also learn to control insanity and weaponize it.&#10;&#10;An AI is provided to assist your team to off-set the intelligence of the new organism. The AI assists in many ways including scientific, weapon and ammunition recipes.&#10;&#10;There are several player characters to choose from with varying capabilities. Players are free to assemble the kind of team they prefer.&#10;&#10;Your team must fully explore the Russian station, re-establish communications, report back on the status and insure the chamber to the lake is sealed. Your team wins if they can make it the chamber and confirm it is sealed.&#10;&#10;&mdash;description from the publisher&#10;&#10;"
374154,,
374165,https://cf.geekdo-images.com/1mAK--k3sexAt3NCWZgRRQ__original/img/PyOCYkg1tKFy0peazu9yRem-n5w=/0x0/filters:format(jpeg)/pic7161806.jpg,"It's the UNO matching card game everyone knows and loves but featuring graphics from the video game Sonic the Hedgehog. Players still race to get rid of all their cards by matching color, number and symbol, but when someone plays a Wild Victory Lap Card, all other players must draw one card! And when a player is down to one card, they can't forget to shout, &quot;UNO!&quot;&#10;&#10;"
374168,,
374172,https://cf.geekdo-images.com/xwT7XuL0GJr2x8ktKqDd3A__original/img/NAkSUSv-6gEQo1JQit-vVJ6ic3o=/0x0/filters:format(png)/pic7335855.png,"The improv party game! Players assume the role of Actors performing in improvised scenes that are (almost) completely unscripted.&#10;Create hundreds of scenes on the fly on what's been described as &quot;the improving actor's toolkit!&quot;&#10;Generate scenes by drawing a Relationship and Location card, and grab a secret Script card for each player. Actors that can use their script before their scene ends gain a victory point! The first to 5 victory points wins!&#10;&#10;"
