bgg_id,image,description
342857,,
342867,,
342878,https://cf.geekdo-images.com/TRgLuJ5bbgzAiRmhCdYbsw__original/img/dXqqNv1GO8uMPOekWwQRttj_B0g=/0x0/filters:format(jpeg)/pic6324344.jpg,"Immerse yourself in ArtMASTERS-The Game: A fun, challenging competition between 2 to 4 Players ages 14+ to create famous paintings by famous artists one tile at a time! You don't have to be an artist, or even need to know a lot about art. Your game board Canvas is your guide. With each tile drawn, every Player can be an accomplished artist as a Masterpiece is revealed! It's all in the Tube.&#10;&#10;How ArtMASTERS is Played&#10;&#10;The Object of the Game is to be the first to complete a Masterwork painting in tiles on your game board, call Frame It! and score. 2 to 4 can play.&#10;&#10;You don't have to be an artist, or need to know a lot about art. Your game board Canvas is your guide.&#10;&#10;Draw Game tiles from the Tube.&#10;Decide which of three paintings to re-create on your game board Canvas.&#10;Tile-by-tile create a famous artist's Masterpiece.&#10;Be the first to complete a 3x4 inch painting in 12 tiles and call Frame It!  to score.&#10;Only the Player who calls Frame It!  for a completed painting scores for that round.&#10;&#10;The Game ends when a Player reaches 500 points.&#10;&#10;&mdash;description from the publisher&#10;&#10;"
342888,,
342894,https://cf.geekdo-images.com/B1h4rA9VVLB6-3NxDucMLw__original/img/jJI5CVB2dBH-5kzkiG0Q0dOuFi8=/0x0/filters:format(png)/pic6294970.png,"In Mythic Mischief, you play as a faction of Mythic Manor students competing to get as many of the other students caught by the Tomekeeper as you can without getting caught yourself.&#10;Each Faction has its own unique set of abilities to move around the board, move the other factions into the path of the Tomekeeper, and even alter the course of the Tomekeeper by moving bookshelves.&#10;Players are able to upgrade their Faction&rsquo;s abilities throughout the game by collecting powerful Tomes from around the library.&#10;The winner is the first Team to score 10 Mischief Points or the Team with the most points when the Tomekeeper finishes returning all of the Tomes after lunch!&#10;&#10;&mdash;description from the publisher&#10;&#10;"
342899,,
342900,https://cf.geekdo-images.com/EVfMwPiHmxDUvY32BbghBg__original/img/5hdiPHjIRQIFtAJETm4biy3ZfrI=/0x0/filters:format(jpeg)/pic7378384.jpg,"Earthborne Rangers is a customizable, co-operative card game set in the wilderness of the far future. You take on the role of a Ranger, a protector of the mountain valley you call home: a vast wilderness transformed by monumental feats of science and technology devised to save the Earth from destruction long ago. The story of Earthborne Rangers is presented as a branching narrative campaign consisting of a main storyline and a multitude of side stories. In it, you can choose to follow the critical path or to strike off on your own to discover the Valley's many engaging characters, mysterious ruins, and beings both familiar and strange.&#10;&#10;You begin by building a deck that reflects your Ranger's interests, personal history, and personality. Then, as you explore the open world and your story takes shape, you augment your deck with improved equipment, refined skills, and the memories of your journey.&#10;&#10;Each game session represents one day in the Valley, and you'll pick up in the same location on the map where you rested the night before. Your goal is to either complete one of your available missions or to explore the open world. The session ends when you're either forced to rest (through either fatigue or injury), or you choose to rest for the night.&#10;&#10;An individual game session is played in rounds, and those rounds consist of turns. On your turn, you perform one action: either play a card from your hand, or choose an action from a card on the table. Each action allows you to interact thematically and narratively with the world, and each time you take an action, the world comes to life around you. Predators stalk their prey, rain pours from the sky, rocks tumble down the mountain to block your path, and much more.&#10;&#10;&mdash;description from the publisher&#10;&#10;"
342901,,
342902,https://cf.geekdo-images.com/kf-bom3V6qZHIgCio9dODA__original/img/YHTcfW_APR0g7S0BJ4UvJsnRK-A=/0x0/filters:format(jpeg)/pic6293416.jpg,"Cook with family or friends a mystery menu to discover throughout the game. At the end of the game, taste your chef's achievement: a 100% vegan menu (starter, main course, dessert)&#10;&#10;Difficulty level: 2 out of 3 &ndash; Daily chef level&#10;Main ingredients: fennel, button mushrooms, apple  &#10;Other ingredients: passion fruit, lemon, oranges, vegetable milk, ground hazelnuts, chestnuts, mint, vegetable soy cream, cinnamon and flat-leaf parsley&#10;&#10;Gameplay&#10;&#10;     Choose your mystery menu according to your favorite themes or flavors &#10;     Build up your brigade of 2 to 6 players &#10;     Prepare your ingredients with the supplied shopping list &#10;     Gather your material with the supplied material list &#10;     Cook step by step and enjoy your chef's menu:&#10;&#10;&#10;While cooking, spice up your game and try to earn stars by taking up challenges, by answering quizzes or riddles slipped into your game.&#10;&#10;Once all the missions have been completed, have a good time while tasting your menu together.&#10;&#10;Winning conditions:&#10;The winner is the player or team who scored the most &quot;stars&quot;&#10;&#10;Each box contains numbered &quot;Mission&quot; cards, 1 shopping list, 1 equipment list, the rules of the game and its scoreboard.&#10;&#10;&mdash;description from the publisher (translated)&#10;&#10;"
342903,,
342904,https://cf.geekdo-images.com/97e775DYY5r6mUHCqdyCFQ__original/img/LT1Q4gDaSK0dKbUurG1XxlGouig=/0x0/filters:format(jpeg)/pic6293360.jpg,"Cook with family or friends a mystery menu to discover throughout the game. At the end of the game, enjoy your dinner aperitif with 5 appetizer bites.&#10;&#10;Difficulty level: 2 out of 3 &ndash; Daily chef level&#10;Main ingredients: Gruyere, hazelnut, chervil   &#10;Other ingredients: old-fashioned mustard, olives, mozzarella di bufala, mascarpone, parmesan, lemon, cherry tomatoes, crab, cumin seeds and smoked trout.&#10;&#10;Gameplay&#10;&#10;     Choose your mystery menu according to your favorite themes or flavors &#10;     Build up your brigade of 2 to 6 players &#10;     Prepare your ingredients with the supplied shopping list &#10;     Gather your material with the supplied material list &#10;     Cook step by step and enjoy your chef's menu:&#10;&#10;&#10;While cooking, spice up your game and try to earn stars by taking up challenges, by answering quizzes or riddles slipped into your game.&#10;&#10;Once all the missions have been completed, have a good time while tasting your menu together.&#10;&#10;Winning conditions:&#10;The winner is the player or team who scored the most &quot;stars&quot;&#10;&#10;Each box contains numbered &quot;Mission&quot; cards, 1 shopping list, 1 equipment list, the rules of the game and its scoreboard.&#10;&#10;&mdash;description from the publisher (translated)&#10;&#10;"
342905,,
342906,https://cf.geekdo-images.com/jE06pRV2fbyYV7mki1VSEw__original/img/RC3j26yYLJH3kLLWDGyO5ynAERE=/0x0/filters:format(jpeg)/pic6293420.jpg,"Cook with family or friends a mystery menu to discover throughout the game. At the end of the game, taste your chef's achievement: a 100% vegetarian menu (starter, main course, dessert)&#10;&#10;Difficulty level: 2 out of 3 &ndash; Daily chef level&#10;Main ingredients: parmesan, eggplant, apple    &#10;Other ingredients: olives, cr&egrave;me fra&icirc;che, tomato coulis or juice, orange blossom, lemon, red peppers, celery, button mushrooms, flat-leaf parsley and peppermint.&#10;&#10;Gameplay&#10;&#10;     Choose your mystery menu according to your favorite themes or flavors &#10;     Build up your brigade of 2 to 6 players &#10;     Prepare your ingredients with the supplied shopping list &#10;     Gather your material with the supplied material list &#10;     Cook step by step and enjoy your chef's menu:&#10;&#10;&#10;While cooking, spice up your game and try to earn stars by taking up challenges, by answering quizzes or riddles slipped into your game.&#10;&#10;Once all the missions have been completed, have a good time while tasting your menu together.&#10;&#10;Winning conditions:&#10;The winner is the player or team who scored the most &quot;stars&quot;&#10;&#10;Each box contains numbered &quot;Mission&quot; cards, 1 shopping list, 1 equipment list, the rules of the game and its scoreboard.&#10;&#10;&mdash;description from the publisher (translated)&#10;&#10;"
342907,,
