bgg_id,image,description
300428,,
300430,https://cf.geekdo-images.com/PKnJbk6ALunaf4jVZAxW_g__original/img/bBPuFlibxv1skzHkmPNofoSJQ_c=/0x0/filters:format(jpeg)/pic5203746.jpg,"Brave Men, Badly Led is a series of miniatures rules designed for quick but accurate recreation of the forgotten battles of the last three centuries.&#10;&#10;Utilizing miniatures and an innovative event deck, no two games are ever the same.&#10;&#10;Designed for 15mm forces, but can be easily adapted to the scale of your choice.&#10;&#10;No rebasing required!&#10;&#10;&mdash;description from the publisher&#10;&#10;"
300438,,
300441,https://cf.geekdo-images.com/Om6pZ6-O0Iq0x95gSywuJw__original/img/xZZf3GjbxbJKfsVdH2PCKu2LQtg=/0x0/filters:format(jpeg)/pic5203751.jpg,"Mission Command: Normandy is a set of World War Two wargaming rules for use with miniatures.&#10;&#10;The Mission Command approach:&#10;&#10;     Captures the essence of tactical and operational combat command from roughly company level to division level without real warfare's bloodshed, fear, death and destruction.&#10;     Models the differences in how different armies fight.&#10;     Reflects WW2 practice of tactical and operational command, control and communications.&#10;&#10;&#10;With Mission Command: Normandy, if you're handling a German Panzer Division, it will be a different experience from handling an equivalent British or American unit.&#10;&#10;Command, control and communications are not as abstracted as in most modern wargames - no command dice, no PIPs and no artificial 'fog of war' mechanisms. &#10;Each command of company level or above is given orders at the start which can be modified later, but orders are brief.&#10;&#10;Fog of war, imperfect information and sometimes confusion emerge naturally as players attempt to fight in accordance with national doctrines and complex tactical situations.&#10;&#10;&mdash;description from the publisher&#10;&#10;"
300442,,
300443,https://cf.geekdo-images.com/mYFDlE7M_SHyLGNY-MUhnw__original/img/2NkHGsPv-5TW6G1az-vzUMtD3yw=/0x0/filters:format(jpeg)/pic5203725.jpg,"Micro Melee is a rules system for recreating company level engagements of WWII.&#10;&#10;Although the basis for these rules is the Company, it all begins with the infantry squad.&#10;&#10;Each squad is rated according to the volume of fire it can generate. This rating is known as the fire power factor.&#10;&#10;The rules use a chit-based activation system, in which each chit represents ten seconds of worthwhile combat time.  &#10;The ensuing game-play is known as an action phase, and it includes identification, movement and combat for all activated units.&#10;&#10;The game represents a snapshot of the most important moments, and is in no way intended to chronicle an entire engagement.&#10;&#10;Micro Melee offers a tactical challenge that is rarely&#10;experienced on a gaming table.  &#10;It is written for 6-15mm miniatures, using a 1:1 ground scale.  &#10;This has been the hallmark of Britton Publishers' four rule sets.&#10;&#10;&mdash;description from the publisher&#10;&#10;"
300444,,
300445,https://cf.geekdo-images.com/mQyRbR89MAELp6VN9xtSEQ__original/img/v7dwMvkl7Xs39E1hOwRkgIFIX5M=/0x0/filters:format(jpeg)/pic5203737.jpg,"If you've played paintball, you've probably found it to be hot, sweaty and painful.&#10;&#10;Mini Paintball is none of those things!&#10;&#10;Let your table top be the speedball field, let your little lead people take the pain, and cheat just like players do in the real game!&#10;&#10;But don't let the Marshal see you do it or you could be expelled from the field!&#10;&#10;&mdash;description from the publisher&#10;&#10;"
300447,,
300466,https://cf.geekdo-images.com/eqrdrmEld0b2t1X136nXUw__original/img/IklZpGdZfAcfy6uythYSS6lTYJ4=/0x0/filters:format(png)/pic5203729.png,"SitzKrieg ohne Hass is an innovative fast-paced game placing the player in the role of the commander of a WW2 Corps or Army.&#10;&#10;The game is about command, control and planning. &#10;Good planning, effective control of your artillery, use of Division and Corps level assets, and use of the night turn to reorganise will all maximise your chances of success. &#10;And use your reconnaissance screen to uncover enemy forces and gain the initiative.&#10;&#10;A grid based battlefield regulates all firing and movement eliminating any micro-measurement. &#10;No record keeping is required.&#10;&#10;A Corps game can easily be fought through in three hours.&#10;&#10;&mdash;description from the publisher&#10;&#10;"
300498,,
300507,https://cf.geekdo-images.com/tdjDcBr0WVX0vNA6DLUMnw__original/img/p2JCzMIH77OJzotj1HJxhvVEyME=/0x0/filters:format(png)/pic5442525.png,"At Lances Point is a multi-period spanning tabletop wargame.&#10;&#10;These cut down rules will give you all you need to play a basic game of ALP to get a sense of what the full game will be. &#10;It combines cards with 15mm miniatures on a realistic gaming table set up to give you exciting and immersive battles of ancients right through to modern day. &#10;This initial phase will concentrate on ancient and medieval periods but on full release, there will be additional sets for Napoleonic, American Civil War and many more.&#10;&#10;The game combines combat cards with unit actions to give a unique game so be sure to get the card sets you need.&#10;&#10;&mdash;description from the publisher&#10;&#10;"
300509,,
300513,https://cf.geekdo-images.com/rzJUOy7n5V-eDdqBbnbKGQ__original/img/Hdh0SER10NkWHTsKoiLBq0DTjng=/0x0/filters:format(jpeg)/pic5203639.jpg,"Ins bayrische Hochland (&quot;To the Bavarian highlands&quot;) is a vintage typical roll and move board game about traveling through the Bavarian highlands. The first player, who cross all 80 stops first wins the game.&#10;&#10;&mdash;user summary&#10;&#10;"
300521,,
300523,https://cf.geekdo-images.com/xUqDKY0EXWLQwvtIV7VszQ__original/img/LFbbf8M9wOmFHUbKKdxtfbrBmno=/0x0/filters:format(jpeg)/pic5464715.jpg,"A &quot;roll and write&quot; version of the popular Biblios.&#10;&#10;The life of a monastic scribe is not easy.  Every day you spend long hours in the monastery copying books, praying, and performing tasks. Through hard work and prayer, earn the abbot&rsquo;s trust and display your dedication to the pious life.&#10;&#10;The object of the game is to score the most piety points.  The game consists of 8 days (i.e., rounds). In the first 4 days, players simultaneously roll their own dice (that show various book types, abbot influence and travel points) and may do so up to 3 times. After each roll, the players have 3 options: (1) to keep the dice as shown, (2) to reroll exactly one die or (3) to roll all the dice.&#10;&#10;Most of the dice are resource dice showing books monks are copying, but there are also abbot influence dice (abbot influences is accrued in the first half, but spent in the second half of the game), and a travel die (allowing a player's novice to go out into towns to do good works and find more books).&#10;&#10;In the last 4 rounds, players use their abbot influence to bid for a priority of tasks.&#10;&#10;This is a rare (if not unique) &quot;roll + write&quot; game that includes auctions and, unlike many roll + write game; it is highly interactive.&#10;&#10;After 8 days, the game ends and the players calculate scores.  As in the original Biblios, the relative value of books changes during the game, so players are unsure of which books will be most valuable until the end of the game.&#10;&#10;&mdash;description from the designer&#10;&#10;"
300527,,
300530,,"This is a complete set of rules with a scenario for a sample scenario for modern (as of 1969) naval warfare using: surface-to-air missiles (SAMs), gunnery, air, torpedoes and mines, etc.&#10;&#10;The rules cover game setup, damage assessment, and game play.&#10;&#10;The sample game gives the background and briefings and the two sides ORBATs. Then it sets out the plans of the two sides. It goes on to set out how the game is setup, managed and played.&#10;&#10;The rules are supported by numerous examples of the forms used to manage the game, such damage assessment flowcharts and surface to air missile assessment flowcharts. There is sufficient information for the modern wargamer to understand how the game was conducted or to recreate the games for themselves.&#10;&#10;reprinted without any updates in 2019 as &quot;United States Naval War College Manual Wargaming (1969): Wargames at the Start of the Missile Era&quot;&#10;&#10;"
300531,,
300532,https://cf.geekdo-images.com/0sQL0KJYAX30uBX1A-oaqQ__original/img/SfEKFrYps29YDLX-Ydtt0p7B_H8=/0x0/filters:format(jpeg)/pic5997731.jpg,Your hero is on an island fighting against the heroes of other players. The game propose you 6 heroes that got different skills.&#10;The island you're on is made of tiles from 4 types:&#10;&#10;     Volcano&#10;     Beach&#10;     Jungle&#10;     Lagoon&#10;&#10;&#10;Each type will provide bonuses or weakness to your heroes.&#10;&#10;As a &quot;Battle Royale&quot; game you will loot weapons and objects on the map to better fight against your enemies.&#10;&#10;
300539,,
300543,https://cf.geekdo-images.com/NjOSIkcF_TCuJIQQXubT_Q__original/img/TxU_qk50aHHK6NpkmBH7_pI_pZA=/0x0/filters:format(png)/pic5234497.png,"Made the Cut! is a statistically accurate shot by shot simulation of the PGA Tour. Each of the 2019 set golfers are unique and will perform according to various individual golf statistics provided they play a similar golf schedule as in real life. Each golfer was rated for their driving ability, ability to hit greens, short game and putting. The courses have been rated for each round of play and each hole, based on the 2019 statistics. This helps capture easy or tough pin placements; good or bad weather conditions and easy or hard holes in general.&#10;&#10;Made the Cut! includes a risk/reward strategy option for the player when taking approach shots to the Green. You can choose to play standard, with no adjustments to the Golfer card or you can choose to Pin Hunt (PH) or Safe Play (SP).  PH reduces golfer&rsquo;s chance to hit the green in regulation, but if they do, the golfer has a greater chance of sinking the putt. However, a missed Green is on the &ldquo;wrong side&quot;, adding pressure to golfer&rsquo;s Short Game play. On the other hand, a golfer choosing to SP will find it easier to hit the green in regulation, but leave a longer than normal putt. However, a missed Green is on the &ldquo;right side&rdquo;, taking pressure away from golfer's Short Game play.&#10;&#10;Play a single golfer through his 2019 PGA Tour schedule, maybe just a handful of contenders or all players that Made the Cut! Play only the Majors, a handful of events or the entire season.&#10;&#10;The 2019 PGA Season Set includes approximately 260 golfers who earned at least a single Fedex point throughout the 2019 season AND played enough holes to record accurate statistics. It also includes courses and tournament information for all 44 events played out each weekend of the 2019 PGA Season, including complete fields!&#10;&#10;&mdash;description from the designer&#10;&#10;"
300544,,
300553,https://cf.geekdo-images.com/83MjCV8MmhImrZ1Vjwf0Qw__original/img/2aRCJOG341GF1vP1PasdavIrEY0=/0x0/filters:format(jpeg)/pic5207004.jpg,"One player (Perry Clifton) pursues up to 4 burglars. Each piece moves on it'ts own track. Movement is determined by a die.&#10;Each space on the game board represents 1 minute. The burglars have a 10 minute headstart. If Perry Clifton overtakes a burglar, the burglar is caught and eliminated from the game. If a burglar reaches space 88 he has escaped. Perry Clifton may use up to 10 stop-chips to put on the track in front of the burglars instead of rolling the die to move himself forward. The burglars may only pass the chip if they land on the same space it occupies.&#10;The results of the game are documented on a piece of paper. After each player has played Perry Clifton once, the results are compared and the player who caught the most burglars in the shortest time wins the game.&#10;&#10;&mdash;user summary&#10;&#10;"
300555,,
300556,https://cf.geekdo-images.com/Y1B8ZYoZhRnDivsFbQA2-Q__original/img/gfiAGqiXNvZSBcesRZne-Vxsjcc=/0x0/filters:format(jpeg)/pic5205952.jpg,"&quot;Pop Pop Pop Pop Pop Pop! Stick this suction cups to the translucent honeycomb board and try to get six in a row before your opponent!&#10;&#10;Start with a giant clear playing board, then start strategizing. You&rsquo;ll be sticking here and sticking there as you lay out a few options to Stick Six of your own, all while blocking the other players. Whether it&rsquo;s in a circle, a straight line, or a diagonal &ndash; the first player to stick six in a row wins!&quot;&#10;&#10;&mdash;description from the publisher&#10;&#10;"
300572,,
300573,https://cf.geekdo-images.com/nWRFK4NAUtg2MJbC1CDK7A__original/img/egPdonIDNvKhjxsizPZec1UwWNo=/0x0/filters:format(jpeg)/pic5218537.jpg,112 cards that can serve as an expansion to Hobiti or a stand-alone game.&#10;&#10;
300575,,
300576,,"GeekmeQuiz: Le Retour will test your geek culture. Choose your specialty from 6 themes: cinema, comics, japanimation and manga, video games, literature and TV shows. Combine your skills with those of your friends to answer many questions!&#10;&#10;"
300578,,
300583,https://cf.geekdo-images.com/T1O8_-6iPUDL3kn_Kh770A__original/img/SwNSUwudNY7mOHX3Pxx8DUiCEk0=/0x0/filters:format(jpeg)/pic5207472.jpg,"It's the first day of spring, and there's only one thing on everyone's mind &mdash; the Village Green of the Year competition! In just a few months, the judges of this prestigious contest will be visiting, and the village council have finally put you in charge of the preparations. With your newfound authority, you can show those snobs from Lower Aynesmore just what a properly orchestrated floral arrangement looks like!&#10;&#10;In Village Green, you are rival gardeners, tasked by your respective communities with arranging flowers, planting trees, commissioning statues, and building ponds. You must place each element carefully as time is tight and the stakes couldn't be higher! Split your days between acquiring and installing new features for your green and nominating it for one of the competition's many awards. Will your village green become the local laughing stock, or make the neighboring villages green with envy?&#10;&#10;&mdash;description from the publisher&#10;&#10;"
300584,,
300585,https://cf.geekdo-images.com/fOHV2jaL1jPZjZt-dDFptg__original/img/8LYTiX2qLVEnIZx31v2Xj7Dj5qY=/0x0/filters:format(jpeg)/pic5208523.jpg,"On April 30, 1863, 3rd Company, 1st Battalion of the Legion Etrangere fought hordes of Mexican Regulars at the Battle of Camerone. &#10;They Lost. &#10;But in losing they created the legend of Camerone, of single-minded dedication to the cause, even in the face of insurmountable odds. &#10;Camerone Day is celebrated by the Legion every April 30.&#10;&#10;In celebration of the 152nd anniversary, Pulp Action Library is bringing out The Wooden Hand of Captain Danjou, a game about grit, determination, and terrible accents. &#10;The players take on the personae of the French characters, and have all the odds stacked in their favor except one - there are too many Mexicans.&#10;&#10;The idea is not to survive, but to die in the best way possible!&#10;&#10;&mdash;description from the publisher&#10;&#10;"
300586,,
