bgg_id,image,description
21482,,
21484,https://cf.geekdo-images.com/2of-iCrKHOo58m-VCuhNeg__original/img/3MGixnWfGhTap8VhCxKbVXJf_Bg=/0x0/filters:format(jpeg)/pic137368.jpg,"From the web page-&#10;&#10;Overview:&#10;The Mayan calendar is one of the oldest and most accurate calendar systems in human history. Using no more than their knowledge of the Earth, Sun, and stars, the Mayans were able to tabulate days, weeks, months, and years from 3113 BC until December 21, 2012 AD. No one knew why the Mayan calendar ended on that date..&#10;&#10;On December 22, 2012, a small asteroid swung in from the outer solar system and clipped the moon.&#10;&#10;For over a year astronomers had been tracking the asteroid, but due to its small size had not thought it a serious threat. It proved, however, to have a much higher density than expected. Its impact with the moon imparted a distinct 'wobble' to the lunar orbit and ejected megatons of lunar material into Earth orbit.&#10;&#10;Scientists estimate the moon's orbit will return to normal in a few years. But, its erratic orbit will have catastrophic effects on Earth's biosphere during the first year. By the end of 2013, all life on the six northern continents will be extinct.&#10;&#10;Welcome to mankind's last year&hellip;&#10;&#10;Two versions of this game are available:  A PDF (Print and Play) version and a Vassal version.&#10;&#10;"
21485,,
21486,https://cf.geekdo-images.com/0F4XcoKDQkScbeb6UBwOUg__original/img/hwyQ8nd0IDgMETLE2lF9pDKhxV8=/0x0/filters:format(jpeg)/pic2299820.jpg,"From the rulebook:  &quot;Low Bidder is the business game that was originally developed for the 1964 Engineering Foundation Research Conference, and was initially presented in its session on 'The Strategy of Bidding.'&quot;  Players bid on a number of randomly selected construction jobs.  The low bidder wins the job and receives his bid, but must then pay labor and material costs for the job.  Labor costs are modified by a random card draw.&#10;&#10;Though the game is explicitly listed as 2-25 players, it's noted that 3-8 makes the best game.&#10;&#10;"
21487,,
21488,https://cf.geekdo-images.com/aX9aBKIGb0gfUeSBe8cjBQ__original/img/0Ncn9t1Wvu1g0MrAU9qeTiDZMo4=/0x0/filters:format(jpeg)/pic4240396.jpg,"Roughly translated as 'Robbers', this abstract battle game was known to be played by the Romans, and versions of the same game may well have been played before by the Ancient Greeks and Egyptians, and afterwards by the Persians. Games archaeologists and historians disagree hotly about just about every aspect of this game: board size, number and distribution of playing pieces, use of a king piece, age, priority, etc, etc; the list goes on. However, there is evidence that the game existed, both in literature and in archaeological finds. All this disagreement suggests that, as the game traveled out to the far flung regions of empire, it was altered and developed by gamers and gamblers.&#10;&#10;The basic Latrunculi consists of 1, 2, or 3 ranks of opposing pieces (the number differs), on a board divided into squares of a single color; the board itself could be 8x8, 10x10, 12x8, or variations thereof.  The move of the pieces is a matter for discussion: the rook's move, queen's move, king's move from chess, or one square orthogonally have all been suggested.  Capture is made when a piece has opposing pieces on either side of it. The winner is the player who captures all his opponent's pieces, although variations have been suggested, such as getting two pieces to the opponent's back rail.&#10;&#10;As noted above, many variations exist, including a version recently discovered in Colchester (the Roman capital of England, Camulodonum), which includes a 'king' or 'standard' piece. Games of the Hnefatafl family are probably further developments of Latrunculorum. BGG members will no doubt have disagreements, opinions, and variations to add to this 'base-line' summary.&#10;&#10;Moshe Callen is credited as a designer on this game for his work in researching, developing, and formalizing the rules of the game based on historical data for the nestorgames version of this game.&#10;&#10;"
21489,,
21490,https://cf.geekdo-images.com/B9UrccAiZy1RH5VVK_yWGw__original/img/VANQIPIdsyjEtu5EttAl1Xfl7ro=/0x0/filters:format(jpeg)/pic107859.jpg,Romance and Dating game based on the Japanese fascination with Blood Types and how they determine personality. Move around the board and find a suitable match from the available partners but make sure you use the &quot;Blood Tester&quot; to see if your &quot;ketsu-eki-gata&quot; match!!&#10;&#10;
21491,,
21492,https://cf.geekdo-images.com/TxslPuibukCPKcAQi2XGPw__original/img/8JWxHip6UiSxktb_k8sSUH1BLeY=/0x0/filters:format(jpeg)/pic107862.jpg,Kinchan no Shukan Kinyoubi or &quot;Kinchan's Weekly Friday Game&quot;. Based on the 1980's Japanese TV Variety show. Players move around the board answering questions and competing in several mini-games.&#10;&#10;
21494,,
21495,https://cf.geekdo-images.com/3OEYEk8CFHi1KFhJ0oNGJg__original/img/BYrKH1FmBbJyZx6Q3D4XWqKALjI=/0x0/filters:format(jpeg)/pic107869.jpg,Prepare for the perfect wedding day in this Japanese children's game. Race around the board collecting all the things necessary for your big event and the winner will receive the &quot;golden&quot; bracelet and the entitlement to lord it over her envious rivals until the next session.&#10;&#10;
21496,,
21497,https://cf.geekdo-images.com/7V4gRAD7DYeC8GlqG5qwVQ__original/img/EkcKn861Az4Fi_nQpCIO1Gnai2o=/0x0/filters:format(jpeg)/pic107871.jpg,"Japanese trivia game based on popular TV show from the early 90's where students competed to earn a trip to the USA. Contains over 2500 questions on American culture. Players take turns playing the role of quizmaster, the others must be the first to press their &quot;buzzer&quot; to be able to answer.&#10;&#10;"
21498,,
21499,https://cf.geekdo-images.com/p39MjYv7qCXOGFlkTEKcsA__original/img/emkGW2wRqa7lmGF0AxD20LfB8Js=/0x0/filters:format(jpeg)/pic107873.jpg,1997 by Tomy.&#10;&#10;Racing simulation based on the computer game. Players use random cards to power their vehicles around a variety of tracks. Each player and their vehicles have different levels of performance.&#10;&#10;
21500,,
21501,https://cf.geekdo-images.com/PrVnTqeeND_EkKfqjXZ6Lw__original/img/O3ymtl9j7GipuYZaxqfL0nESfYA=/0x0/filters:format(jpeg)/pic107879.jpg,Card game based on the popular Japanese dating show. Use the two decks (a couples deck &amp; an event deck) to build up a matching hand with another player and/or sabotage other players.&#10;&#10;
21502,,
21503,https://cf.geekdo-images.com/ulGWmOcFgMVQZUg6YlBMVQ__original/img/MCDgoiF-SAqfWfbaPvQrY91xEUc=/0x0/filters:format(jpeg)/pic4757838.jpg,"Set in a period where Rome is falling into military anarchy and the Empire is on the verge of collapse: the provinces independently elect new emperors, the military contend for territories and betrayals are the order of the day. This unstable climate is all you've been waiting for! Take on the role of an ambitious Roman general and fight for hegemony over the Empire. Engage new troops, launch your triremes to challenge your opponents. Build new centers of power. Only those who know how to best manage their army will become Emperor of the new Empire. To win a game of SPQRisiKo! you will have to accumulate the highest number of Victory Points obtained thanks to your presence in a greater number of Provinces.&#10;&#10;Translated from the publisher's website.&#10;&#10;&#10;Ambientato in un periodo dove Roma sta cadendo in anarchia militare e l&rsquo;Impero &egrave; sull&rsquo;orlo del collasso: le Province eleggono autonomamente nuovi imperatori, i militari si contendono i territori e i tradimenti sono all&rsquo;ordine del giorno. Questo clima di instabilit&agrave; &egrave; tutto quello che stavate aspettando! Vestite i panni di un ambizioso generale romano e lottate per l&rsquo;egemonia sull&rsquo;Impero. Ingaggiate nuove truppe, varate le vostre triremi per sfidare gli avversari. Costruite nuovi centri di potere. Solo chi sapr&agrave; amministrare al meglio il proprio esercito diventer&agrave; Imperatore del nuovo Impero. Per vincere una partita a SPQRisiKo! dovrete accumulare il maggior numero di Punti Vittoria ottenuti grazie alla vostra presenza in un maggior numero di Province.&#10;&#10;Original description in Italian, from the publisher's website.&#10;&#10;"
21504,,
21505,https://cf.geekdo-images.com/RUqp2IPxc_dqh9UlnURqXA__original/img/80WIgUnybp1Yg6VBzk_cBTFC7Qc=/0x0/filters:format(jpeg)/pic202318.jpg,"From the publisher's website:&#10;Lawsuit! is an educational game for adults and children ages 6 and up. Players experience and learn about the law as they make their way through law school, past the bar exam and into their own law practice and the courtroom.&#10;    &#10;The board is divided into 62 spaces. Players proceed through law school; the nitty gritty of running a law practice (hiring a secretary, paying office rent); and the ups and downs of bringing a case (preparing papers for court, going to trial). Players also land on spaces, where they are directed to pick cards describing all sorts of interesting and amusing (and family-friendly) case scenarios.&#10;&#10;When a card is chosen, a player must decide whether to accept the result or appeal it. On an appeal, a player may double or even triple his award -- or lose some or even all of it.&#10;&#10;Instead of advancing when it's their turn, players may also choose to settle a case by drawing a Settlement card. Like appealing, settling a case can result in gaining -- or losing -- part or all of one's winnings.&#10;&#10;Players may also double the stakes by buying into a partnership. All awards and costs are doubled for partners. Whether or not to become a partner is therefore a key strategic decision, and adds to the suspense and intrigue, as everyone wonders whether it will pay to have become one.&#10;&#10;"
21506,,
