bgg_id,image,description
3806,,
3807,https://cf.geekdo-images.com/46t3GDRIGEP6GG0t81iE-A__original/img/HoBNRbmhIo1TA1Tb7-uWZN0S8RQ=/0x0/filters:format(png)/pic2258833.png,(From the Introduction)&#10;&#10;Smokejumpers is a solitaire game simulating fire fighting efforts. The player assumes the role of a fire boss and must decide the most effective way of fighting a forest fire - both in terms of tactics used and value lost. Fire growth is governed by the game system with wind and fuel moisture content as the driving forces. The goal of the player is to contain the fire while keeping costs low and still be able to get home in time for supper.&#10;&#10;
3809,,"In Show Jumping, up to 4 players attempt to run their horse through a series of jumps, in the least amount of moves. Dice rolls are used to determine movement, but each player can maneuver their horse to the best possible point to attempt a jump. Jump cards can also be obtained and held, which can help a player go over a particularly hard jump. The jumps on the board can be set up in many different configurations, to make many different courses. The game can also be played solitaire, with the lone player attempting to complete a course in the fewest possible moves.&#10;&#10;"
3810,https://cf.geekdo-images.com/6cK4tleVAkxXp9qmYgKUwQ__original/img/uKmWSCKrCHSLQeQkdD8C0rL5coU=/0x0/filters:format(png)/pic5448637.png,
3811,,"Free web-published card game that can be found at http://www.xenomind.com/ludo/index.html (currently this page is down).  Made to be printed on business cards.&#10;&#10;Players are evil geniuses attempting to satisfy the requirements for performing &quot;Greater Experiments&quot;, such as building a robot army or mastering weather control.  Among the requirements are various ingredients, such as body parts or duct tape, as well as completing &quot;Lesser Experiments&quot;, such as building a mind control laser or harnessing a brain in a jar.  These lesser experiments also require ingredients, and once completed they can give players special powers (such as increasing their hand size).  Players may trade with other players for ingredients and whatnot on their way to world domination.&#10;&#10;"
3812,https://cf.geekdo-images.com/p04O3gPVocjJMFZM7HzpLw__original/img/j8sfhc3pl-XPn_BHkMZHABEzxQQ=/0x0/filters:format(jpeg)/pic7264345.jpg,
3813,,"You could call this a Jewish version of Monopoly, without all the houses and hotels to build.  Instead of Community Chest and Chance cards, you have Shlemiel and Shlemazel cards.&#10;&#10;If you have a little mazel with the dice, you could end up with 5 weeks in Miami Beach.&#10;&#10;Add a little Chutzpah, buy some smaltzy properties, avoid Tsoris and you could end up the Big K'nacker with all the Gelt.  If you lose, you get Bubkis.&#10;&#10;Unless you're a gonif and try and walk off with the Pushka, we'll all have naches.&#10;&#10;The perfect gift for Bubbe and Zayda.&#10;&#10;"
3814,https://cf.geekdo-images.com/ugS-HLIGYoKMc7JRwVu8kQ__original/img/DaJHlDBdTc7K6QRWtyuRMntUCD0=/0x0/filters:format(jpeg)/pic5072008.jpg,"Desert War: Tactical Warfare in North Africa, 1940-43, is an historical simulation of the tactical Combat in North Africa from 1941 to 1943.  The scenarios show several common situations involving German, British and Italian Units.  The combination of situations with varying forces allow an almost innumerable amount of different scenarios to be played.&#10;&#10;Desert War is basically a two-Player game. It is played in sequenced turns, during which the Players use a new &amp; unique simultaneous plotting and moving system to move their units on the map, have combat and attempt to achieve certain objectives. The game is played in Scenarios which are various mixtures of forces and objectives.&#10;&#10;The Western Desert, stretching 1,400 miles between Tripoli and Alexandria, was described by one German general as &quot;a tactician's paradise and a quartermaster's hell.&quot; Between March 1941, when Rommel's Afrika Korps arrived in Tripoli, and May 1943, when the last Axis troops surrendered in Tunisia, the conduct of the Desert War furnished the proof for that general's impression.&#10;&#10;Desert War is a tactical simulation designed to recreate the mechanized struggles which took place in the &quot;perfect&quot; tactical terrain of North Africa during World War II. The 22&quot; x 34&quot; two-color mapsheet depicts a composite desert battlefield on which the flat sands are sparsely interrupted by patches of rocky cover or slight differences of elevation. Each mapsheet hex represents a hundred meters of distance and each Game-Turn represents three and a half minutes of actual time. Four hundred die-cut units represent the Allied, German and Italian combat units that contest the differing Desert War situations and scenarios. Opposing infantry companies, supported by tank platoons and anti-tank and artillery batteries engage each other within the tactical game scale of Desen War.&#10;&#10;Desert War is a tactician's simulation tool. Those of you who have been following this series from PanzerBlitz and Combat Command: Tactical Armored Warfare, France 1944 through Red Star/White Star: Tactical Combat in Europe in the 1970's,  know that Desert War is a development of game you won't want to miss.&#10;&#10;Game Scale:&#10;Game Turn: 3.5 minutes&#10;Hex: 109 yards / 100 meters&#10;Units: Platoon to Company&#10;&#10;Game Inventory:&#10;One 22 x 34&quot; two-color map&#10;One single-side printed countersheet (400 1/2&quot; counters)&#10;One 10-page folded rulebook&#10;One Simultaneous Movement Plot pad&#10;Two Scenario &amp; Tables players aid sheet&#10;One 6-sided die&#10;&#10;Solitaire Playability: Low&#10;Complexity Level: Medium&#10;Players: 2 or more&#10;Playing Time: 2-4 hours&#10;&#10;"
3815,,"World War Two is a simulation on an army level scale of the European, North African and Middle Eastern theaters of operations from 1939 to 1945.  The simulation is primarily of land conflict with the secondary influence of naval and air forces.  The Game covers the entire war in seasonal turns.  Optional scenarios allow Players to choose starting dates in 1939, 1940 and 1941.  Optional rules all Players to choose from several depths of complexity.&#10;&#10;Additional rules exist for 4, 5 or 6 player versions.&#10;400 counters (includes blanks)&#10;&#10;"
3816,https://cf.geekdo-images.com/TDRB1bdjKaq-h7w7STNMiA__original/img/mKi2BI5iL86zc1_WpcLDGyVqJ_s=/0x0/filters:format(jpeg)/pic1344900.jpg,
3817,,"Players try to collect as many gems as possible using their 4 followers. This is done by selecting a die (1-3 or 4-6) and rolling and moving. However, there are interesting movement rules - no jumping over other followers; landing exactly on another gets another move, or sometimes a chance to steal a gem. There is also a hand management aspect, as to collect a gem, you have to have a card for it. Card swapping is done by getting a follower to the right place. Add cobras (blocking pieces) and snake charmers (to get past cobras) into the mix.&#10;&#10;"
3818,https://cf.geekdo-images.com/b5ku0ffAvzeBydiOUDVELw__original/img/iuyMzzLIsh8wu1Ns1_nPkfzcIS4=/0x0/filters:format(jpeg)/pic451300.jpg,
3820,,"This has been called &quot;a variant of Top Trumps set in the Star Fleet Universe,&quot; though it's closer to Whist because the trump suit is selected before the cards are.&#10;&#10;Each round a mission card is read, including winning criteria (see below). Each player then secretly commits a ship card to it from their hand of five.  The winner of the round is the player whose ship best meets the mission's criteria.&#10;&#10;Ships are rated for Space Combat, Marines, Diplomacy, Science, and Cargo.  Most missions will only use one of these (i.e., &quot;highest Space Combat wins&quot;) while some use two combined (i.e., &quot;highest total of Science and Cargo wins&quot;).  A few missions add special conditions; ships sent to defend against Gorn attack may not be Gorn, for example, while the Romulan Civil War excludes all but Romulans, and negotiations with alien pacifists go to the highest Diplomacy after Space Combat and Marines are subtracted.&#10;&#10;From the rule sheet cover:&#10;&#10;Star Fleet Missions is a card game played with two decks of cards:  Ship Cards and Missions Cards.&#10;&#10;Each Ship Card represents a starship.  there are 18 cards for each of six &quot;races&quot; (Federation, Klingon, Romulan, Gorn, Tholian, and Orion Pirate), for a total of 108.  (Race means &quot;nation&quot; or &quot;empire.&quot;)&#10;&#10;Each Ship Card shows the class (type of ship), the name of the specific ship, and five Ratings which are used to determine the suitability of a ship for a given Mission.  These Ratings vary from 1 to 16.&#10;&#10;The other two Ship Cards represent starships with Legendary Captains and are the most powerful Ship Cards in the game.  All five Ratings are 20!&#10;&#10;Each Mission Card describes an exciting mission on which you will send one or more starships.  Each Mission Card describes the Mission, tells how many ships to send on the Mission, provides any special instructions, and describes how to &quot;win&quot; that Mission (i.e., which Ratings of the ships sent will be used to determine which ship performed the best.)&#10;&#10;"
3821,https://cf.geekdo-images.com/FF3IqKHVHqCBM2CaAe7F2w__original/img/AfXWXpPBKhH3EyeWNfraYwDczTA=/0x0/filters:format(png)/pic7714281.png,
3822,,"Heroes of Asfar is a fairly simple card game of fantasy combat (for no stated reason).  Character cards each show an illustration, name, point value, usable weapon, and special abilities (such as spell casting, thievery, immunities, or bonuses).&#10;&#10;Each player begins with 6 random character cards, arranged into two ranks, and a hand of 5 weapon cards.  Players take turns hacking at each other's characters with weapon cards usable by their own characters.  The fray continues until one player has slain 150 points of opponents' characters.&#10;&#10;Spells, ranged weapons (reaching the second rank), and special attacks add spice to the game.  A &quot;Cast&quot; booklet is included, containing a paragraph of flavor text for each of the 60 characters.&#10;&#10;Expanded by:&#10;&#10;    Heroes of Asfar: The College of Magi&#10;    Heroes of Asfar: The Finieous Fingers Expansion Set&#10;    Heroes of Asfar: The Bag of Chaos&#10;&#10;&#10;"
3823,https://cf.geekdo-images.com/gieVuAgIImbRNmmwHVacUg__original/img/HHYvSOYnJPjCs67t-bPPOVR_PPY=/0x0/filters:format(jpeg)/pic44819.jpg,
3825,,"Breakthrough was designed by William Daniel 'Dan' Troyka in 2000 and originally played on a 7x7 board. After the size of the board was changed, it won the 2001 8x8 Game Design Competition, sponsored by About Board Games, Abstract Games Magazine and the Strategy Gaming Society. The game is simple but addictive -- the goal is to try to get one of your pieces to the other side of the board before your opponent does the same. For 2 players.&#10;&#10;"
3826,https://cf.geekdo-images.com/AoCLM5m4c7E5Qkgu5qVUuw__original/img/4zbB3R8kR2DbUmNJaIWA4Ju8Bso=/0x0/filters:format(jpeg)/pic67049.jpg,"Unlur, the winner of the 2002 Unequal Forces Game Design Competition (sponsored by About Board Games, Abstract Games Magazine, and the Strategy Gaming Society), is an abstract strategy game played on a hexagon-shaped tessellation of hexagons with eight hexagons on each side.&#10;&#10;Unlur is also a game of unequal forces -- each player has a different objective. Black wins if 3 non-adjacent sides are connected, white if 2 opposite sides are. Thus black's goal is harder; to compensate, black will begin with some pieces already on the board. Initially, players do not yet have assigned colors; they take turns each placing a black piece on an empty hex. Either player may instead pass to become black (when they feel black has enough pieces on the board); the other player becomes white and places a white piece, and they continue alternating turns placing their own color. Black wins by forming a Y (connecting 3 non-adjacent sides) but loses by connecting 2 opposite sides without a Y. Likewise white wins by connecting 2 opposite sides but loses by forming a Y without connecting 2 opposite sides.&#10;&#10;"
3827,,"A cute, mostly for kids game of trying to get through a castle and get to the exit. Movement is done by matching cards in your hand to spaces on the board. First one out, wins!&#10;&#10;This game was basically a remake of the game Dark Shadows, also by Whitman.  The &quot;Barnabas&quot; and &quot;Vampire&quot; cards were replaced with &quot;Creature&quot; and &quot;Monster&quot; cards in this version.  The layout of the paper gameboard was also slightly changed/improved??&#10;&#10;Re-implements:&#10;&#10;    Dark Shadows&#10;&#10;&#10;"
