bgg_id,image,description
7543,,
7544,https://cf.geekdo-images.com/m-tKUtIuD4ItxcX8EfEULQ__original/img/zRV-z0cGC_n4IutFBvpUnNou54Q=/0x0/filters:format(png)/pic1092325.png,"This appears to be a simple dice game produced to be handed out on an airline (American Airlines).&#10;&#10;The centerpiece of the game is a tote board that cross references dice rolls with club selections. Players may choose from one of six golf courses identified in the accompanying brochure: Concord, Greenbrier, Torrey Pines, Canyon Country Club, Indian Wells, and La Costa. Each course is listed along with the yards to each hole and the par.&#10;&#10;Each roll of the dice counts as a stroke and all shots are recorded on the included score sheet. Rolling doubles allows a player to roll again, possibly holing the shot.&#10;&#10;The box bottom has a felt liner to allow players to quietly roll dice on those long airplane trips to the links!&#10;&#10;"
7545,,
7546,https://cf.geekdo-images.com/GSWLmcvpDpBuBdd3ihcb1w__original/img/w9Q8fviYY2tG64_Hs9NHPJOqXYw=/0x0/filters:format(jpeg)/pic136327.jpg,"A chess-like science fiction themed game. The game board represents the planet Elkos and is broken up into a series of hexes with four different types of terrain: Flatlands, Rough, High plateaus, and bunkers.&#10;&#10;There are four different types of pieces corresponding to the four Elkosian &quot;races&quot; of the planet. The Etons move in a straight line and are blocked by anything but flat terrain. The Artilla Squads also move in a straight line, but may traverse flatlands and rocky terrain. The winged Ariel Bombers may traverse any terrain, but fly short distances - they also carry bombs to bombard the opponents. Finally, the Dominator Lord (one per side) moves up to three hexes but may not ascend plateaus. Its special ability however is to convert any opposing piece to its side by moving next to it.&#10;&#10;An interesting twist to the game is that the game board may be altered through the use of bombs. When a bomb is dropped, the owning player may use one of 14 &quot;tri-hexes&quot; to alter the landscape, thereby making previously impassable terrain passable.&#10;&#10;The game ends when either the opposing Dominator Lord is killed, one side no longer has pieces other than the Dominator Lord to move, or a stalemate is reached.&#10;&#10;Game components are mostly card stock, three color printing on the board.&#10;&#10;"
7547,,
7548,https://cf.geekdo-images.com/_oTWUg_xEEhQ2-DaB5KuuA__original/img/hGyzA7Ni7iot3sL1yJsIipF4jeg=/0x0/filters:format(jpeg)/pic132124.jpg,"The object of each round is to connect and extend the &quot;track&quot; using as many track cards as possible before the opponent gets off the end of the track and escapes.&#10;&#10;Hoo-Dee-Nee comes with 20 heavy-duty &quot;track&quot; cards each with a straight line, a 90-degree line or a &quot;T&quot; intersection. Each line has one or more red circles on it. On each turn, the track-laying player chooses one of three available cards to add to the board, extending or blocking a track. The opponent then rolls the die and moves that many circles on the track. The escaping player may double back on subsequent turns.&#10;&#10;Scoring is simply the number of cards the first player was able to place before the opponent escaped from the board. Players alternate positions for subsequent rounds. A game is usually five rounds.&#10;&#10;"
7549,,
7550,https://cf.geekdo-images.com/imYyzYo0W5J82hodHgt1kQ__original/img/ND9H5E1sPyc9KQVQTeUHEwL9M1g=/0x0/filters:format(jpeg)/pic196440.jpg,"From back of box:&#10;Eight of Pine Valley's most colorful characters await the arrival of their host at a dinner party held at the elegant Chateau Restaurant.  But high spirits soon turn to astonishment as Detective Trevor Dillon announces that their host has been murdered!  Which &quot;All My Children&quot; suspect is guilty of committing the crime?  You and your dinner guests will enjoy hours of suspense and intrigue recreating eight of daytime television's most tantalizing roles and figuring who among you is the murderer!  All you need is a sense of humor and a willingness to take a lighthearted attitude toward blackmail, sex, larceny, deceit and murder.  Just add eight suspects and the food.  This &quot;All My Children&quot; special edition episode of How to Host a Murder supplies the rest!&#10;&#10;"
7551,,
7552,https://cf.geekdo-images.com/-RAqGpK_bEYRzyff7Ang6A__original/img/5xA_P9rx7A_0ecQ_M7HQPp_oQMk=/0x0/filters:format(jpeg)/pic1222146.jpg,"Based on the beloved NPR quiz show hosted by Michael Feldman, Whad&rsquo;Ya Know? is a fast, funny party game that blends quirky trivia, persuasive banter, and audience participation.&#10;&#10;Each round, a rotating player becomes the host (placing the Michael Feldman bobblehead in front of them), reads a multiple-choice trivia question, and steps back while the rest of the table plays. The two players adjacent to the host become &quot;contestants,&quot; while the others act as the &quot;audience.&quot;&#10;&#10;Audience members choose their answer&mdash;A, B, or C&mdash;then must use logic, humor, or sheer nonsense to convince the contestants to pick their choice. Even if it's wrong, persuasive audience members can still earn points. Contestants then vote, and scoring chips are handed out based on correctness and influence.&#10;&#10;With a perfect blend of trivia and table talk, Whad&rsquo;Ya Know? invites everyone to play smart&mdash;or bluff brilliantly. Knowledge optional; charm required.&#10;&#10;"
