bgg_id,image,description
329607,,
329613,https://cf.geekdo-images.com/bRwdqGeW3Rgaqlu26L7NoA__original/img/04Hfr77V8-FOoKEcVtCz0hAS-jA=/0x0/filters:format(jpeg)/pic7935271.jpg,"A solo dungeon delve game where you adventure through a series of printed dungeons with you hero with the aid of a pencil and a die.&#10;&#10;Encounter monsters, obstacles, and collect coins. Venture far and deep in this solo dungeon delve, roll and write, adventure.&#10;&#10;The basics:&#10;&#10;Each book is unique, because:&#10;Each page is randomly generated&#10;Play wherever, whenever&#10;&#10;Gameplay is simple but entertaining: you roll a 6-sided die to determine how far you'll move each turn. Then pick a direction, draw a line, and interact with anything on that line, be it a monster (ouch!) some treasure (nice!) or a teleporter (cool!).&#10;&#10;Customize your character, roll your way through each floor, and get items at the shops sprinkled throughout the game. There's even a page in the back to track stats like how many times you died -- so if you die, don't worry! It's all part of the adventure.&#10;&#10;-description from Kickstarter Campaign&#10;&#10;"
329617,,
329618,https://cf.geekdo-images.com/0Lt_PdQB1hJk2WGZybVeqg__original/img/GAmEUKQr2lrVw62nkg-GjGZy0oE=/0x0/filters:format(png)/pic5942164.png,"A Simple yet strategic tile laying, pattern making competitive puzzle, for kids and adults alike. Be the first to arrange tiles in such a way that an unbroken line of your chosen color connects the outer tiles of the (three-by-three) grid. You will be placing, replacing, switching, rotating and blocking tiles during play. It is a puzzle to solve and a race to solve it first.&#10;&#10;Gameplay&#10;&#10;Players take turns placing tiles on an imaginary invisible grid of three by three (3x3) with the goal of connecting the lines on the tiles. You want to connect the lines of your color around the outer edge of this imaginary grid. And at the same time preventing your opponent from connecting theirs.&#10;&#10;As you place a tile, if there are tiles on the table, you must place it adjacent to another tile, horizontally or vertically. As soon as there are three tiles in a row or column, this sets the outer limits. The end result should be a three-by-three square of tiles.&#10;&#10;As you play, you could do other actions instead of placing a tile, like rotating a tile, switching place between two tiles or replacing a tile. In addition to these four actions (placing, replacing, rotating and switching) you may always lock a tile at the end of your turn. You do this by placing your player marker onto the tile in question.&#10;&#10;The winner is the first to have an unbroken line of their color connecting all of the outer tiles of the grid.&#10;&#10;-description from designer&#10;&#10;"
329621,,
329625,https://cf.geekdo-images.com/j-QjfHW9GisHQ6kKYjQx6w__original/img/u7fbakIVNcO-51huttR7xjsZF_E=/0x0/filters:format(jpeg)/pic5935571.jpg,"In this fast moving 2-4 player tile game you compete to complete large triangular 'frames' using four smaller triangular tiles to score.&#10;&#10;Each triangular tile has a number in each corner (1, 2 or 3). The corners of the four tiles must match each other when they go into the large frame.&#10;&#10;A players turn consists of two parts: completing frame(s) and scoring.&#10;&#10;To complete their frames, a player either 'draws' two facedown tiles from the tilepile or 'swipes' one faceup tile from another players uncompleted frames. A swiped tile gets a 'swipe token' put on it to keep it from being swiped by another player. Each player only has two swipe tokens to work with, so be judicious on the swiping.&#10;&#10;Scoring is done once a frame has all four tiles placed in it. That makes it 'complete', and the tiles become un-swipe-able. The player moves their completed frame to the center of the table to corner match with other frames already in the center. The numbers in the center of the matched edge do not need to match, but there is a bonus if they do. Once a frame is moved to the center, any swipe pawns are retrieved by the player to be used again later.&#10;&#10;The game is over at the end of the turn when the tilepile is emptied. Each player subtracts one point for every tile infront of them in uncompleted frames. High score wins.&#10;&#10;Strategy hints:&#10;Generally it is better to draw than swipe unless you are completing a frame.&#10;&#10;If you are way ahead on points, it is better to draw down the tilepile to bring the game to an end.&#10;&#10;Frames are scored on the corner numbers, so when possible put your higher numbers in the corner of the frame.&#10;&#10;Always be building your frames with an eye on the frames in the center of the table. It does you no good to complete a frame if there is no place to put it and score.&#10;&#10;There are six of each of the eleven unique tiles. Towards the end of the game you can look around to see whether the tile you really need is still in the tilepile, or whether you need to swipe it from another player.&#10;&#10;-description from designer&#10;&#10;"
329626,,
329630,https://cf.geekdo-images.com/-oIRJMFDH2RUclpIwms0pw__original/img/-SAwipqIfWmWI95uHn5abpHIoEk=/0x0/filters:format(jpeg)/pic5960288.jpg,"This is a small, pocket-sized trivia game. It contains 50 cards with mental exercises. The backside of each card contains the solutions. Solve the exercises first and get the card. Player with the most cards at the end of the game wins the game.&#10;&#10;This edition contains 150 questions about bizarre facts that are as useless as they are entertaining.&#10;&#10;The title translates to &quot;Useless Knowledge&quot;.&#10;&#10;"
329631,,
329632,https://cf.geekdo-images.com/hR5X5oPYot6Dx_Qwcylflg__original/img/0z1J-CnrWlbbRz3VN4r3bw68xzk=/0x0/filters:format(jpeg)/pic5940874.jpg,"The successful mystery series &quot;Black Stories&quot; is also available in the &quot;scary-free&quot; version - for families with children from 8 years old. Instead of dark and scary it gets colorful and funny at the &quot;Black Stories Junior&quot;.&#10;&#10;Black Stories Junior: Detective Stories are exciting and tricky riddles for clever detectives. The players try to reconstruct the stories by asking, guessing and fiddling about.&#10;&#10;"
329633,,
329634,https://cf.geekdo-images.com/jvT25g6cOAngpSGGkvPhXg__original/img/hjcetH2nDo6eyujDqvSOPFUot0U=/0x0/filters:format(png)/pic6416125.png,"Tac-Tik is a board game similar to Pachisi or Tock. It is most popular in France.&#10;&#10;Players have to race their four wooden pawns around the game board to be the first to finish getting them all home. Movement of the pawns is determined by dealt cards instead of by dice. Each turn, players can play a card, and the value of this card determines how can they move their pawns. Some cards have special effects (1 or 10 can be used to place a new pawn into play).&#10;&#10;"
329640,,
329641,https://cf.geekdo-images.com/WvBv_O5_lkQPvIFl1pX9zQ__original/img/fQioPTP2HOgk-JKUjmcMlsUv_aM=/0x0/filters:format(png)/pic6256602.png,"King of the Pitch is a football board game played with boards, cards, cubes, chips and dice.&#10;&#10;Every team will have a board with eleven white players corresponding to the lower level. In one action a team can get players to improve their level team, exchange cards or cubes to increase their money or play a game in the central stadium.&#10;&#10;The box will become the stadium and the two teams playing in a game will have their suporters in it. Teams will roll the dice (the number of dice will depend on their level) to determine the winner of the games. Win or go home! if you win you stay and add a victory to your board.&#10;&#10;First team getting five win will be crown as the &quot;King of the Pitch&quot;.&#10;&#10;"
329644,,
329648,https://cf.geekdo-images.com/bd18E7AFk0tg0UWzJUrSoA__original/img/bo0PBgfxcg4svs7zi4EFS7Ox4R8=/0x0/filters:format(png)/pic7541868.png,"Before the birth of time itself, great abyssals patrolled the darkness, guarding the secrets of the unborn cosmos. Infernals held court in their fantastic ballrooms, connoisseurs of decadence and indulgence. And most unfathomable of all, the celestials shaped, guided, created and molded.&#10;&#10;In Primordial Secrets, players must send their obedient pawns to entreat these all-powerful titans for their aid and guidance, all while playing a strange and dangerous game of flamboyant intrigue. If a player's visitors have enough devotion, they will return with strong new allies, and with enough insight they could even uncover a dark secret guarded by a rival. Meanwhile, your deceitful hosts will try to lure the emissaries and party guests sent by your opponents to your sacrificial altar.&#10;&#10;The game ends when a player has collected six sacrifices or stolen six secrets, and the unborn universe shall be theirs alone to rule.&#10;&#10;&mdash;description from the publisher&#10;&#10;"
329650,,
329653,https://cf.geekdo-images.com/iIjPzlIj185InFZKqmpY_A__original/img/8sWkWE6JLZr7f7m6rU1vBsklX3w=/0x0/filters:format(jpeg)/pic6177593.jpg,"The plane crash of the notorious archaeologist Dr. Hanz, alongside all of his research, has been discovered. Your mission: retrace his steps to uncover what happened to the sacred Idol of Kapookan. Explore the surrounding areas and venture through the caves of Mount Kap to uncover all the secrets, mysteries, and solve the many puzzles left behind by the ancient Mayan people.&#10;&#10;Using the items found in the Mission: Maya game box, you'll need to solve all the puzzles you come across during your journey. Every card you flip will be a new area to discover, a new item to decipher, or perhaps a trap that ends up wasting your precious time. Solve all the puzzles and challenges to unlock the Lockbox and discover the Mystery inside.&#10;&#10;When you find a secret code or have the solution to a puzzle, you can enter it into the Code Input on the Game Page. If you get the correct answer, a message will pop up with further instructions.&#10;&#10;Components:&#10;70 Illustrated Playing Cards&#10;Dr. Hanz's Notebook&#10;Dr. Hanz's Business Card&#10;Polaroid&#10;Envelope with 24 Puzzle Pieces&#10;Burlap Pouch&#10;8 Coloured Stones&#10;6 Shattered Pieces&#10;5 Mayan Coins&#10;Scroll&#10;Locked Box&#10;Mystery Item&#10;&#10;"
329654,,
329659,https://cf.geekdo-images.com/Orbp8s6G3FPavt_bDk6urg__original/img/qDy9lxvzyVcY0l0pB7DiKl79UAw=/0x0/filters:format(png)/pic5938594.png,"Who doesn't like cloud spotting?&#10;&#10;In THE NEXT THING, playing stones represent clouds. Players take turns adding them to the board, and try to match the resulting combination to one of the displayed patterns.&#10;&#10;As a player realizes that one of the patterns is going to be matched soon, they can bet on it. When a pattern is completed, the bets are revealed and those who predicted it first get a reward.&#10;&#10;The game is over when all 7 stones from the prize pile have been taken or when one of the players runs out of stones. The player with the greatest number of stones wins the game.&#10;&#10;In THE NEXT THING you will need to use both your social and pattern recognition skills to guess what other players are betting on, and your wits to outsmart them.&#10;&#10;It is a fun, fast-paced game with a very simple rule set yet surprisingly complex strategies, suitable for both kids and adults.&#10;&#10;-description from designer&#10;&#10;"
329669,,
329670,https://cf.geekdo-images.com/RvyD6ptF9bCIVsScZaxxLQ__original/img/B7J3WEVQ6DSyHtr4p-i_9fa-l0Y=/0x0/filters:format(png)/pic5943803.png,"Pandemic: Hot Zone &ndash; Europe features the same nail-biting co-operative experience of Pandemic in which players win or lose together, but in a smaller form that you can take anywhere and play in a shorter amount of time. As members of an elite team, you use your character's unique abilities to treat cases, stop outbreaks, and research the cures. Discover all three cures in time to win! Add extra challenges with new mutation cards!&#10;&#10;&mdash;description from the publisher&#10;&#10;"
329671,,
329672,https://cf.geekdo-images.com/ClGXimEdwP4I5w0VDvUuog__original/img/f2Ck00NHv9Au3fnYkTujYRXQKOI=/0x0/filters:format(jpeg)/pic5959597.jpg,"In Cover Your Asps, players navigate the newly discovered Egyptian temple of Ombi Quadi to collect the treasures hidden within its inner chamber.&#10;&#10;Cobra-like snakes called asps are the guardians of the temple. Asps are ready to attack from myriad snake pits. These pits are surrounded by quicksand, which is impenetrable by foot.&#10;&#10;Use planks to build platforms to cover the quicksand and pits and get to the inner chamber. Navigate your pathways around granite slabs that raise and lower to block your path.&#10;&#10;Reach the center of the temple and escape with a valuable treasure, but beware of the scorpion which your opponent will unleash. Play in rounds until all treasures have been recovered. Each round has three phases:&#10;Build, Collect, Escape.&#10;&#10;Four antechambers allow up to four players to compete against each other.&#10;&#10;Configurable game board for a variety of challenge levels.&#10;&#10;&mdash;description from the publisher&#10;&#10;"
329674,,
329676,https://cf.geekdo-images.com/Qm9U0Bnw2jYLZb-ToZya3w__original/img/X9jkZbcTzJ57Hoj_891CxPNs5a4=/0x0/filters:format(jpeg)/pic5941492.jpg,"&#208;&#161;&#208;&#176;&#208;&#188;&#208;&#176;&#209;&#128;&#208;&#176; &#208;&#156;&#208;&#190;&#208;&#189;&#208;&#190;&#208;&#191;&#208;&#190;&#208;&#187;&#208;&#184;&#209;&#143;, Monopoly Samara is a local version of Monopoly set in the city of Samara. &#10;Players acquire cultural, industrial, entertainment and sports facilities and raise rents through upgrades. &#10;Own the Progress RKC, the Zhigulevsky brewery, the Rossiya confectionery, the Skat shopping and entertainment center and even the Kirovsky market. &#10;It includes 60 bonus and penalty cards (lottery, bank, authorities) ironically reflecting the city explicit and hidden economic processes.&#10;Try not to go bankrupt while fixing all the roads!&#10;&#10;"
329698,,
329701,https://cf.geekdo-images.com/KRhPMNf4-L6O-SEniqMc6A__original/img/CHld5ngLwe9jHdBDIYSW0LFBrug=/0x0/filters:format(jpeg)/pic5961576.jpg,"In Universal Elements, two or more players race against each other to forge our solar system by combining the five basic elements (Water, Air, Fire, Earth, and Dark). The first player(s) to forge all celestial bodies on a Star Map wins.&#10;&#10;After each round of forging, players are affected by a new Chaos card.  There's no telling what's out there! Often helping players that are behind, these Chaos cards keep the game interesting for beginners and experienced players alike.&#10;&#10;This game is good for sharpening memory and dynamic math skills.  The space theme is consistent throughout, and conveys a wealth of space knowledge through play.&#10;&#10;&mdash;description from the publisher&#10;&#10;"
329703,,
329704,https://cf.geekdo-images.com/72PrL6uTO8GpFPVQGlef-g__original/img/kPK2PAnk5dxDwx8UqEh3cfUqwpg=/0x0/filters:format(png)/pic5947166.png,"A long time ago, many shooting stars fell to earth.  Most of them fell upon a hill.  It was eventually named the &quot;Starry Hill&quot;. The faithful built places of worship upon this hill and gathered the falling stone gems.  In present time you try to gather the gems also to collect resources and build your buildings.  The person that is the most successful wins.&#10;&#10;On your turn:&#10;You will have 1 dice, then you predict the color and number of the next dice you will draw from the bag.  Then assign your worker on the board. After drawing the die add the 2 numbers together if your prediction is accurate you will gain extra resources.&#10;&#10;The game uses number prediction statistics, as well as worker placement.&#10;&#10;"
329709,,
329710,https://cf.geekdo-images.com/S2rVhZtnehfJxx55tulCjQ__original/img/J7qS_Tf-Cy5Wv7ntGnObMQ2ZP4Q=/0x0/filters:format(png)/pic5962612.png,"After a greenhorn foolishly drops their golden nuggets on the saloon floor, the two players in Loot, Shoot, Whisky are caught up in a struggle over the precious loot.&#10;&#10;Each round, four saloon cards are revealed, with the cards showing either gold nuggets, whiskey, or a bullet. Each player has a hand six cards: two each of Loot (go for the card), Shoot (take a shot at their opponent), and Whiskey (grab the whiskey bottle). Players each secretly play one card on the two saloon cards closest to the deck, reveal and resolve those cards, then secret play on the next two saloon cards, resolve those, then refill the saloon layout to four cards. The outcome of these confrontations uses a rock-paper-scissors mechanism:&#10;&#10;&bull; Whiskey beats Shoot, with the winner gaining a separate, non-saloon whiskey card or (if they already have it) flipping it over to &quot;drink&quot; it; if you win whiskey three times without the opponent taking back the bottle, then you finish the bottle and win.&#10;&bull; Shoot beats Loot, with the shooting player taking a hit card as a badge of honor. If you collect four hit cards, you win.&#10;&bull; Loot beats Whiskey, with the winner claiming the current saloon card. If this card is a shoot or whiskey, then you resolve those cards as described above; if this card shows gold nuggets, you collect those nuggets, and if you have collected nine or more nuggets, you win.&#10;&#10;In case of a tie, discard the saloon card.&#10;&#10;If someone doesn't win the game instantly as described above, then the game ends when you can't refill the saloon to four cards. In this case, whoever has the whiskey bottle on their side of the board wins.&#10;&#10;"
329711,,
329712,https://cf.geekdo-images.com/oQSw2SU8CBbvpkmZxIXkgQ__original/img/Rf9W2dYxItk4pIwCU2gSbmfENPw=/0x0/filters:format(jpeg)/pic5938829.jpg,"American Pandemic is a hilarious party card game of survival when ordinary U.S. citizens face too much free time during quarantine.&#10;&#10;Play as American neighbors competing for the most bad luck as a pandemic suddenly sends everyone into lockdown when the U.S. declares a national state of emergency.&#10;&#10;Players must hoard and steal stereotypical American essentials from each other, overcome the endless awkward quarantine scenarios created from 2020 memes, and stop the impending world disasters by using the rarest, most valuable commodity of the pandemic&hellip; Toilet Paper.&#10;&#10;Just like Americans competing over the worst 2020 story, players compete for bad luck points. Every round a Headline card is revealed as a new crisis strikes the American public. Each headline builds on the last - creating more and more bad luck for everyone. The only way to stop them&hellip; toilet paper, of course. Player turns are comprised of three phases: Escape, Hoard, and Quarantine.&#10;&#10;Players begin their turns by drawing from the Escape Draw Pile to &ldquo;escape&rdquo; the active Headline cards. &#10;Players next must hoard as much as they can by drawing from the Hoard Draw Pile. Hoard cards include all the stereotypical American essentials needed to survive like toilet paper, frozen dinners, cbd gummies, essential oils, coffee, chocolate, wine, gloves, tv, computers, puppies, guns, masks, and much more.  Finally, players end their turn as they are forced into quarantine by drawing from the Quarantine Draw Pile. Inspired by the countless 2020 memes, players read out-loud the embarrassing and awkward scenarios while their opponents enjoy a good laugh at their expense.&#10;&#10;Throughout the game, bad Luck is stored in a player&rsquo;s Crazy Stash or Sick Stash. The Crazy Stash represents a player&rsquo;s declining mental state while the Sick stash represents their failing health. The player with the most bad luck points at the end of the game wins.&#10;&#10;-description from designer&#10;&#10;"
329713,,
329714,https://cf.geekdo-images.com/XWUiHzo4CbR_Pf5nYWVwQA__original/img/tB6BurvKFPNaAE4X2Nyldo1WOw0=/0x0/filters:format(jpeg)/pic6234060.jpg,"No longer do you anxiously await the arrival of the wicked &mdash; for they have just arrived! In the dead of night, the gloom rolls in. Melodies whisper in slow rhythms as children wake from their slumber. Leaping from their beds, they rush to their parents and startle them awake. The mix of fear and excitement fills the room. The lure of exotic sweets wafts in on the warm summer wind. The lives of this dull, small town are revitalized with the anticipation of this dreadful circus.&#10;&#10;Dreadful Circus is a set-collection card game in which players try to create the most successful circus! The game comes with an unique twist: Over the course of the game, players buy cards that have special final scoring rules. As the game progresses and more cards are gained, each player develops their very own final scoring rules. No game is the same, and no player at the table scores the same way.&#10;&#10;&mdash;description from publisher&#10;&#10;"
329715,,
