bgg_id,image,description
35451,,
35452,https://cf.geekdo-images.com/1IDUlmDuw2BQBP5_khbbYg__original/img/04ea0VnibVLrWtxeL7MGNeyZ8lg=/0x0/filters:format(jpeg)/pic978372.jpg,"Lincoln&rsquo;s War reflects the fickle nature of politics and its influence on military policy-making during the American Civil War. Here, the battlefield is an extension of the political arena. Many historical movers and shakers support or oppose their presidents&rsquo; war plans. Will Mr. Lincoln save the Union? Will Mr. Davis succeed in sundering one nation and creating another? How will you direct their political support?&#10;&#10;Lincoln&rsquo;s War is a card-driven game using cards to activate generals, but in Lincoln&rsquo;s War, activation numbers are also political currency or PC. PC not only activates generals but promotes worthy commanders, purchases war material, forces indecisive commanders to act, and represents support for the war. A decisive PC point spread is an advantage in winning the game but driving an opponent to 0 PC (and 0 Congressional support) at the end of a turn will ensure victory, even in the face of defeat.&#10;&#10;Unique features include a diceless combat system, seditious characters, and immobilization tokens. The combat system requires players to husband resources and congressional political support to ensure victory. Seditious characters oppose their respective Presidents&rsquo; handling of the war and sooner or later will erode a president&rsquo;s vital political support. Immobilization tokens reflect damage in the form of casualties, as well as hesitation, confusion and even insubordination.&#10;&#10;Lincoln&rsquo;s War contains:&#10;    1 22&quot; x 34&quot; map&#10;    1 color rulebook&#10;    1 color play and background booklet&#10;    162 Operations Cards&#10;    2 countersheets&#10;    2 player aid cards&#10;&#10;Lincoln&rsquo;s War was designed by John Poniske with the assistance of Mike Joslyn, and features the artwork of Niko Eskubi and map artwork by Mark Mahaffey.&#10;&#10;(source: MMP website)&#10;&#10;"
35453,,
35455,https://cf.geekdo-images.com/mLx-3TEtLQpuVfIkULEbww__original/img/zVVzOmS7p1v9pqGzp7EFqy5gUjw=/0x0/filters:format(jpeg)/pic319590.jpg,"The game is a 2 to 4 player trick-taking card game using a deck of 25 custom cards.&#10;&#10;From the publisher's website:&#10;Parallel Worlds has a unique playing deck consisting of 25 cards, made up of four 6 card suits belonging to the elements Earth, Air, Fire and Water, plus a Wild card. Each of the suits is also represented by a &quot;House&quot; name that originates from the 1,000's of planets spread throughout space and time.&#10;&#10;New Houses will be made available for collection and integration into any starter deck, enabling every player to customize their own deck to their personal taste. Before play commences each player can then select a complete 6 card suit from their own customized deck to represent them as &quot;Temporal Adjuster&quot; within the game.&#10;&#10;"
35456,,
35457,https://cf.geekdo-images.com/JR-T72jCAFXyVd8-RRKOIA__original/img/K8v9OcrpZ7RzqrXK_fyQtVHsYMo=/0x0/filters:format(jpeg)/pic319986.jpg,"One of the Great Campaigns of the American Civil War series modules.&#10;&#10;This one covers Ambrose Burnside's attempt to cross the Rappahannock River in late 1862, a campaign which ended with the Battle of Fredericksburg. Necessary command counters are from The Skirmisher #2 and the maps from Stonewall's Last Battle: The Chancellorsville Campaign and Grant Takes Command.&#10;&#10;This module is found in The Skirmisher #2.&#10;&#10;"
35459,,
35463,https://cf.geekdo-images.com/38KhibaEEHtOjdJCGWCG5g__original/img/k6cRXnn93Q2cMwlFRf-OHuqbZxQ=/0x0/filters:format(jpeg)/pic319591.jpg,"&quot;That 70's Show&quot; Spin the Bottle Game was a promotional game released to FOX television affiliates in 2002.  It contains a board with cast member's faces on which to spin the bottle, along with a bottle of orange Crush bearing a special &quot;That 70's Show&quot; bottle label.&#10;&#10;"
35464,,
35465,https://cf.geekdo-images.com/gz0FLwp39-2qdc_6SEPQDg__original/img/snAfQqynWkpzKf5B3V2kky0LMsw=/0x0/filters:format(jpeg)/pic865646.jpg,"Published in Sid Sackson's &quot;A Gamut of Games&quot;, Network is a connection game played on a standard checkerboard. Unlike most connection games, Network doesn't require you to place your pieces next to each other, but only along unobstructed horizontal, vertical or diagonal lines.&#10;&#10;"
35466,,
