bgg_id,image,description
274533,https://cf.geekdo-images.com/5ClVKrQcLkzRdBGiEfjevQ__original/img/NDGN_eKZmO7uJD0l5JIKJkAX24o=/0x0/filters:format(jpeg)/pic7073068.jpg,"The world's first dodgeball card game. Collect cards. Play your hand. Throw things at your friends.&#10;&#10;Throw Throw Burrito is what you get when you cross a card game with dodgeball. Try to collect matching sets of cards faster than your opponents while simultaneously ducking, dodging, and throwing squishy airborne burritos. The cards you collect earn points, but getting hit by flying burritos loses them. So clear some space and put away the antiques, because you&rsquo;ve never played a card game quite like this before.&#10;&#10;How it works: Place a pair of burritos on a table and draw cards. Keep your cards a secret. Rack up points by finding sets of three in the deck. Find matches before anyone else does. If someone plays Burrito Cards, a Battle ensues. Steal points from your opponents by hitting them with squishy toy burritos. Declare war on your friends. Some battles only involve a handful of players. Others force the entire table to engage in a Burrito War. Duel to determine the winner. During a Burrito Duel, two players must stand back to back, walk three paces, and FIRE.&#10;&#10;&mdash;description from the designer&#10;&#10;"
274534,,
274538,https://cf.geekdo-images.com/PzuDyf9fCNl_AhA6FImJJw__original/img/RzVKOslnuROzy4oACOzEH-l0lz8=/0x0/filters:format(png)/pic4610721.png,"Encyclopaedist (&#231;&#153;&#190;&#231;&#167;&#145;&#229;&#175;&#169;&#232;&#173;&#176;&#229;&#174;&#152;) is a three-player only game in which you're trying to give eight correct answers or place a correct answer in each of seven categories. What are those categories, and how is an answer correct? Read on...&#10;&#10;To set up the game, lay out the yellow, green, and red loops so that they overlap like a Venn diagram and form seven specific regions: yellow-only, yellow-and-green, all three colors, etc. Each player represents one of these colors. Each player chooses a category in secret, with the category being something that can easily divide answers into &quot;belongs&quot; or &quot;does not belong&quot;. Examples might be things with four legs, foods, games by Reiner Knizia, things you can cut, and school subjects. Each player writes something that belongs in their category, then the other two players move those answers to the proper region. (If you're yellow, for example, you must give an answer that belongs in the yellow category, but that answer might also belong in the red or green category as well.)&#10;&#10;Following this set-up, on a turn one player places a token in one of the seven regions, e.g., inside the red and green categories but outside the yellow one. Each player now gives an answer that matches the status of their own category, then the other players say whether or not your answer is placed in their categories or not. If your answer fits within the proper region, then you score a point and leave the colored portion of your answer sheet visible; if it's not in the proper region, then you hide the colored portion (to show that you don't score), but leave the answer visible to give information to other players.&#10;&#10;The first player to score 1 point in all seven regions or to score 8 points total wins.&#10;&#10;"
274548,,
274550,https://cf.geekdo-images.com/ADwFgzkLRqyoGHN7qu3eZg__original/img/dzdxNGFSYozJu3s_BWbDLQE6F_I=/0x0/filters:format(jpeg)/pic4622288.jpg,"We are all Fools on our journeys through this world. It&rsquo;s dangerous to go alone. Take this game with you.&#10;&#10;Fellowship of Fools: The (Friendship) Game (or FoF) is based on the Tarot, in use since the 14th century for games and since the 17th century for divination. The art for Fellowship of Fools dates back to 1761 to its creation in France by Nicolas Conver de Marseilles and is called the Tarot de Marseilles. Today, Tarot cards are widely used  for game playing, creativity, divination and personal development. Our hope is that FoF can turn that inward reflection of the Tarot outward to help players develop friendships.&#10;&#10;We&rsquo;ve split the Tarot deck into its two parts&mdash;-the Major Arcana for Situations and the Minor Arcana for Topics. On each card are two different prompts&mdash;-corresponding to the upright and the reversed meaning of the card. Numbers next to the prompts indicate their difficulty, possible points that can be gained or lost for playing that prompt, as well as the number of Topic Prompts that can be played for that Situation Prompt.&#10;&#10;There are multiple ways to play Fellowship of Fools: The (Friendship) Game: solo, with two players, or with multiple players. We encourage players to experiment with the cards and find their own ways to play. Visit to our Gamplay page to see the many ways to play, then experiment with the game and submit your own ways to play!&#10;&#10;&mdash;description from the designer&#10;&#10;"
274557,,
274561,,"In this game you play as a &quot;pooplord&quot; of a preselected kingdom. Your goal is to grow up your animals from &quot;Puppy&quot; stage to &quot;Wise&quot; stage. How? You have 3 types of cards: Animals, Kingdoms and Extras. Animals are your creatures, your babies, you take care of them. Each animal belongs to a kingdom. There are 6 Kingdom cards: Alpacas, Flamingos, Pandas, Unicorns, Sloths and Dinosaurs. Your goal is to own 3 animals of your kingdom on your field, complete of their &quot;poop markers&quot; aka being Wise. Extra cards can help you doing that! EXTRAS are 2 different types: TRICKS (can be used unlimitedly and in any moment) and TREATS (can be played max 2 per turn unless specified otherwise). Each turn has different phases. The first thing you want to do is to position &quot;poop markers&quot; on your animals card (does not apply in the first player's first turn). You get 1 poop marker per animal. Then you draw 2 cards, choosing between the 2 decks (animals deck, extras deck), the combination is up to you (1/1, 2/0, 0/2). You can play a maximum of 2 cards per turn, if there aren't cards in your field allowing you to play more. Playing cards, the player should try to prevent opponents to stack poop markers on animals while trying to fully stack his own animals. The winner is the first player owning 3 wise animals on his field. During the &quot;stacking poop&quot; phase, poop markers can't be prevented, so be sure to clean up the poop you want to delete before the next player's turn's begin (before your ending phase, to be clear). All this stuff fits into funny artworks and weird characters!&#10;&#10;&mdash;description from the designer&#10;&#10;"
274563,,
274566,https://cf.geekdo-images.com/yvTRNKalYQjPpqcS49grSg__original/img/RuWxOs1QlkosOmolk4fLgQNbxEA=/0x0/filters:format(jpeg)/pic4737531.jpg,"Deranged is a gothic semi-cooperative adventure survival game in which you fight rivals, horrific monsters, and your own inner demons.&#10;&#10;In more detail, you must survive in a city for three days and nights, leaving this city uncursed as a human being in order to win. The game is scenario-driven, and you never know when a player &mdash; or which player &mdash; will turn into a monster (the deranged of the title). The only way to turn back into a human is to kill another player. There is no player elimination, but each death increases the level of doom, with the player receiving a curse or with other bad stuff possibly happening to the group as a whole. You might have better odds of surviving Deranged if you form temporary alliances, but good luck keeping those in place when you might have to kill one another...&#10;&#10;Deranged includes deck-building elements, and each player has their own hidden objective. The game board is modular, and the game includes miniatures to represent the players, both as humans and as members of the deranged.&#10;&#10;"
274567,,
