bgg_id,image
15041,https://cf.geekdo-images.com/pPj3n0idn2XDSZuDoaFzIg__original/img/J1s04hFOdL66APjNxQMCgPVaaMk=/0x0/filters:format(jpeg)/pic204634.jpg
15042,
15043,https://cf.geekdo-images.com/OiG_g80__KjgTLdb4k4oJQ__original/img/YfIZZAg8Vr03sdcXv8TQ3x9AQuY=/0x0/filters:format(jpeg)/pic2531868.jpg
15044,
15045,https://cf.geekdo-images.com/qL0o8ParMNRkv7Y2i3ug5g__original/img/yYHYjeUKZIqYcTCDcp1MJNCDgCU=/0x0/filters:format(jpeg)/pic4922578.jpg
15046,
15047,https://cf.geekdo-images.com/nDE3RxEag4NlKH_RGioamA__original/img/aYt8xYJuZzifHANWsX1COK4tYWY=/0x0/filters:format(jpeg)/pic475423.jpg
15048,
15049,https://cf.geekdo-images.com/hpSGMBI51eaWNVdnbO5CJw__original/img/_30Rjh6ZWhj9CesXXtDBlcLOWb4=/0x0/filters:format(png)/pic8055269.png
15050,
15051,https://cf.geekdo-images.com/4Ujmg2CtVBg0YgciTWOU7A__original/img/yJCLjQTHbH-wspvNKeT0UiL3JRI=/0x0/filters:format(jpeg)/pic209336.jpg
15052,
15054,https://cf.geekdo-images.com/azeD2Rwe_CO0l4chQtwYXA__original/img/gy1F96zBXrnbmpwm1eefCbo_VzI=/0x0/filters:format(jpeg)/pic187188.jpg
15055,
15056,https://cf.geekdo-images.com/yUPt6_a-fY4Zxl4-MQrA-g__original/img/bYP7vsRX11ZazdKCVFuP1PeGVYc=/0x0/filters:format(jpeg)/pic62382.jpg
15057,
15058,https://cf.geekdo-images.com/jHWFaO_1USC3WpowLt2waw__original/img/RBWT8UZiKUc8oUFEXmxGiyYjXYM=/0x0/filters:format(jpeg)/pic99895.jpg
15059,
15060,https://cf.geekdo-images.com/t2198Ziu9pu0nIUcpv58JQ__original/img/KD_450hMMUnTuGWJnitZuOkNRqk=/0x0/filters:format(jpeg)/pic149173.jpg
15061,
15062,https://cf.geekdo-images.com/JYqwG_v1B3RhpB7NcmeDOA__original/img/_eAaG7PMaTcj1DpHbmUaOBTisoY=/0x0/filters:format(jpeg)/pic70547.jpg
15064,
15065,https://cf.geekdo-images.com/_6TdsyV-hGgKZLmXsoUCwQ__original/img/E-0GQW1tlkZJzKQ-lQWMbqZVwgo=/0x0/filters:format(jpeg)/pic73064.jpg
15066,
15067,https://cf.geekdo-images.com/fPqdRMmxURvjwnrUGRoElA__original/img/XUK4lZ93iWMq3LOfddi-J7kuEh8=/0x0/filters:format(jpeg)/pic62633.jpg
15068,
15069,https://cf.geekdo-images.com/eB3W9r3SPlKKwNoPil-lNA__original/img/N9xYAIl0MMT56x1EDLmbAdS0MMI=/0x0/filters:format(jpeg)/pic661248.jpg
15070,
15071,https://cf.geekdo-images.com/kBuFXFBw2DxiaU6PIpxgPQ__original/img/-YobUv8cZgC9n1LmL9mk98pdvuM=/0x0/filters:format(jpeg)/pic62352.jpg
15072,
15073,https://cf.geekdo-images.com/dpsvigQfDV-F4CFHcAofjA__original/img/Rt8m2mSbUD6KT1DNKwXB_LkzPdc=/0x0/filters:format(jpeg)/pic62348.jpg
15075,
15076,https://cf.geekdo-images.com/7KgUaFAnzGzT7zQLeiTJWw__original/img/HY_udYNEHHseWfjznBwpBpzfjhU=/0x0/filters:format(jpeg)/pic97858.jpg
15077,
15078,https://cf.geekdo-images.com/HObDEYtvJ5dbHjK6wdn5wQ__original/img/qx1ESZVyVLz4665k4kdYtgG8aOs=/0x0/filters:format(jpeg)/pic6957095.jpg
15079,
15081,https://cf.geekdo-images.com/AKjKtIfCilBbo-jLBfZiLw__original/img/qpcMfMywxZf6SPeOGayAE2pqBuE=/0x0/filters:format(jpeg)/pic62640.jpg
15082,
15083,https://cf.geekdo-images.com/VkyGPkebLnJcpuTEukupZQ__original/img/-5QDNhmdXB810x7VPPbQlWlcs5w=/0x0/filters:format(jpeg)/pic3631065.jpg
15084,
15085,https://cf.geekdo-images.com/QBlKchtiF7OWrEFXKBzkSA__original/img/oLwertukiWcMqPcQYbZU7jXWiUQ=/0x0/filters:format(jpeg)/pic62511.jpg
15086,
15087,https://cf.geekdo-images.com/G-nKJo39ygcJ9bP8vZ3dxw__original/img/5xPe4oj29nt6hfysHIS7Tn1zCP4=/0x0/filters:format(jpeg)/pic62517.jpg
15088,
15089,https://cf.geekdo-images.com/F5kw0kX_eG9rZv8ZQiGJVA__original/img/_fYEt25wFmKFNmNkZ4Uy43mMFi4=/0x0/filters:format(jpeg)/pic62387.jpg
15090,
15091,https://cf.geekdo-images.com/9MQGuTy7AuNP4-f_XaEIgQ__original/img/ZES6XhC78DGhH3gmuK2YIQuRCYw=/0x0/filters:format(jpeg)/pic81268.jpg
15092,
15093,https://cf.geekdo-images.com/S0p7rFTOyXL5UUbZdJhu6g__original/img/prhhsCjnVmWo02x9YQ6bfNaYiqk=/0x0/filters:format(jpeg)/pic1793047.jpg
15094,
15095,https://cf.geekdo-images.com/6Vw398NcMg5rr4y_jaUoRA__original/img/m6C_gM1FCsB7bTINmfncHMeMIC0=/0x0/filters:format(jpeg)/pic244137.jpg
15096,
15097,https://cf.geekdo-images.com/ozoOhPRxiCCBWMmIxzu-jw__original/img/KY20Fohvfhp4PK7Nr4rWut-XghU=/0x0/filters:format(jpeg)/pic83831.jpg
15099,
15100,https://cf.geekdo-images.com/ILZYgIrdDdW7ELsy_DRpxQ__original/img/sHvkWNodhEO7Dl1iotLlYrXUYhs=/0x0/filters:format(jpeg)/pic62583.jpg
15101,
15102,https://cf.geekdo-images.com/NGfTesrWmzJpLU2LQY8Xcw__original/img/C-HGkF4sHC8YPS6_8ApQPKa700U=/0x0/filters:format(jpeg)/pic622076.jpg
15103,
15104,https://cf.geekdo-images.com/3lQx_zLglztebxJJk23EVw__original/img/MPHxdGKngFCYGm1duX-UIyt6VhU=/0x0/filters:format(jpeg)/pic7925023.jpg
15105,
15106,https://cf.geekdo-images.com/9RgyLBUNaXyGgiEEYNtK4w__original/img/Ehf9jLAOctrwa1gM5UcH_fIWH3Y=/0x0/filters:format(jpeg)/pic63654.jpg
15108,
15109,https://cf.geekdo-images.com/1TImhmcmUU-SB4kUTCH-jA__original/img/R9R3-toWaxrV2jtEovC4vgil2so=/0x0/filters:format(jpeg)/pic63983.jpg
15110,
15111,https://cf.geekdo-images.com/qj8q7gErAcluFnY7YRz5pw__original/img/oDa4STLr8Bg7WPZtJwTH-OGalbA=/0x0/filters:format(jpeg)/pic340062.jpg
15112,
15113,https://cf.geekdo-images.com/IQ1CpbxtonLcwg-u_xg_zQ__original/img/9gAosnRlfif9P8pVYaY-JK64GAU=/0x0/filters:format(jpeg)/pic335267.jpg
15114,
15115,https://cf.geekdo-images.com/-ZPdgXJY987W5vlDebofcQ__original/img/M_b8Dyx0rFbb7V4O73NoqZ4nEkE=/0x0/filters:format(jpeg)/pic90569.jpg
15116,
