bgg_id,image,description
167856,,
167878,https://cf.geekdo-images.com/gbWXrENUP0Kg2m6ZoDk8iA__original/img/QCm7P2hp-I5e1gU-bIjNBg8n4Do=/0x0/filters:format(jpeg)/pic2276078.jpg,"Quick Backgammon is two games in one box. The first game is QuickGammon, a scaled down variant of backgammon that has fewer pieces and fewer points on the board, and uses d4 dice. Quickgammon is an introductory game to teach children and beginners the principles of backgammon.&#10;&#10;Also included in the box is a standard backgammon board, and the game includes d6 dice and enough pieces to play the standard game.&#10;&#10;[User summary from game box and rules.]&#10;&#10;"
167882,,
167892,https://cf.geekdo-images.com/jQeiH0qNf9gHu-yP4LTbPg__original/img/znuqQWOrw77DONFr4u1YvKNZB4k=/0x0/filters:format(png)/pic2367711.png,"Gang Up! is casual card game where you compete to become the ultimate crime lord! Recruit legendary gang members and commit crazy daring crimes. Use criminal influences and team up with other players to get ahead. And when they least expect it, backstab them to win the game!&#10;&#10;What's so good about Gang Up!?&#10;&#10;Well...!&#10;&#10;&#10;    Constantly choose between helping or backstabbing friends!&#10;    Use weird card combos and advanced tactics&#10;    Always influence the game, even when it's not your turn!&#10;    Never get stuck at last place; we put you back in the race!&#10;    An overload of crazy criminals &amp; crimes!&#10;    Beautiful artwork, no shabby back alley illustrations here.&#10;    And it's easy to learn &amp; quick to play!&#10;&#10;&#10;Version 1: Kickstarter edition (english, 2015)&#10;verion  2; published by HOT Games (english, 2016) &amp; Czacha Games (polish, 2017)&#10;&#10;"
167898,,
167920,https://cf.geekdo-images.com/9mDMsg6w5G5Ga1SQGxTBXA__original/img/112-soCvb61i3-XpDJhfF2IoKq0=/0x0/filters:format(jpeg)/pic2299192.jpg,"A Fantasy Team Brawler Board Game. Play as one of seven unique characters in this exciting, easy to learn game of fantasy combat.&#10;&#10;Guided by modern game design principles:&#10;&#10;    No Player Elimination&#10;    Simultaneous Turns&#10;    One Hour Play Time&#10;    Easy to Learn and Teach&#10;    Deep Strategies&#10;&#10;&#10;Game Play Highlights:&#10;&#10;&#10;    Play on teams and use teamwork and strategy in head to head combat.&#10;    Draft characters or deal them randomly.&#10;    Build your character by choosing your abilities before the game starts.&#10;    Play one ability per turn, simultaneously. You have access to all of your abilities every turn.&#10;    Gain and spend &quot;focus&quot; using your ability cards.&#10;    Reveal rune cards for bonus effects on the ability you play.&#10;    Play a &quot;level up&quot; ability to add a wild card to your rune deck, giving you better odds on bonus effects for the rest of the game.&#10;    Move and attack using your ability cards.&#10;    Make meaningful choices about how to spend focus such as:&#10;        Tactical Movement&#10;        Fast, high damage attacks&#10;        Level up for a late game strategy&#10;    &#10;&#10;&#10;"
167925,,
167929,https://cf.geekdo-images.com/FtIEqD5nEY0Duer25MtBMQ__original/img/XkBPCnx3WLFPtt1zJBL3BY-L1F4=/0x0/filters:format(jpeg)/pic2285882.jpg,"In the world of Lyzarbhy the magic, chaos and the adventure welcomes you !&#10;&#10;Fields of Gore is the introductory set for FOG game system edition. It is a basic set game containing forces of Orcs and Undead with a small rulebook, scenario book, paper templates, paper models, paper miniatures necessary to play. Set during The Great Orcoid Wars in the world of Lyzarbhi.&#10;&#10;This PNP set contains two starter armies plus a scenario, player aids and redux rules of FOG system.&#10;&#10;Players take command of each force, fighting a sample scenario and the rulebook have rules for create another ones, with a simplified points system.&#10;&#10;With a rich lore and a lot of fluff, the game give to the players lot of fun without tons of rules.&#10;&#10;"
167941,,
167946,https://cf.geekdo-images.com/N9FA1VJHwN5DEHMP6L1cZQ__original/img/q7mIvQIEmJalxEvC9_Ki7tgIjs4=/0x0/filters:format(jpeg)/pic2283707.jpg,"Walk to Jesus is the first Christian Motivation Family Game in the world. It joins fun, religious education, it can be used for prayer or meditation base and besides all that it is a great game. It is a great way to spend some quality time together with your family.&#10;&#10;To win in Walk to Jesus you need Divine Grace cards, which can be obtained by helping other players. Not only does this uphold one of basic Christian teachings, and has general moral value, it also adds to the depth of the game as Walk to Jesus is world&rsquo;s first game requiring help to other players &ndash; your competitors &ndash; in order to win. This gives game a special strategic element making it more challenging and fun to play.&#10;&#10;"
167947,,
