bgg_id,image,description
61106,,
61109,https://cf.geekdo-images.com/EUzJ35Rrx--IS3XhGctWig__original/img/HEf48UU9MDeomYkvJbQs03RHPfw=/0x0/filters:format(jpeg)/pic602797.jpg,"Powered by people and addictive fun for everyone! Like bowls crossed with roulette crossed with noughts and crosses, Tictactactic is an exciting game of strategy and tactics!&#10;Propel your ball like roulette and carefully plan its course like bowls whilst forming a line of 3 like noughts and crosses. Use the unique gizmo, the aTACit, to direct and almost bully your way to where you want to be! Skills develop whilst addiction forms......you're hooked!&#10;&#10;All the game needs is you, some friends to challenge and 'voila!' you have a life long lasting game companion!&#10;&#10;"
61121,,
61122,https://cf.geekdo-images.com/kQNkcns-2gDP-HOHtavmuw__original/img/cDwMBsO7dGp6NwNJyN360uOiCGE=/0x0/filters:format(jpeg)/pic599363.jpg,"Sir Topham Hatt has been invited to a surprise birthday party, but he needs help from the engines to find his ticket, birthday card, and a special birthday gift.  Be the first Really Reliable Engine to bring Sir Topham Hatt to the party to win!&#10;&#10;Components:&#10;&#10;     52 jumbo cards&#10;&#10;&#10;"
61123,,
61124,https://cf.geekdo-images.com/MxGgPUhYIrWXVqKkeb5qIg__original/img/dkOWjT7_c-GW-1A6q8RqmEq8lSc=/0x0/filters:format(jpeg)/pic598806.jpg,"This is a game created to promote local tourism and commerce in Newport County.  The players move along the roads on a mapboard that depicts the area, stopping at various shops, attractions, and businesses in an effort to complete their shopping lists.&#10;&#10;"
61135,,
61148,https://cf.geekdo-images.com/7Tf26mUigo1GitZYrneigQ__original/img/J_Yf_riaTqks6QPBudIJPWZqMyA=/0x0/filters:format(jpeg)/pic5496460.jpg,"This game is not related to the classic dice game Yatzy (better-known as Yahtzee).&#10;&#10;The game consists of an 8 x 8 grid in a vertical frame, similar to Connect Four but only accessible from one side. The players roll four dice and insert four chips into the board with symbols corresponding to the results (the symbols are hearts, clubs, spades, and diamonds). Whoever gets three or more of the same symbols in a row may score, but a player may choose not to score yet. The more symbols in a row, the more points are scored. When all players have scored four times or when the frame is full, the game ends and the player with most points is the winner.&#10;&#10;"
61149,,
61150,https://cf.geekdo-images.com/Qeqk0E3UTkT7lU5KAbonRg__original/img/Qo1XiHeOMPfW2IXbyv8S0tVPVjE=/0x0/filters:format(jpeg)/pic1688312.jpg,"There are four different &quot;patients&quot; which can be put on a dentist's chair. Each one has a wide open mouth. Before the game, some teeth are inserted into the mouth. During the game, players try to pull the teeth with a mirror and other devices. When a player touches the rim of the mouth opening with a tool, the patient (electronically) cries in pain and it is the next player's turn. The player who pulls most teeth during the game is the winner.&#10;&#10;"
61151,,
61153,https://cf.geekdo-images.com/1bJ1_b0MG7B37OSJku0oJw__original/img/BSEBc5GV-ZRAcQqsbJ4_QHgIxF0=/0x0/filters:format(jpeg)/pic599197.jpg,"An educational boardgame on the future of Earth's environment and the destiny of life in the next 100 years (from the box cover).&#10;&#10;Players compete to have the most points but moving through a spiral of eco-impacts after rolling a dice.  These eco-impacts have either positive or negative impacts on the environment and the events all relate to one of ten environmental impact areas (land, population, climate, politics, energy, water etc).&#10;&#10;The advanced game adds secondary impacts and eco-events (again both positive and negative) to the game taking it away from just a straight game of chance.&#10;&#10;Players get positive or negative points when double positive or negative events happen in the related environmental impact areas.&#10;&#10;The level of detail about possible future environmental events makes this game's theme very strong and probably its strongest point.  It is great to read the 260 eco-event cards and consider if they have already happened or are still likely to since the game was published in 1993&#10;&#10;"
61165,,
61177,https://cf.geekdo-images.com/mFrViBBiCgyWUTpFXOmN1A__original/img/x52NFS223QxV-gVHfNxXWbNCouU=/0x0/filters:format(jpeg)/pic604821.jpg,"Simple, introductory print &amp; play wargame, featuring the battles of Tippermuir, Aberdeen and Kilsyth, from the English Civil War, Scottish phase.&#10;Each battle has an individual map and around 50 counters.&#10;It is the eigth entry in TCS ECW series, featuring a chit pull activation system and the usual move and combat situations, that you may find in most introductory wargames.&#10;&#10;"
61195,,
