bgg_id,image
3927,https://cf.geekdo-images.com/5SCMRpuAMwYGJPXU1ejyAA__original/img/k1ZJbZ8087UklV9VSKKWmmiBQbg=/0x0/filters:format(jpeg)/pic10988.jpg
3928,
3929,https://cf.geekdo-images.com/m3iOkl1F1c0cFguPR5Ratg__original/img/ZHjA3kxoRVbi5q9ThvqcwB3Z4fc=/0x0/filters:format(jpeg)/pic11066.jpg
3931,
3932,https://cf.geekdo-images.com/irDn5cxEu9qep_POZ4ScxA__original/img/ic2M9QH-mnIpn9A9vUyqhWvODq8=/0x0/filters:format(jpeg)/pic5059384.jpg
3933,
3934,https://cf.geekdo-images.com/Xy3DOK64beQWOIkzLcUZLw__original/img/LWtIq7lkTKMXHaeehyrBvLIJQHU=/0x0/filters:format(jpeg)/pic1937818.jpg
3935,
3936,https://cf.geekdo-images.com/7lVUTXF25OPrNsz2zfFq5A__original/img/JFzFcbgadV_6Jhy_bcrrUWzl_3c=/0x0/filters:format(jpeg)/pic64854.jpg
3937,
3938,https://cf.geekdo-images.com/t42Ynou-D6potsy_-DDK0w__original/img/EwjGYSkJhGTy_IAq0xcj8tWE_Zw=/0x0/filters:format(jpeg)/pic1905782.jpg
3939,
3940,https://cf.geekdo-images.com/e8bXLSG45LFgE06ojx3m0g__original/img/DWT7VVCwJUjl0QTL_HaaZBCAeTY=/0x0/filters:format(jpeg)/pic1905771.jpg
3941,
3944,https://cf.geekdo-images.com/P8v7bkji4SDHlCXNoh3VXg__original/img/sWCQzyqrUakg5_17X0lPn7aqIHg=/0x0/filters:format(jpeg)/pic11122.jpg
3945,
3946,https://cf.geekdo-images.com/xmaGoFNN5YoaSBtXkSfrlA__original/img/UdgnqdGDVUbhBN7y31Nzi2OBlPY=/0x0/filters:format(jpeg)/pic405338.jpg
3947,
3948,https://cf.geekdo-images.com/cHvB8Y7V_IFvWhKsXT_laA__original/img/IN6M--qxR0ttyFXsjaQhYJlO0ZQ=/0x0/filters:format(jpeg)/pic85666.jpg
3951,
