bgg_id,image,description
219988,https://cf.geekdo-images.com/blraZWytf8PU00djj0ReXA__original/img/8pHWjK912Wh2b2CTSaPwwkHxEtI=/0x0/filters:format(jpeg)/pic3764750.jpg,"ENTER A WORLD OF VICTORIAN HORROR!&#10;&#10;In 19th-century Rome, ancient crypts have been discovered beneath the Capuchin tombs. Take on the role of a dauntless explorer and plunder these catacombs of their secrets and spoils. Build your catacomb as you go, seeking finds and surviving horrors. End your story before the evils of the catacomb devour you all!&#10;&#10;IN TENEBRIS LUX is a game for 1-4 players ages 13 and up, and can be played in about 45 minutes to an hour. &#10;Players rush to explore and resolve personal quests, called narratives, before their opponents can resolve their own, or the dark catacombs close in on them, ending the game.&#10;&#10;The game is played in turns, each broken into 3 Steps, with several Phases.&#10;&#10;STEP 1: BREATHE The first Step adds Rooms to the Catacombs, by drawing them from a random pile. This builds up the game board out of playing card sized map pieces, or Rooms. This step also has a phase allowing Explorers to change their gear, referred to as Equipment or Finds&hellip; this is critical as these important items strengthen an Explorer so that they may deal with the dangers to come. Following phases allow an Explorer to adjust their card hand and play any non-room cards, if so desired.&#10;&#10;STEP 2: SEEK The second step allows Explorers to actually explore and navigate through the Catacombs, or growing game board.  This dangerous course allows Explorers to search for new Finds and gear. More phases allow for adding extra Rooms, or cards, onto the board, moving around from card to card, and interacting with Room Cards in order to complete Naratives, or the game&rsquo;s objectives. This is the Phase where Explorers are most at risk of stumbling upon Horrors, as they are actively exploring the Catacombs.&#10;&#10;STEP 3: SURVIVE In Step 3 Horrors, the game&rsquo;s many monsters in the dark, may attack your Explorer! Canny and brave Explorers may also strike out and attack each other in hopes of thwarting each other&rsquo;s progress in pursuit of personal Narratives. This phase resolves each combat one by one, and adjusts health and loot bodies.&#10;&#10;Basic combat is simple. As the attacker, role one of the game&rsquo;s 14 included dice, and add it to your chosen Trait (Grit, Wit or Daring).  The Defender rolls one die and adds it to their same Trait, as they defend along the same lines as the incoming attack. Whichever result is highest wins.&#10;&#10;The game&rsquo;s &ldquo;Combat Reference Card&rdquo; will take players through any extra steps, notably the way in which rooms impact the outcomes with rolls in combat. Each Horror and Explorer features an affinity with different Room types, this gives an edge or disadvantage in combat. Be careful of the Room you land on, it will have dire consequences!&#10;&#10;After each Step is resolved a player finishes their turn and, moving clockwise, the next player goes, and so on. The game is ended when one player completes their randomly drawn Narrative objective, all Explorers are killed, or the Doom Counter (the Game&rsquo;s timer) has run its course, sending the catacombs crashing in on the hapless Explorers.&#10;&#10;In Tenebris Lux comes with 13 Jumbo Explorer cards, 4 jumbo Combat and Turn Cycle reference cards, a full color rule book, 24 Horror cards, 18 Equipment cards, 21 Find cards, 12 Narrative cards, 32 Room cards, 3 Great Room Jumbo cards, one Jumbo Doom Counter card, 14 Dice, 13 Double Sided Explorer counters with 4 stands, and a counter for each Horror as well as many counters to help record progress for Narratives.&#10;&#10;"
219990,,
219996,https://cf.geekdo-images.com/ubXcLSdwiv-nOcj8-4Uwpg__original/img/aIbmHLp9Fj2I4ZbqBaiIyCXbI-8=/0x0/filters:format(jpeg)/pic3408574.jpg,"User summary&#10;&#227;&#131;&#158;&#227;&#131;&#136;&#227;&#130;&#168;&#227;&#131;&#180;&#227;&#130;&#169; (MATEVO) is a Japanese deduction game with a graph to plot opinions.&#10;&#10;At the beginning of the game, players are dealt X and Y axis cards, which are placed on your personal board face-down to form an X-Y graph that represents evaluation criteria such as hot/cold and good/bad.&#10;&#10;Each turn, you give a word card to another player, and that player plots the card on their own graph at their discretion.&#10;&#10;At the end of the game, players guess other players' axis cards from the word cards they have plotted.&#10;&#10;User summary&#10;&#229;&#144;&#132;&#227;&#131;&#151;&#227;&#131;&#172;&#227;&#130;&#164;&#227;&#131;&#164;&#227;&#131;&#188;&#227;&#129;&#171;&#227;&#128;&#129;&#231;&#137;&#169;&#228;&#186;&#139;&#227;&#129;&#174;&#232;&#169;&#149;&#228;&#190;&#161;&#229;&#159;&#186;&#230;&#186;&#150;&#227;&#130;&#146;&#231;&#164;&#186;&#227;&#129;&#153;&#227;&#128;&#140;&#231;&#184;&#166;&#232;&#187;&#184;&#227;&#128;&#141;&#227;&#128;&#140;&#230;&#168;&#170;&#232;&#187;&#184;&#227;&#128;&#141;&#227;&#129;&#174;&#227;&#130;&#171;&#227;&#131;&#188;&#227;&#131;&#137;&#227;&#129;&#140;&#233;&#133;&#141;&#227;&#130;&#137;&#227;&#130;&#140;&#227;&#130;&#139;&#239;&#188;&#136;&#228;&#190;&#139;&#239;&#188;&#154;&#231;&#134;&#177;&#227;&#129;&#132;&#239;&#188;&#143;&#229;&#134;&#183;&#227;&#129;&#159;&#227;&#129;&#132;&#227;&#128;&#129;&#229;&#150;&#132;&#239;&#188;&#143;&#230;&#130;&#170;&#239;&#188;&#137;&#227;&#128;&#130;&#227;&#130;&#191;&#227;&#131;&#188;&#227;&#131;&#179;&#230;&#175;&#142;&#227;&#129;&#171;&#227;&#128;&#129;&#228;&#187;&#150;&#227;&#131;&#151;&#227;&#131;&#172;&#227;&#130;&#164;&#227;&#131;&#164;&#227;&#131;&#188;&#227;&#129;&#171;&#229;&#175;&#190;&#227;&#129;&#151;&#227;&#128;&#140;&#227;&#131;&#175;&#227;&#131;&#188;&#227;&#131;&#137;&#227;&#128;&#141;&#227;&#130;&#171;&#227;&#131;&#188;&#227;&#131;&#137;&#227;&#130;&#146;&#230;&#184;&#161;&#227;&#129;&#151;&#227;&#128;&#129;&#230;&#184;&#161;&#227;&#129;&#149;&#227;&#130;&#140;&#227;&#129;&#159;&#227;&#131;&#151;&#227;&#131;&#172;&#227;&#130;&#164;&#227;&#131;&#164;&#227;&#131;&#188;&#227;&#129;&#175;&#232;&#135;&#170;&#229;&#136;&#134;&#227;&#129;&#174;&#239;&#188;&#136;&#231;&#167;&#152;&#229;&#175;&#134;&#227;&#129;&#174;&#239;&#188;&#137;&#232;&#169;&#149;&#228;&#190;&#161;&#229;&#159;&#186;&#230;&#186;&#150;&#227;&#129;&#167;&#227;&#128;&#129;&#232;&#135;&#170;&#229;&#136;&#134;&#227;&#129;&#174;&#227;&#131;&#129;&#227;&#131;&#163;&#227;&#131;&#188;&#227;&#131;&#136;&#228;&#184;&#138;&#227;&#129;&#169;&#227;&#129;&#174;&#228;&#189;&#141;&#231;&#189;&#174;&#227;&#129;&#171;&#227;&#129;&#170;&#227;&#130;&#139;&#227;&#129;&#139;&#227;&#130;&#146;&#231;&#164;&#186;&#227;&#129;&#153;&#227;&#128;&#130;&#10;&#229;&#144;&#132;&#227;&#131;&#175;&#227;&#131;&#188;&#227;&#131;&#137;&#227;&#129;&#174;&#233;&#133;&#141;&#231;&#189;&#174;&#227;&#130;&#146;&#232;&#166;&#139;&#227;&#129;&#166;&#227;&#128;&#129;&#231;&#184;&#166;&#232;&#187;&#184;&#227;&#128;&#129;&#230;&#168;&#170;&#232;&#187;&#184;&#227;&#129;&#174;&#232;&#169;&#149;&#228;&#190;&#161;&#229;&#159;&#186;&#230;&#186;&#150;&#227;&#130;&#146;&#229;&#189;&#147;&#227;&#129;&#166;&#227;&#130;&#139;&#227;&#130;&#178;&#227;&#131;&#188;&#227;&#131;&#160;&#227;&#128;&#130;&#10;&#10;"
220005,,
220010,https://cf.geekdo-images.com/LB6wiBh6SSXWRpZSsZgx_Q__original/img/UdjQqQ4pPLVtpTA0gSe1JE3iSn0=/0x0/filters:format(jpeg)/pic8368044.jpg,"One month ago, Star-ship union find an asteroid with many historical remains near the SiTan galaxy. One after another, treasure-hunters arrive this ruin star and search the treasure by the loading of symbols on remains' wall.&#10;Now, it's time for you to show up. Players take a role of treasure-hunters. following the guide of map and racing to the finish first.&#10;In the Ruinstar, draft randomly map-cards forming the race track, namely the map in current game. Also, players will take their own meeples and put them on the origin of map. During the game, players draft cards on the center and play them from hands on the front of themselves, acting as a their own exploration-cards colunm. Then, that player can get some symbols on the cards played by him and may use these symbols for other actions,such as destroy others' exploration-cards column or extra advance his/her meeple.&#10;It's the most important and interesting that how to prevent others' plan and use your own symbols for advance on the map with Combos.&#10;&#10;"
220011,,
220012,https://cf.geekdo-images.com/rnFf7nmBmERjaKN_BI3KaA__original/img/FCdzp2Rl_zwJcFc_wP53W1gbmAg=/0x0/filters:format(jpeg)/pic4548102.jpg,"Populations is an insanely addictive game about primitive fantasy races and their struggles to sort out who's land is who's!&#10;&#10;Throughout the game, players will explore a vast and mysterious world in order to find useful resources and victory points. The various resources (i.e. stone, wood, textile) are used to grow population, build fantastic castles, and discover useful technologies.&#10;&#10;Specifically, on a players turn, they may spend action points to increase and move their population around the map, and to build castles to secure lands. Additionally, players may always explore new lands by drawing new land tiles and adding them to the known world!&#10;&#10;Depending on the number of players, a victory point goal is set at the beginning of the game. Once a player has achieved the preset goal on their turn, they win the game. Likewise, if a player eliminates all other players from the game, then they stand victorious!&#10;&#10;"
220037,,
220051,https://cf.geekdo-images.com/AGyqOAHZIeJjfEw7T_0lJg__original/img/euKJ3wagH59LzSMeNKa93MWVnEo=/0x0/filters:format(jpeg)/pic3584258.jpg,"This takes the elements of a JRPG and puts them into an epic co-op tabletop adventure game. Players explore on a mini-map, grinding away as they search for the set-piece encounters - large battles that make or break the players.&#10;&#10;The game is set up in Acts, with each act being represented as a box of map tiles and encounters. Each act is meant to be played in a single sitting (1.5-2 hours), and then strung together into an epic 3-act story, concluding with a massive boss fight. That boss is defined by the earlier 3-acts and since the game features lots of different acts, there is lots of replay value.&#10;&#10;During the game, players use a bag of tokens that represents their characters &quot;stats.&quot; When players use various abilities, instead of rolling dice to check for success, they will draw tokens from their bag and check the various icons and runes to see if they succeed. As players level-up, they will swap in ever-more-impressive tokens.&#10;&#10;These token bags are also used by the heroes' enemies. Get set on fire? Put a fire token in your bag and you'll be on-fire until you draw it out. Get poisoned? Put 3 Poison tokens into your bag taking damage each time one comes out until you find a heal poison potion, etc...&#10;&#10;To win the game, players must battle through 3 acts and then a mega boss.&#10;&#10;"
220053,,
