bgg_id,image,description
192221,,
192225,https://cf.geekdo-images.com/T2hyguoAN2wW8zIKmaaNtg__original/img/zjHfExKlK0W5nEs7bwoqWgla3jc=/0x0/filters:format(jpeg)/pic2859668.jpg,"Description from the publisher:&#10;&#10;Just dill with it! In the lightning-fast letter-matching game Pickle Letter, you pick a peck of Pickleletters for a jarring good time. Time is ticking in the race to match the most letters before your opponents find them first. Find matches first and pickle the other players. But here's the dill: Things can go sour fast! You'll be in a pickle if it doesn't all match up and your opponents prove you wrong! So keep calm and crunch on.&#10;&#10;"
192226,,
192227,https://cf.geekdo-images.com/gr0WM_ufVOClnGn4EUhing__original/img/crzVqKryfO2rfA8zLRPVxD5pCRs=/0x0/filters:format(jpeg)/pic3096623.jpg,"Description from the publisher:&#10;&#10;Look, react, swipe to win! Take a swipe at speedy victory with this addictive game of high energy and fast hands! When the chips are down in Swipe Out!, be the first to swipe yours off the board to match the pattern on the Swipe Out card. Win the card to win the round. Collect five Swipe Out cards to win the game!&#10;&#10;"
192233,,
192235,https://cf.geekdo-images.com/HL2xu7vuIETTX2Wlym0ttw__original/img/pnZR4acGNJ8TnwIlagswRBn-xQI=/0x0/filters:format(jpeg)/pic3488249.jpg,"Based on the popular &quot;spot the differences&quot; challenges found in books, newspapers and elsewhere, Difference Junior challenges your abilities to observe and react quickly. The deck includes two sets of double-sided cards, with one set being more challenging than the other. Place one card in the center of the table, then deal the rest out to players as evenly as possible.&#10;&#10;To start, each player looks at the top card of their stack, then tries to spot the two differences between their card in hand and the reference card on the table. Whoever spots their particular differences first stops play, demonstrates them to everyone, places their card on top of the reference card (creating a new challenge for everyone), then draws the next card from their deck. Whoever gets rid of all of their cards first wins!&#10;&#10;"
192236,,
192237,https://cf.geekdo-images.com/FQtb63-Wb_DNZIJ5OUsCOQ__original/img/JFzqKcz-K5mo0Str9v-bIZdlZpc=/0x0/filters:format(jpeg)/pic3488253.jpg,"Description from the publisher:&#10;&#10;Open your eagle eyes! Do you know an omnivorous animal that has two legs and flies? Roll the dice in Specific and be the first to identify the animal matching the three characteristics: habitat, diet, and number of legs. Variants make the game suitable for all ages.&#10;&#10;"
192239,,
192240,https://cf.geekdo-images.com/elc1Z7GXD_wK2Srnv43Mrg__original/img/5pE_CDliCnxzmhOzJ0OSn1X-_WU=/0x0/filters:format(png)/pic4780281.png,"Based on the classic game Cuttle, in Control, players are time travelers who have been caught in a rupture in spacetime and displaced outside time. You must use Fuel Cells (the cards) to refuel your time machine or stop other players from refueling theirs first.&#10;&#10;To escape the rupture, you must reach a Fuel Cell Charge of 21 or more on your Installed Fuel Cells at the end of your turn. Whoever does so first closes the rupture, leaving the other travelers lost outside time.&#10;&#10;During your turn, you choose to either draw a card, install a Fuel Cell in your area of play, burn a Fuel Cell to the discard pile, or defuse an opponent's Fuel Cell. The Fuel Cell Charge on cards ranges from 1&ndash;10 and different abilities on Fuel cells make for changing strategies and multiple lines of play.&#10;&#10;"
