bgg_id,image,description
60079,,
60080,https://cf.geekdo-images.com/BOmC3p0Y7mHIb41B8973OQ__original/img/EZYQn_Iq3oxKjGg_LSIyDVVu6_8=/0x0/filters:format(jpeg)/pic589209.jpg,"Nothing special here. Just roll and move. The only feature it has are magnetic pieces so it can in theory be played in a moving vehicle, but anyone over the age of 5 will probably be bored with it.&#10;&#10;"
60090,,
60100,https://cf.geekdo-images.com/K9hLSW8cXpx86ipY2MxCsg__original/img/B_q3AKlBtGT1W7WyhwvAwqcILf8=/0x0/filters:format(jpeg)/pic7112542.jpg,Issue game of Game Link #1.&#10;Game Link is a new Japanese magazine of euro-style games.&#10;Merchant Guild is designed by Kawasaki factory.&#10;It is a development and trading type cardgame for beginners.&#10;12 estate cards&#10;32 building cards&#10;16 bonus cards&#10;4 play order cards&#10;1 small map&#10;chips&#10;4 pages rulebook is included inside the magazine.&#10;&#10;
60109,,
60114,https://cf.geekdo-images.com/4OT5MLUR16Vf5IzKL3Cgbw__original/img/hHdYHh9EuJG4XPOu-f_vXqzKCHY=/0x0/filters:format(jpeg)/pic593311.jpg,"This is a simple and fun triangular tile matching game for 2, 3 or 4 players.&#10;&#10;Each player selects one of the four Fruits and tries to collect the greatest amount of point until all the tiles have been used.&#10;&#10;Each side of the triangular tiles has a half of a fruit or a blank space. You can accumulate points putting together 2 halves of your own fruit or collecting 2 or 3 of another fruits in a single move, preventing that your opponents pick up his/her fruits. In this case, you put a marker on the tile.&#10;&#10;This game was intended for 2st NESTORGAMES game design contest.&#10;&#10;Spanish:&#10;&#10;TRU-TRI FRUTICAS&#10;Este es un sencillo y divertido juego de emparejar baldosas triangulares para 2, 3 o 4 jugadores.&#10;&#10;Cada jugador selecciona una de las 4 frutas disponibles y a lo largo del juego trata de acumular el mayor n&uacute;mero de puntos posibles ya sea uniendo las dos mitades de su propia fruta o poniendo una baldosa que a la vez una las dos mitades de cualquier dos frutas a la vez. En este &uacute;ltimo caso el jugador pondr&aacute; un marcador sobre esta loza.&#10;&#10;Al final del juego se cada jugador cuenta sus frutas completas y los marcadores puestos, quien haya recolectado mayor n&uacute;mero de puntos, gana el juego.&#10;&#10;Este juego fue especialmente dise&ntilde;ado para el 2do Concurso de NESTORGAMES.&#10;&#10;"
60126,,
60131,https://cf.geekdo-images.com/Jt-oRf4MaWcsvKaZ8ETMGQ__original/img/YQRBiAD7tHsYVMt2qEDUmWzn0GE=/0x0/filters:format(jpeg)/pic1323908.jpg,"In Ugg-Tect, first released as Aargh!Tect, players work in teams to construct fabulous &ndash; well, let's say &quot;functional&quot; &ndash; structures out of materials lying around them. All the players are cavemen, however, so you have only rough blocks with which to build and you can communicate only through primitive gestures and sounds. Ugungu!&#10;&#10;When you're the architect on your team, you see a building plan that shows how the blocks should be placed in the finished design. To get the builders on your team to do the heavy work, you must tell them which piece to use &ndash; through gestures like stomping your feet or raising your arms above your head &ndash; and what to do with it. &quot;Manungu&quot; tells them to put the piece at the front of the structure, while &quot;Manungu manungu&quot; means to put it at the back. Moving pieces left or right, up or down, laying them down or rotating them &ndash; lots of details need to be conveyed with only a few commands and your trusty (inflatable) spiked club. When you give a command and your team performs well, tap them on the head once to show approval. Hit them twice, though, and they know they messed up and need to pay better attention. I said, &quot;Karungu!!&quot; (stomp stomp stomp)&#10;&#10;The fastest &ndash; and most accurate &ndash; architect/building team will carry the day...&#10;&#10;"
60138,,
60139,https://cf.geekdo-images.com/bxxlDJ4hQwzURtXNfj75oQ__original/img/7w1x4_-LH4sZuzsbubX7pjMKsrU=/0x0/filters:format(jpeg)/pic589102.jpg,"From the rulebook intro:&#10;&#10;&quot;On the South Pole, families of penguins live happily until the temperature increases from effect of global warming, resulting from activities of people in the cities which releases Carbon Dioxide (CO2). Icebergs begin to melt, leaving penguins with no place to stay out of water. A cooperativve game of helping one another to bring the penguins to the safe land. A perfect game to learn about global warming.&quot;&#10;&#10;"
