bgg_id,image,description
35687,,
35688,https://cf.geekdo-images.com/LKo8mLLdksyoFNuBaEp6tw__original/img/J1IhHwomWzxuUNH54MOXwget-k0=/0x0/filters:format(jpeg)/pic322934.jpg,"Players take turns answering questions about characters from the Bible. Ten clues are provided on each card. Ten points are given for the correct answer on the first clue, nine for the second, eight for the third, etc. However, no set amount of points for victory is specified in the rules; perhaps that's the Bible Secret in question. As Ned Flanders might say, see how long it takes you to answer 100 points worth of Bible questions, then try to break that record.&#10;&#10;From box front:&#10;&quot;Leisure time activities that sharpen the mind and improve the character are true Christian recreation.&quot;&#10;&#10;"
35690,,
35691,https://cf.geekdo-images.com/eYekY-6Lz5Z6zOTKdgYCRQ__original/img/DAuYXJosVJGZlWcfVQdFIyb2bgc=/0x0/filters:format(jpeg)/pic325649.jpg,B&ouml;rja r&auml;kna is a childrens game for Ages 5 and up.&#10;&#10;This is an adventure game that is fun and educational. &#10;Each child has their own play sheet and choses one task. Shuffle the tiles and then pick them one at a time. The child  who has best managed   to do their task is the winner.&#10;&#10;Contents:&#10;77 tiles&#10;8 play sheets&#10;Rules&#10;&#10;
35692,,
35693,https://cf.geekdo-images.com/1XFtk_hfmUb6ar2VQSW6Pw__original/img/_m48l4fNFmdtZtfKbnI6Z57abWo=/0x0/filters:format(jpeg)/pic325620.jpg,This is a childrens game from Ages 5 and up.&#10;&#10;From TV &quot; five ants is more than four elephants&quot;.&#10;&#10;In the game you will pick up a card and try to spell that word correctly. The letters in your word will be your markers and you need to take them across the board without getting caught by the elephant.&#10;&#10;
35694,,
35695,https://cf.geekdo-images.com/OR1FnmW1S_zg0n9Plc4tAQ__original/img/doolYJgKTcs7nhwz28VBjfCC5G0=/0x0/filters:format(jpeg)/pic326120.jpg,"This is a childrens game Ages 4 - 7.&#10;&#10;Contents:&#10;24 cards &#10;1 Magic key&#10;1 wooden board with reply opportunities&#10;&#10;This game will help the children to be a little bit interested in learning, and also helping them to understand how things are put  together.&#10;&#10;"
35696,,
35697,https://cf.geekdo-images.com/-7ghb1eZpkC4ExLSDmvucA__original/img/nrU8YDYp6SIKx1SFAeNQagTKXes=/0x0/filters:format(jpeg)/pic520420.jpg,A football management game where players take on the role of football managers and try to win the league title or the fa cup. The winner of the league become the winners of the game. Players can buy football players from all over the world and trade them during the transfer window.&#10;&#10;
