bgg_id,image
12536,
12538,https://cf.geekdo-images.com/K7ZWEAJH2VsvNhq7qA8Igw__original/img/viFsRQvSFnR-eRu_EHXrMqhP3lE=/0x0/filters:format(jpeg)/pic7237061.jpg
12539,
12541,https://cf.geekdo-images.com/ZFIPxH7sKXLrHrqtLIhefQ__original/img/VgXrxo57QBc0MKa4y1T8fknClqs=/0x0/filters:format(jpeg)/pic309760.jpg
12542,
12544,https://cf.geekdo-images.com/ttfQjTnjts69mbk1XWQX3g__original/img/b9dSQnL0xPJkoCx-03Xq3-IUmd4=/0x0/filters:format(jpeg)/pic226347.jpg
12545,
12546,
12547,
12548,
12549,
12550,https://cf.geekdo-images.com/0JrHuiiLsr7cV2Q9KZJdyg__original/img/_NHRNyPMvPhY73gwOn7bzlXwBM4=/0x0/filters:format(jpeg)/pic52512.jpg
12551,
12552,https://cf.geekdo-images.com/XLnuJSk6yYUuCavPBnAGsg__original/img/u5gTsRy0ytqHKk_Xrqi69bG0EJA=/0x0/filters:format(jpeg)/pic8203682.jpg
12553,
12554,https://cf.geekdo-images.com/8kF0XBoBp8xtyumkqWX9VQ__original/img/wKcxqGZsffXH4roHXR4meNEDHBY=/0x0/filters:format(png)/pic7898808.png
12555,
12556,https://cf.geekdo-images.com/gwV59pR3lMIcnxwNJLS8_g__original/img/Gc7UC5A1eNRdP801gcuwV1JOL6o=/0x0/filters:format(jpeg)/pic50763.jpg
12557,
12558,https://cf.geekdo-images.com/4ldgXMKXkJbmyVpMtfAyzA__original/img/dYhkcaIN0ttUgIZatLwZoQRN-Xg=/0x0/filters:format(jpeg)/pic50751.jpg
12559,
12560,
12561,
12562,https://cf.geekdo-images.com/TQVNrdIcHQiS1MOAuvdseA__original/img/kOGPspGP2KvIeCw5u8teQFZ_0c0=/0x0/filters:format(jpeg)/pic55393.jpg
12563,
12564,https://cf.geekdo-images.com/C6Y7-AgUPaiWIwSoPhZ95A__original/img/DiUCrkvh4SxjeDpTay4QcXUNPCA=/0x0/filters:format(jpeg)/pic255460.jpg
12565,
12566,https://cf.geekdo-images.com/5eUzDrdEYwDKUUMcSSUtRA__original/img/OIcLaKkhVUMtTIM4Yr5S3TogLto=/0x0/filters:format(jpeg)/pic6986978.jpg
12567,
12568,https://cf.geekdo-images.com/-AbeZjfuhuGPkSZGFhmN_Q__original/img/zBtl60G-VTb-4v4rvbaA09S3w28=/0x0/filters:format(jpeg)/pic1307249.jpg
12569,
12570,https://cf.geekdo-images.com/IgVgvmra0_ea1c8Rb_qiMg__original/img/JZ9u3kbwwBIok6zb2OJD9eUKwPk=/0x0/filters:format(jpeg)/pic126180.jpg
12571,
12572,https://cf.geekdo-images.com/aKhh8gEii5sBd1mDbZzzuQ__original/img/22_MHV-iMVJ2SdvxeUtHSeM4gII=/0x0/filters:format(jpeg)/pic5495816.jpg
12573,
12574,https://cf.geekdo-images.com/lYnUL_IwIHZvGvxRXO-Prg__original/img/IeY6psJ8f_XHlP9EKPoZvJJ5Zwg=/0x0/filters:format(jpeg)/pic253372.jpg
12575,
12576,https://cf.geekdo-images.com/OUSd-Mj19n3-vhihqwMW3g__original/img/hFr5MWK11cNFucruvGRBUa3HD1I=/0x0/filters:format(jpeg)/pic93763.jpg
12577,
12578,https://cf.geekdo-images.com/DQ7GF07yTnguQTPoWFHx9g__original/img/cQLMCCXLCb_FprPnWGyaDIvggqw=/0x0/filters:format(jpeg)/pic50753.jpg
12579,
12580,https://cf.geekdo-images.com/Nlp7B0gBIdWVjB0qGHFiaw__original/img/1LTCtIItqXcprckAw5dxR7G27EA=/0x0/filters:format(jpeg)/pic377191.jpg
12581,
12582,https://cf.geekdo-images.com/yQr1Q34T-d1xy1R1pg4Lxg__original/img/q_aajCrqfCi9kYIn2fUdxp3oUaU=/0x0/filters:format(jpeg)/pic50750.jpg
12583,
12584,https://cf.geekdo-images.com/vsjrv1xTgHO9vse4vy-W0g__original/img/Er2NU_G84Hpvt8IKj1dcmuG2yLc=/0x0/filters:format(jpeg)/pic1296831.jpg
12585,
12586,https://cf.geekdo-images.com/fKmAZCDLnlcDuJ6px6_rxg__original/img/KW3Pn-PMjLLR0b8lb1gz1sIehgM=/0x0/filters:format(jpeg)/pic112501.jpg
12587,
12588,https://cf.geekdo-images.com/PKX9w7PzkaOIJDDmv7qWww__original/img/lei857DG89MgeiEHO81O6YPkhAI=/0x0/filters:format(jpeg)/pic582240.jpg
12589,
12591,https://cf.geekdo-images.com/JRZyBPGz9cEqOlt6nLYzXQ__original/img/VlUenoEacYhXqcjgGYr3up26OhI=/0x0/filters:format(jpeg)/pic62171.jpg
12592,
12593,https://cf.geekdo-images.com/KO58ZIEOfIlz16eB7DIeZQ__original/img/9MMbXn3jotWLV3JyrWV_i0ur_gs=/0x0/filters:format(jpeg)/pic50933.jpg
12594,
12595,https://cf.geekdo-images.com/c-Kyw1lu5uhKPrckvyoY7Q__original/img/DBr-x4ZAJRblkeFSCmC_vmLFuWs=/0x0/filters:format(jpeg)/pic51191.jpg
12596,
12597,https://cf.geekdo-images.com/ZGZlj7sjISkCjXAk_K_d1g__original/img/D4_dWX2B7Yq93pJWdiT35CFlrTo=/0x0/filters:format(jpeg)/pic202606.jpg
12598,
12599,https://cf.geekdo-images.com/UW3yUTkgPHMPJUeO8e9vWg__original/img/CbxYJSlat-sEtt5x09z0ZJVyd3U=/0x0/filters:format(jpeg)/pic55941.jpg
12600,
