bgg_id,image,description
207987,https://cf.geekdo-images.com/zMgh-FOwaBgAIFzketCmcQ__original/img/4_YLUiImWmqcqjVUPguGQ4HHp7Y=/0x0/filters:format(jpeg)/pic3221548.jpg,"No Regerts: The Game of Art and Poor Life Choices is a light hearted, fast paced, pvp style card game that plays 2-6 players. Your objective is to be the most badass by the end of the game while making your friends look lame.&#10;&#10;Now how? With the playing deck, each player has a &quot;formation card&quot; to show you how your &quot;body&quot; is formed. Your body is made up of six tattooable limbs (two arms, two legs, a chest, and a back); and each limb holds enough space for 3 designs each (so 18 designs in total).&#10;&#10;To fill these limbs, you have to get tattooed. The game consists of three types of cards: Positive Tattoos (indicated by their blue title color and positive value), Negative Tattoos (indicated by their red title color and negative value, and Modifier Cards (which have no number value and have only a gold bar at the bottom of the card).&#10;&#10;Now game play is easy to learn. Each players starts with a hand size of 5 cards... which will remain for the game unless you have a card that says other wise. And you have four main actions on your turn.&#10;&#10;1. Get tattooed:&#10;This can be a positive or a negative tattoo. To get a positive tattoo, you have to discard either another positive tattoo or a modifier (which is good as gold even though it doesn't have a number value) since good tattoo artists don't work for free. To get a negative tattoo, you probably know someone working out of a van or basement that will give you tetanus along with a free tattoo, so negative tattoos are free and don't require a discard payment. Some cards, both positive and negative, have extra effects that are in their description bars under their titles.&#10;&#10;&#10;    Note if you can't or choose not to do either, you can discard two cards to pass. But to get to your second action, you have to get a tattoo on yourself first.&#10;&#10;&#10;2. Open play:&#10;This is where you can do as much as your hand allows. If you can pay for a second tattoo, you can get one. This is also where the use of modifiers come into play and where the pvp aspect comes in. There is a dreaded modifier known as &quot;Bad Advice&quot;. This modifier is what mainly allows a player to play negative tattoos on other players. And there are other great modifiers that also will effect tattoos that are already in play.&#10;&#10;3. Is a require discard.&#10;This allows for a more balance deck as well as forces more strategy and less hording. There are cards that will effect the discard.&#10;&#10;4. Is basically refresh. Fill your hand back to five (unless you have a card that says other wise).&#10;&#10;The end game is determined when one player has filled their body, that player receives 5 bonus points, and everyone then totals their tattoo values to determine the winner. So just because you finished first, it doesn't mean you've won.&#10;&#10;"
207988,,
207991,https://cf.geekdo-images.com/r_ponwLZ3U8NeHPwAPTiww__original/img/bl_kxbLkdgVdlf-Dop3I2KFyCM8=/0x0/filters:format(jpeg)/pic3796365.jpg,"Quodd Heroes is a fast-paced modular, scenario-based adventure board game that plays like a combination of Super Smash Bros., Mario Kart and Legend of Zelda all wrapped into one. Whether it&rsquo;s a simple point-to-point rally-style race, capture the flag or a quest to uncover hidden secrets each game is filled with unexpected events, lots of player interaction, ever-changing boards and a dash of mayhem.&#10;&#10;The core mechanism in Quodd Heroes is something you&rsquo;ve never seen before. Each player controls a different cube-shaped character miniature and player board.  You then assign a different movement skill to five of the six sides of your character (the sixth side has an ability unique to your character). When you begin the movement phase on your turn you &ldquo;tumble&rdquo; your character into an adjacent space and perform the movement skill associated with the face-up side of your character. Skills include: Tumble, Jump, Slide, Diagonal Slide, and Dash.&#10;&#10;While you work to complete the scenario&rsquo;s objective(s), either on your own, cooperatively, or against other players, game boards which are laid out in grids present obstacles like walls, raging rivers, chasms, moving platforms, rotating board sections, trap doors, tunnels, teleporters and more. As you navigate the world you create new obstacles and shortcuts while battling your opponents by pushing them into pits, blocking their paths and fouling their plans.&#10;&#10;As you explore the world you will find food, runes, items and pets in the form of cards. These cards enhance your abilities, slow your opponents and modify the world around you. If you use your movement skills and cards strategically you'll emerge as the greatest of the Quodd Heroes.&#10;&#10;Player Turn Structure:&#10;&#10;1. Play cards (power up): Play as many cards as you like from your hand. Power up and alter the board prior to movement.&#10;&#10;2. Movement Phase: Perform your natural tumble by turning your hero miniature over into an adjacent space, activate any board elements on that space, then activate the movement skill associated with the side of your character that is now facing up. Move up to your maximum distance with that skill in any direction you like.&#10;&#10;3. Play card (recover phase): You many play any additional cards you like during this phase.&#10;&#10;4. Exploration phase: draw cards from the lineup of cards or the top of the deck equal to your exploration value&#10;&#10;At the end of each round an upkeep phase includes:&#10;&#10;- moving board elements and animals&#10;- play a world event card that effects all players&#10;- Adjust round tracker (in timed scenarios)&#10;- all heroes upgrade their hero by selecting an upgrade tile and placing it in their upgrade track.&#10;- First player mark passes to the left&#10;&#10;"
207992,,
207994,,"Reformanda is a collaborative, educational and fun card game for 2-6 players. The players, as pirates, will hone their discernment skills and strategically collaborate, countering heresy with Scripture, using their abilities, weapons, loot and spiritual gifts to rescue those who have been infected with heresies. Let no man deceive you.&#10;&#10;The Players win if at the end of the last Round at least 1 Pirate and 1 Church are standing.  Each round has 3 Phases: Heresy, Dogma and Reckoning Phases.  During the heresy phase, churches lean heretical(you flip over cards with symbols on the bottom and must play cards with matching symbols to discard the flipped over cards); during the dogma phase, the pirates battle the heresies(you play cards and draw back up); during the reckoning phases, any church or pirate containing three heresies becomes heretical.  There are 12 rounds in total.&#10;&#10;"
207996,,
208005,,"Game description from the designer:&#10;&#10;Proelium LOCUM is a strategy game in which players represent small forces of colonization to gain supremacy in the new frontiers of the human race.&#10;&#10;In this game, players will explore a map, the board, find and collect resources to develop their settlement and power, thus winning production, military and civilian benefits. In short, a game development and supremacy.&#10;&#10;The game starts by placing all pieces from the board as indicated in the rulebook, except the pieces with a hexagon color (red, green, blue or yellow).&#10;&#10;Each player starts with a building of settlement, a crystal mine mining  center and a builder robot UCA. In the game, players will have to manage production and spending 3 resources, crystal, flux and naquadagh.&#10;&#10;Using flux, players can move the UCA, when a robot into a piece upside down, it will rotate the piece and threw a given scan, according to the result given the player who has explored the piece, will get one of the resources listed above. The resources will be obtained from mines in which the player has built a mining center, they will give a fixed income and sometimes variables. On the other hand the production of flux will be managed by the  player, buiding generators and paying the price (in resources) of developments.&#10;&#10;Players can build settlements, hangars, research centers, towers, mining centers and all of these developments. In the military aspect, the player can build four types of robots, all motion profile, attack, armor, etc.&#10;&#10;Combat works with combinations of dice rolls and spending flux.&#10;&#10;The game ends at the end of 15 rounds of play or if a player reaches 50 victory points, you can get advantage of the bonus round, small military campaigns, construction of urban centers and research upgrades and technologies.&#10;&#10;A player can win the game in three ways, being the player with the most victory points at the end of the 15th round, the only survivor on the board or arrive first at 50 points victory.&#10;&#10;"
208006,,
208008,https://cf.geekdo-images.com/Vyy9FVPw26vt78gnRST_EA__original/img/z9iTqhGdaBrtFuDB6i9155tYS2s=/0x0/filters:format(png)/pic3183198.png,"Pombie Lake is a game for two to six players that plays in 15-25 minutes. Each player starts from their &ldquo;home&rdquo; tile with a team of three photographers one boat and one driver. Photographers are dropped off in eight different types of locations that are home to eight different types of mythical creatures.&#10;You and rival photography teams have traveled to this remote area at the foot of the Pyrenees mountains in France to capture shots of Yetis, Chupacabras, giant sand worms, shadowy lake creatures and more. The first player to get a convincing portfolio back to their publisher wins fame and fortune, and the game!&#10;The remote area makes long-distance communication impossible, so you are very much on your own. Technology is limited to film cameras and walkie-talkies. The creatures can overwhelm members of your team and rival photojournalists are looking to thwart your efforts.&#10;The board is comprised of pentagonal location tiles with a four tile lake in the middle. Each player starts their turn by moving their vehicle up to four times, dropping off and picking up their photographers and boats as they go. Each player ends their turn by drawing the top card for the creature deck. The deck has been shuffled and contains six cards of each monster and four identical &ldquo;full moon&rdquo; cards. When the full moon is drawn, the next three creature cards are drawn before the next player takes their turn.&#10;If one creature emerges on a location you occupy, you capture a picture token when you successfully leave that location. If that location activates twice, that photographer or boat has been, gulp!, overwhelmed&hellip;&#10;Pombie Lake is fast paced and presents many agonizing decisions as players try to balance speed with safety. Players need to be alert as everyone is possibly affected by everyone else&rsquo;s turn.&#10;&#10;Along with the base game, an expansion is included that grants each team a special advantage. The expansion is a small stack of 6 tiles.&#10;Each team randomly draws 1 at the beginning of the game.&#10;Advantages include:&#10;1. Harpoon Boat&#10;    Boat will be sunk by three creatures, not two.&#10;2. Telephoto Lens Photographer&#10;    Can capture shots from adjacent tiles. Must be placed on joining edge of    adjacent tile to capture. Will not die if adjacent tile is activated twice, they are not in harm's way.&#10;3. Turbocharged vehicles&#10;        Five moves per turn.&#10;4. Larger photography team&#10;    Fourth photographer on your team.&#10;5. Creature Descendant Photographer, &#10;        Not killed by creatures EXCEPT UFO.&#10;        Special Power (kin warning/hex): disable one location tile&#10;    by laying red square token.&#10;6. Motorcycle Meeple DISCARD ONE PHOTOGRAPHER&#10;        Able to move anywhere on land, will be killed by 3 creatures, not 2.&#10;&#10;"
208013,,
