bgg_id,image,description
140198,,
140201,https://cf.geekdo-images.com/18M0Dh4fGXpZAVDCD0KiVQ__original/img/1TU1J7LCDvu5_gHOr1eBoCnpLFI=/0x0/filters:format(png)/pic1607961.png,"A monopoly (from Greek monos &mu;&#207;&#140;&nu;&omicron;&sigmaf; (alone or single) + polein &pi;&omega;&lambda;&epsilon;&#225;&#191;&#150;&nu; (to sell)) exists when a specific person or enterprise is the only supplier of a particular commodity.&#10;&#10;Monopoly is a roll-and-move game where players move around the game board buying or trading properties, developing their properties with houses and hotels. When opponents land on players owned property, the owning player collects rent from the landing player. Owning sets of properties increases the rent paid to the player who owns them, by the player who lands on the square. The ultimate goal is to have the most money and drive opponents into bankruptcy.&#10;&#10;The classic Monopoly with constructions and other elements from Migros, a company in Switzerland&#10;&#10;"
140202,,
140204,https://cf.geekdo-images.com/oDX_uajpNrnA07zCr14IKA__original/img/DZniLgd3LrkAzqPe7u18ZnIJO7k=/0x0/filters:format(png)/pic1608006.png,"The classic Monopoly with constructions and other elements from a pet food company, located in Germany&#10;remarks:&#10;equipped with cute wooden meeples&#10;&#10;"
140205,,
140206,https://cf.geekdo-images.com/s520f2Gx8vTnTYmNZf1iVA__original/img/1E_O_kgM-z2R8HNna5GSaRhx70Y=/0x0/filters:format(png)/pic1608057.png,"The classic Monopoly with constructions and other elements from Sharp Solar, a company located in Germany&#10;&#10;"
140207,,
140211,https://cf.geekdo-images.com/9aZyZWLYtB-I-ufBjcjByA__original/img/F313Fvj4m4F56vmWsNFmIHdriQ4=/0x0/filters:format(png)/pic1609044.png,"The classic Monopoly with constructions and other elements from KanAm Grund, a company located in Germany&#10;&#10;"
140212,,
140213,https://cf.geekdo-images.com/ISi6oJvTYNNu0bLkfPYE4g__original/img/mVS73omhgZhjwNzY4Lywz0Lm4wc=/0x0/filters:format(jpeg)/pic2481422.jpg,"Before the game begins each player customizes several of the cards with names of family members, friends, pets etc. in Mad Libs Criss Cross Game. Then each player picks nine cards from the card tray and puts them onto their card holder (3 Nouns, 3 Verbs and 3 Misc.). The first player lays down a sentence made of cards and counts up the total score which is printed on the individual cards. The next player lays down a sentence crossing over or adding to the previous sentence and adds up the score. When all of the cards are used or no one else can make a sentence the game is over. Object of the Game: The player with the most points wins.&#10;&#10;"
140216,,
140218,https://cf.geekdo-images.com/Iw9YbE65gyV-YIH_1OlccA__original/img/S4lxX1AFDiaslCNGMMIVC6jXDIw=/0x0/filters:format(jpeg)/pic2819156.jpg,"Designed by Jay and Susie Hernishin for their daughter, Fairy Mischief is a light game designed to help younger gamers transition into more advanced gaming with the goal of making more girl analog gamers!&#10;&#10;Players take on the roles of fairies competing in displays of magic. The fairies will duel one another over colorful gem pieces that are randomly drawn from a satchel (watch out for the powerful black stones that grant special abilities). When one fairy has won a gem of each of the five colors, they win!&#10;&#10;The basic game uses the classic game of War (players win duels by flipping over the top three cards of their deck and comparing who has the highest cards in a best-of-three fashion) combined with other elements to introduce the players to &quot;gamery&quot; skills (collection, special powers, and randomness).&#10;&#10;There are also more advanced ways to play, so the game can grow with or adapt to kids. New concepts include (push-your-luck, hand ranks, informed guessing, discard pile awareness, etc.)&#10;&#10;"
140219,,
140221,https://cf.geekdo-images.com/nkjUMCKGNLIfQc2-MhL75w__original/img/Lt9bDjcBNxGA9jAT-6l4X-cTEWc=/0x0/filters:format(png)/pic1608815.png,Objective: be the first ending a round trip in Erfurt (Thuringia)&#10; - moving by turns -&#10;simple 'Roll &amp; Move' game; ending on a marked space follow instructions...&#10;remarks:&#10;published ~1950's in the GDR&#10;&#10;
140223,,
140224,https://cf.geekdo-images.com/rv-34YtDQp7DL-4DYaC4kQ__original/img/el49PFtrjo4pmqmP3D_LDvoLZEo=/0x0/filters:format(png)/pic2539813.png,Objective: be the first ending a round trip in Berlin&#10; - moving by turns -&#10;simple 'Roll &amp; Move' game: choose one of the coloured routes around the world; ending on a marked space follow instructions...&#10;&#10;
140232,,
140235,https://cf.geekdo-images.com/NODL1qOxXyEiY4L8sa5XKA__original/img/o3e9eL6mnaAPoToNwhh_FA1UQ2A=/0x0/filters:format(jpeg)/pic1631733.jpg,"Bolt&#226;&#128;&#136;Action: Assault on Normandy brings to you everything you need to pit your tactics and wits against your opponent as you recreate the great battles of World War II on the tabletop! In addition to the glorious Bolt Action rulebook and eight Orders Dice, you will find forty hard plastic, multi-pose 28mm miniatures as well as terrain for them to fight over. This is a great starting point as you seek to defeat your foes and bring an end to the greatest conflict in history.&#10;&#10;This introductory boxed set includes miniatures from two factions &ndash; German and Americans &ndash; allowing two players to learn the basic rules of the game. Using miniature soldiers, tanks and terrain, you can fight battles in the shattered towns of occupied France, either liberating or holding the position according your faction. By moving miniatures that represent troops and vehicles (like Sherman tanks or half trucks) along a scenery-filled tabletop and using dice to resolve shooting or attacking actions as well as leadership tests, you attempt to finish the enemy army or achieve certain objectives.&#10;&#10;"
140236,,
140238,https://cf.geekdo-images.com/WjKGC8QZqJPDC6bGkHMyEA__original/img/AsdqsYKAAzsJ4onMPT5FhTS70VM=/0x0/filters:format(jpeg)/pic1610558.jpg,Educational board game for kindergartens about vegetables.&#10;&#10;There is track on topside of the board and various vegetables growing on the game board under the track.&#10;Player rolls the dice in his turn and moves accordingly on the track. If child lands on square where the name of vegetable is written he/she must recognize this vegetable from the board. Then he/she rolls again and the dice show one of the six categories player must answer the question about this vegetable.&#10;If the answer is incorrect the player moves backward 3 squares.&#10;&#10;Player who finishes first is the winner.&#10;&#10;
140240,,
140244,https://cf.geekdo-images.com/fu9Z0HyBqgnDH5j0mvUF6g__original/img/BCXiTzWEYx4iCWps5p-y0bfngGs=/0x0/filters:format(jpeg)/pic1611070.jpg,"Chains to Champions is a gladiator themed board game that consists of three phases. In phase one you purchase a gladiator at an auction, in phase two you equip your gladiator with weapons, helmets, armor, and training, and then in phase three all players fight to the death in the Arena. The last man standing wins!&#10;&#10;From the back of the box: &quot;Hurry, hurry! The auction is about to begin! There are many gladiators from which to choose. If you choose wisely, you could end up with riches beyond your wildest dreams. If you choose poorly, your gladiator may end up splattered on the sand of the arena. However, the strength behind the swing of his sword isn&rsquo;t the only thing it takes to make your gladiator a champion. You&rsquo;ll have access to the finest training and weapons that Rome has to offer before your gladiator is tossed into the arena for a merciless fight to arena in chains, but only one will emerge a champion.&#10;&#10;Chains to Champions combines mathematical probability with human ingenuity to create a strategy game that is unique each time you play.&quot;&#10;&#10;"
140246,,
140247,https://cf.geekdo-images.com/LRdyzs3Nd3d_RYc3GiPvdA__original/img/1uEKHfJIcb_xxBzzxET2_Gldb0M=/0x0/filters:format(png)/pic1609154.png,"The classic Monopoly with constructions and other elements from Key-Systems, a company located in Germany&#10;&#10;"
140271,,
