bgg_id,image,description
177697,,
177698,https://cf.geekdo-images.com/xWiLjoB5kCBvWiSkLpHp2g__original/img/WKd0gzT5qd3OmgA3_3drty2ZJYs=/0x0/filters:format(jpeg)/pic2729988.jpg,"Karnivore Koala is a cards&acute;n&acute;dice game set in a post-eucalyptic world in which 2-6 players are on the hunt for mutant animals.&#10;&#10;Each player controls one koala king and builds up a tribe by placing workbears, villagebears and huntbears in it. Rolling and re-rolling the 5 special dice allows a player to activate their koala's special effects.&#10;&#10;Backstabbears will be used to foil each player`s plans and deny their victory.&#10;&#10;The first player that was able to hunt an appetizer, a main dish and a dessert pleased their king and wins the game!&#10;&#10;"
177702,,
177704,https://cf.geekdo-images.com/joZc6oCfODSanNfhpVMcHQ__original/img/ySQgLNCwvPm4bkyT9thgyEGMdcQ=/0x0/filters:format(jpeg)/pic4897307.jpg,"Basra is a fishing standard deck playing card game similar to Casino. The game plays with 2, 3 or 4 players. 4-player game are usually played in partnerships.&#10;&#10;Each player is dealt four cards and four cards are played to the table making the &quot;floor&quot;. Jacks and 7's of diamond from the floor are shuffled back into the deck and replaced. Players take turns playing one card to the floor and capturing cards if possible. When each player has played all four cards, the dealer deals out four more to each player, unless the deck is empty in which case the round is scored.&#10;&#10;Captures can be made by playing a card of the same rank or a card that sums to two or more cards. Multiple captures are possible, for example a 10 would capture a 3, 7 and 10 from the floor. Queens and Kings do not have numerical value so the only way to capture them is by playing the same rank or a special card.&#10;&#10;Players earn a Basra, worth 10 points, by capturing all the cards remaining on the floor . Players keep track of this by keeping the capturing card face up in their point pile. Jacks capture all cards on the floor, but do not count as a Basra. Jacks played on an empty floor capture nothing and remain on the floor. The seven of diamonds plays just like a jack except it earns a Basra if the captured cards add up to 10 or less. After the last card is played, remaining cards on the floor go to the player who made the last capture.&#10;&#10;Scoring&#10;The player (or team in partnerships) with the most cards receives 30 points. Ties are pushed to the next round (so 60 points could be earned).&#10;Jacks and aces are worth 1 point. &#10;The two of clubs is worth 2 points.&#10;The ten of diamonds is worth 3 points.&#10;Basra's are worth 10 points each.&#10;&#10;A new hand is dealt unless someone has a total score of 101 in which case the player with the highest score wins. In case of a tie a new hand is played.&#10;&#10;"
177711,,
177713,https://cf.geekdo-images.com/QQ4TTDrdvdfC-d29OQTSYQ__original/img/FHWu1ZGHdd-VfRD-YGtPGJCQu1Y=/0x0/filters:format(jpeg)/pic2520524.jpg,"The Road is a post-apocalyptic survival card game set in the zombie-infested Australian outback.&#10;&#10;It is a 3-5- player game which explores the social-dynamics of balancing group welfare against self-interest. You need to help each other in order to survive, but at the end of the day you must make ruthless decisions about who lives and dies.&#10;&#10;As the name suggests, you are travelling down a road through the outback, attempting to reach the airfield which is your hope of escape. The game proceeds in a series of &quot;days&quot;. Each day you choose the next location to explore, fight some zombies and scavenge for useful items. Each night you must decide who you can trust to stand guard while the others sleep.&#10;&#10;As the days wear on, hunger and tiredness build, supplies run short, and you face a difficult decision: whether to remain loyal to the group, to run, or to turn on your fellow players (before they turn on you).&#10;&#10;"
177714,,
177715,https://cf.geekdo-images.com/Es2fnKLynjMElCfPyLkHtw__original/img/ZPQkeD0rYrRpP7RYe95DJw6z7rg=/0x0/filters:format(jpeg)/pic2520250.jpg,"Object: Capture the Joker. The first player to fly from Wayne Manor to the Joker's Flying Fortress wins.&#10;&#10;Playing the Game: All players start a Wayne Manor. (green start square) The youngest player spins first and then moves his/her playing piece the number shown on the spinner. Play continues with the next player on the left. The first player to reach the Joker's Flying Fortress (red finish square) wins.&#10;&#10;Flying: Players move in a straight line (left-right, up-down, diagonally) one direction per turn. Player may pass each other, but they cannot occupy the same space at the end of the turn. If a player lands on an occupied space, he/she must move one space less in another direction. Players CANNOT fly through buildings, they must fly OVER them.&#10;&#10;The Spinner: The spinner is divided into six parts. The five numbered sections (2,3,4,5,6) show how many spaces a player can move during his/her turn. The Joker spinner section activates the &quot;Plane Scrambler&quot; forcing ALL PLAYERS to land on the building space directly below. Player resumes when the next player spins.&#10;&#10;"
177718,,
177721,https://cf.geekdo-images.com/nn9_3zWwEQH17cGdX5A5dg__original/img/253UoJqRcG1A_rxrRGgb3eLXgJs=/0x0/filters:format(jpeg)/pic2519936.jpg,"The goal is simple. Choose 1 of 4 unique characters, each with his or her own Golem companion, and beat the ever-loving bejesus out of your friends. The last player left with any bejesus being the winner!&#10;&#10;Each character&rsquo;s arsenal will include the following card types to help them achieve victory: Combat, Combo, Reflex, and Fusion cards. Most of the damage you&rsquo;ll deal will be in the form of Combat and Combo cards.&#10;&#10;"
