bgg_id,image,description
7654,,
7655,https://cf.geekdo-images.com/bOnut7oWqxNuBYx0Tpyo9g__original/img/yKdmi0D7dPsRlpQrMeNkWt45NAU=/0x0/filters:format(jpeg)/pic31160.jpg,"Bean Bag Buccaneers is a two player children's game, the object of which is to pick up your treasure chest on the central island and sail back safely.&#10;&#10;Each player has a giant sailing ship as their main game piece. Each ship has a removable sail, two trigger-action side panels, and a huge spring-driven cannon. Players take turns moving forward along a prescribed track and shooting bean bags at their opponent's ship. A hit on one of the side panels will force it to pop off and give the player a free shot at the other side; a hit forcing the sail off becalms the ship for a turn.&#10;&#10;To add to the pirate flavor, each player also has an eye patch. Wearing these will slightly affect depth perception and add a marginal bit of sport to the shooting.&#10;&#10;This game retailed for the somewhat impressive sum of $16 back in 1962. With its huge plastic ships (close to a foot long), giant vinyl play mat, and the eye patches, it may well stand as one of the more overproduced games of the early 1960s.&#10;&#10;"
7656,,
7657,https://cf.geekdo-images.com/vbzJjpR5xmn81bBCFf-FIg__original/img/ptqwP3Pu85SESzx48sHdr63jInM=/0x0/filters:format(jpeg)/pic31156.jpg,"The original Astron was published in Britain by Waddingtons, using the same rocket ships supplied in their Wide World Travel Game. The game depicts a space race from Earth to Saturn (hence the dinky Dan Dare style metal spaceships).&#10;&#10;Later Astron was published as an around-the-world travel game.&#10;&#10;Even later this around-the-world travel game was given the more apt name Sky Lanes otherwise using the same components.&#10;&#10;The special feature common to all versions is a game board that scrolls from one end to the other. Players are dealt cards to help them both in moving their rocket or plane and in scrolling the game board. In the travel version each time a player's plane sits on an airport space at the end of any player's turn, they get an Airport card. Similarly, if a player's plane ends any turn on a hazard, they draw a Hazard card.&#10;&#10;The object of the game is to have the most points in hand when the board reaches the &quot;GAME OVER&quot; position. Airport cards add to your point total; Hazards subtract from it.&#10;&#10;While the rolling board, card drafting mechanism and even game play are the same, the British (Waddingtons) and American (Parker) games look very different.  There are pictures of both versions in the gallery.&#10;&#10;The game was released at a time in the period when commercial air travel was really taking off.&#10;&#10;"
7658,,
7659,https://cf.geekdo-images.com/Ow6VaE8Yyn6A_70wvxwZUw__original/img/n4iymqk-SWPiggiUqlSciHn20qY=/0x0/filters:format(jpeg)/pic31268.jpg,"This Milton Bradley game #4037 featured an unusual way of determining how many spaces to move during a turn. You determined your move by snapping wooden disks from red circular spaces on the four corners of the board into the numbered sections on the right and left margins. If your button landed between two movement squares then you moved the total of the two squares. The object of the game was to obtain the most pieces of eight by moving a man over the various colored circular spaces, from the starting space to the finish.&#10;&#10;"
7660,,
7661,https://cf.geekdo-images.com/pfv0b1DixK6G1ZjyvuIL0w__original/img/EPz_zkiSH8Z4lgeGKx5ZO1yq_6E=/0x0/filters:format(jpeg)/pic31248.jpg,"Les Blind&eacute;s is a tank battle game for two players. The object is to either destroy the enemy's depot, or to be the last player with a functional tank. No date is given, but based on a sticker on my copy, I believe this game dates to around 1967.&#10;&#10;Each player starts with a fuel depot, 6 tanks (divided between light &amp; heavy types), a fuel usage board, and markers for the fuel board. There are also &quot;fuel depleted&quot; and &quot;damaged&quot; markers that may be inserted in each tank. Fuel may be transferred between tanks to extend movement.&#10;&#10;The board features a somewhat abstract limited terrain map (essentially river and plain spaces) over which the tanks move. Square spaces are used.&#10;&#10;Combat is dice driven, based on direction of fire and the types of tank(s) involved.&#10;&#10;"
7662,,
7664,https://cf.geekdo-images.com/B6JVUyVgLCF6oex9ZwbYrA__original/img/E6KZxoqlHszdvu4TurCZploLTlw=/0x0/filters:format(jpeg)/pic31314.jpg,"From the box:&#10;&#10;Ayrton Senna The King of Monaco Monaco Ayrton Senna and Monaco are names that are linked together forever. No other F-1 car racing driver ever won six unforgettable victories at Monaco. In this game you will be able to feel the thrill of this circuit where the strategy, control and audacity that made Ayrton Senna the best of the racing drivers must be put to good use.&quot;&#10;&#10;(Playing time may vary depending on the number of laps and players.)&#10;&#10;"
7665,,
7666,https://cf.geekdo-images.com/NVF2PxRpEzS1Tnn5jT7AgQ__original/img/eNPT6RWAsrD5ok8FW5_3DV2jyLw=/0x0/filters:format(jpeg)/pic44492.jpg,"Too Many Georges a collectible coin game. Each year the US Mint releases 5 state quarters. As the new quarters are released new powers will be added to this game, creating an ever-changing challenge for all players.&#10;&#10;To play this game you will need a six-sided die and some quarters for each player.&#10;&#10;This game includes: Rules, 6 game maps, 2 State Quarter/Special Power Chart, and Victory Point tracks.&#10;&#10;"
7667,,
7668,https://cf.geekdo-images.com/laAPSQfdqIKURZ8TrzhVHQ__original/img/LJYdD_njv5GD05MoVZQ7sqCnOmw=/0x0/filters:format(jpeg)/pic31252.jpg,"Wind 'em up and let 'em hop! In Frantic Frogs, each player winds up a metal frog and places it on their starting lily pad. Everyone simultaneously lets go of their frogs and uses a plastic steering stick to guide it to their matching &quot;Cool Cove&quot; in the opposite corner... or to steer opposing frogs away from their coves! First player to get their frog into their cove wins!&#10;&#10;"
7669,,
7670,https://cf.geekdo-images.com/scytQACXxTovqvr8DModLw__original/img/CPFr9N7yMP2eDdjJATtVH2VTzt0=/0x0/filters:format(jpeg)/pic35922.jpg,"World Conquest is a board game which simulates the struggle of major world powers for global dominance in the nuclear free future.  Each game turn, an event card is drawn and played which alters the course of history and fate of empires.&#10;&#10;World Conquest is similar to Risk but has air superiority and naval units.  There are also independent units, generals, and carrier task forces.&#10;&#10;"
7671,,
7672,https://cf.geekdo-images.com/LjOtksV1mjQnK8ERKxIAjg__original/img/tpyl34ovjxZkQEgzWyZkGBxhOS8=/0x0/filters:format(jpeg)/pic31258.jpg,"In the Exciting Game of the Kennedys, players each assume the role of one member of the Kennedy clan and strive with each other in a contest for national prominence.&#10;&#10;Game equipment includes:&#10;&#10;     6 pawns&#10;     2 dice&#10;     72 Turn of Events cards&#10;     36 Category cards&#10;     36 Official Blank cards&#10;     Instruction sheet&#10;     game board&#10;     play money&#10;&#10;&#10;The earlier &quot;Harrison and Winter&quot; version of the game features a more prototypical looking game board (fewer colors, less artwork) and cards with uncut corners. When Transco bought the rights to the game, they upgraded the board art and slightly upgraded the cards.&#10;&#10;"
7673,,
7674,https://cf.geekdo-images.com/DeLobsn_XTv5NSjNEOMnhw__original/img/boDlwdMapgpmS1Ej8Pi_UY-Qxuw=/0x0/filters:format(jpeg)/pic790784.jpg,"The Undersea World of Jacques Cousteau is a game based on the television show of the same name. The players attempt to do a series of dives related to either Sea Life, Reef Life, Sunken Treasure or Scientific Discovery. As they do, they gain points based on the depth of the dives they complete. The player who completes their dive sequence with the most points wins.&#10;&#10;The players advance their tokens along the track and roll dice. If they roll one of the numbers shown in the next space they may attempt the dive there. They do this by drawing a card. If the card shows a successful dive they get the points for the dive. If it shows a problem they must attempt the dive again on the next turn. They can also draw an equipment card which gives them additional points.&#10;&#10;"
7675,,
7677,https://cf.geekdo-images.com/W3josGvxgsc0gdsmjw_9dw__original/img/xoc11KNAojjCGnic-28re1PKdVE=/0x0/filters:format(jpeg)/pic175983.jpg,"From www.gamepile.com:&#10;&#10;Divers Down is a &quot;knowledge&quot; game based on the sport of SCUBA diving. It is classified as a knowledge game instead of a triva game because the information in the game is based on the information that SCUBA divers need to know in order to safely participate in the sport.&#10;&#10;The object of the game is for the player to complete three of the four possible dives (reef, wreck, deep or night). Each player starts on the &quot;surface&quot;. The player is then asked a question from a box of cards (similar to the question cards used in the game Trivial Pursuit). If the player answers correctly they descend to the next depth level. If they miss the question they move sideways towards the ABORT column. If the player ever lands in the ABORT column they must end the dive, return to the surface and start over again.&#10;&#10;Once a player reaches the maximum depth for the dive the next question they answer takes them back to the surface. They are then given a &quot;certification card&quot; for that dive and may start another dive. The first player to be &quot;certified&quot; in three of the four dives is the winner.&#10;&#10;"
7678,,
7679,https://cf.geekdo-images.com/eDrCRCpx_4nKiOzfP0Rb1g__original/img/ZpG590WpzWnSJNC74s1Ww5f2bAw=/0x0/filters:format(jpeg)/pic33070.jpg,"From the rules :&#10;&#10;&quot;Want to test your money making instincts in the cutthroat world of finance? Then the International Money Game, is the ultimate challenge! Become a diamond magnate, an electronics mogul, a powerful industrialist, a ship builder, an oil or mineral tycoon, a luxury car manufacturer, or even a coffee czar. You'll be laughing... all the way to the bank! But beware, or else you might be swallowed up by the competition!&quot;&#10;&#10;Game components&#10;- 1 Game Board&#10;- 2 Regular Dice&#10;- 3 Product Demand Dice&#10;- 5 Playing Pieces&#10;- 5 Service Industry cards&#10;- 26 Business License cards&#10;- Operating Fees cards&#10;- Mail cards&#10;- Corporations (5 colors)&#10;- White chimneys&#10;- Cash Drawer&#10;- Busine$$ GO Play Money&#10;&#10;&#10;A Monopoly-like game with a different objective. You have to buy Business License for various products, build industries and try to make sales (randomly driven) to upgrade your industries. The first player to accumulate 10 million dollars win. The interaction between players is also somewhat different from Monopoly as there are no trading phase and the players don't pay (and ruin) each other. All transactions are done with the bank.&#10;&#10;"
7680,,
